lambda,thickness,s_lambda,s_tau,subiterations,body_xi,body_eta,free_xi,free_eta
0.0,0.08054097618463461,3.2874435449752593,-4.366364390311295,0,4.546025042452178,0.007829488152792274,4.563457300243779,-0.070802345305808
0.0003737915351603933,0.08021718916018786,3.299963824439001,-4.365869862102841,8,4.54638997363545,0.00791039144835572,4.563752151088481,-0.07040533003111996
0.0007475830703207866,0.07989634557292502,3.312466564919401,-4.365377256054111,8,4.546754904818723,0.007991294743919167,4.564047639009592,-0.07001118842240175
0.00112137460548118,0.07957843415203454,3.324950610306889,-4.364886554736311,8,4.547119836001995,0.008072198039482614,4.5643437615676605,-0.06961990947600512
0.0014951661406415733,0.07926344371902792,3.3374147933450913,-4.364397740779224,8,4.547484767185267,0.00815310133504606,4.564640516343219,-0.06923148227841633
0.0018689576758019666,0.07895136318736815,3.3498579357564284,-4.363910796870751,8,4.547849698368539,0.008234004630609505,4.564937900936701,-0.06884589600589358
0.00224274921096236,0.07864218156209604,3.36227884837478,-4.363425705756461,8,4.548214629551812,0.008314907926172952,4.565235912968363,-0.06846313992410212
0.0026165407461227535,0.07833588793945465,3.3746763312855075,-4.3629424502391325,8,4.548579560735084,0.0083958112217364,4.5655345500781985,-0.06808320338774759
0.002990332281283147,0.07803247150651152,3.387049173973146,-4.362461013178306,8,4.548944491918356,0.008476714517299845,4.565833809925862,-0.06770607584020719
0.0033641238164435405,0.07773192154077907,3.3993961554767647,-4.361981377489831,8,4.5493094231016284,0.008557617812863292,4.566133690190582,-0.06733174681315912
0.003737915351603934,0.07743422740983297,3.411716044553597,-4.361503526145418,8,4.549674354284901,0.008638521108426738,4.5664341885710815,-0.06696020592620996
0.0041117068867643275,0.0771393785710718,3.4240076004881974,-4.361027442172283,8,4.5500392854681735,0.008719424403990185,4.566735302785522,-0.06659144288666002
0.004485498421924721,0.07684736457108181,3.436269571523246,-4.360553108652544,8,4.550404216651446,0.00880032769955363,4.567037030571372,-0.06622544748888323
0.004859289957085114,0.0765581750453665,3.4485006966773972,-4.360080508722857,8,4.5507691478347185,0.008881230995117078,4.567339369685344,-0.06586220961406303
0.005233081492245508,0.07627179971796103,3.460699705438386,-4.359609625573971,8,4.551134079017991,0.008962134290680523,4.567642317903311,-0.06550171922981596
0.005606873027405901,0.07598822840104642,3.472865317974499,-4.359140442450304,8,4.551499010201263,0.00904303758624397,4.567945873020226,-0.06514396638981504
0.005980664562566295,0.07570745099456398,3.4849962453568013,-4.358672942649504,8,4.551863941384535,0.009123940881807416,4.568250032850036,-0.0647889412334133
0.006354456097726688,0.07542945748583071,3.4970911897933497,-4.358207109522026,8,4.552228872567808,0.009204844177370863,4.568554795225602,-0.0644366339852683
