component,sigma,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,response_calibration_used
bem,1.4,0.057461254637558155,0.5249212546375581,1.650695769300497,False
front,1.4,0.5202376939726555,0.9876976939726555,3.1059675911089797,False
longitudinal_bin_aft_post_chine,1.4,-0.343009631701691,0.12445036829830897,0.3913533594286445,False
longitudinal_bin_forward_post_chine,1.4,0.12219327232826276,0.5896532723282627,1.8542555733593167,False
longitudinal_bin_middle_post_chine,1.4,-0.11011022056667877,0.35734977943332125,1.1237414447588718,False
longitudinal_bin_pre_chine,1.4,0.3377444638045347,0.8052044638045347,2.5320895088192916,False
post_chine_bem,1.4,-0.04963385072718371,0.41782614927281625,1.3139187084050825,False
pre_chine_bem,1.4,0.3377444638045347,0.8052044638045347,2.5320895088192916,False
raw_bem,1.4,0.057461254637558155,0.5249212546375581,1.650695769300497,False
resolved_station_bem,1.4,0.06263937542967594,0.5300993754296759,1.6669791680178487,False
total,1.4,0.15972284097344552,0.6271828409734455,1.9722730848221555,False
transom,1.4,nan,nan,nan,False
transom_extrapolation,1.4,-0.4845967334281232,-0.01713673342812322,-0.05388909883057616,False
