coarse_panel_count,fine_panel_count,pseudo_time_relative_difference,kinematic_rms_relative_change,kinematic_convergence_integral_relative_change,root_body_eta_relative_change,interface_s_lambda_relative_change,measured_s_lambda_relative_change,solved_dipole_coefficient_relative_change,body_vertical_force_coefficient_relative_change,computed_pressure_peak_relative_change,computed_peak_eta_relative_change,matched_pseudo_time_trajectory_available,free_surface_eta_relative_l2,body_pressure_curve_relative_l2,full_body_pressure_curve_relative_l2,shallow_jet_pressure_curve_relative_l2_diagnostic
320,640,0.0,0.12766168675889333,0.3467841328925603,0.0,0.0,8.104125046109643e-05,0.0002984095955980164,2.4376054300665203e-05,4.112361487434679e-05,0.0,False,0.0067405106301797095,6.047904796164793e-05,7.194388162736417e-05,0.003923977790360401
640,1280,0.0,0.10138965599477179,0.08482207584172548,0.0,0.0,3.64721080522373e-05,0.0002147937115103886,9.265882509797055e-06,1.0181526033013307e-05,0.0,False,0.0067431487765236275,1.718220661891954e-05,2.3221361314415883e-05,0.0017520098324173828
