run,outer_panel_count,pseudo_cfl,root_state_recovery,linear_gradient_recovery,linear_corner_treatment,linear_cusp_velocity_recovery,accepted_steps,added_pseudo_time,root_relative_mismatch,kinematic_rms,kinematic_convergence_integral,root_body_eta,interface_s_lambda,measured_s_lambda,solved_dipole_coefficient,body_vertical_force_coefficient,computed_pressure_peak,computed_peak_eta,regrid_geometry_relative_l2,regrid_maximum_selected_state_change
self_similar_wedge_14deg_n320_jet256_dct64_gridnative_regrid0_v541,320,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0008900776764615636,0.008543354013309478,0.0015744277530643075,0.1254378177184256,3.9993960276445892,4.002955800768125,7.649389732113104,45.83083686935013,18.071217708596215,0.0668212647122576,6.126626429296712e-10,5.732861898907516e-10
self_similar_wedge_14deg_n640_jet256_dct64_gridnative_regrid0_v542,640,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0009711976339933637,0.009793624656433231,0.0010284411899159195,0.1254378177184256,3.9993960276445892,4.00328023160404,7.647107080816572,45.82971969438196,18.070474554798857,0.0668212647122576,4.898853584220549e-06,0.001250270290762568
self_similar_wedge_14deg_n1280_jet256_dct64_gridnative_regrid0_v543,1280,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0010077064952257798,0.010898633341768266,0.000941206673306117,0.1254378177184256,3.9993960276445892,4.003426244998627,7.645464530304366,45.82929504158381,18.070290569791748,0.0668212647122576,6.10293926886458e-06,0.0023552789760976026
