node,y_over_Vt,z_over_Vt,supplied_psi_over_V2,similarity_psi_over_V2,difference_over_V2
0,4.525035529043317,0.6469782415687848,-31.817180174552128,-31.862525254114935,0.0453450795628072
1,4.691399243397106,0.28532497994430905,-1.8166782148762115,-1.8895126664115778,0.07283445153536627
2,5.075636024127268,0.15757859351290915,-1.1413253587265555,-3.1146332276861504,1.9733078689595949
3,5.474361731270509,0.13671776091617685,-1.1979122114707923,-2.6251901014619805,1.4272778899911882
4,5.876096769859838,0.1328104259339007,-0.8735260605790363,-1.2186064549127078,0.34508039433367155
5,6.276579538092606,0.10947532787309056,-0.5452265799753973,-0.439361826116891,-0.10586475385850624
6,6.675483429291281,0.07089052068930547,-0.3351382166441762,-0.32665299356174,-0.00848522308243621
7,7.170922085193208,0.09878587945136116,-0.37810334002667617,-0.4868272017120664,0.10872386168539022
8,7.782767095907318,0.05447153422475869,-0.21704530494048835,-0.1105411559329613,-0.10650414900752705
9,8.540870540735897,0.05525091623479114,-0.18963415497582414,-0.18820395407620527,-0.001430200899618872
10,9.4768234698454,0.012613029243339733,-0.12036011332912298,-0.1269046933258779,0.0065445799967549095
11,10.634385370461922,0.05990321932527443,-0.10711171160835926,-0.19954485179704567,0.09243314018868641
12,12.065885046840233,0.017831322235052398,-0.1118458847358868,0.021169204154649485,-0.1330150888905363
13,13.835581309572387,-0.011896012964693474,0.010086462747715342,-0.07246919149719916,0.0825556542449145
14,16.022318113023367,0.062360371191398645,-0.12029190915633974,-0.1689965920379916,0.048704682881651876
15,18.725312105603912,-0.041566383774469376,0.03260333113893081,0.1582847410841628,-0.12568140994523197
16,22.068017970243503,0.04670033549978322,-0.06531610716137971,-0.20624476359208926,0.14092865643070956
17,26.20094060084731,-0.020986640786657018,0.008678359753720243,0.13006602262687963,-0.12138766287315939
18,31.31039359137644,0.01794856867717006,-0.023126454609968768,-0.10389730154700091,0.08077084693703215
19,37.62664542269001,-0.004505965650990681,-0.0026337466923473333,0.04458062759753786,-0.04721437428988519
20,45.434629752888355,0.00477816263808206,-0.007578869650980686,-0.031270150682770864,0.023691281031790176
21,55.08661259478881,0.00016072140541016506,-0.003236828770717509,0.007229104995743836,-0.010465933766461346
22,67.01808469396936,0.0012305299222536727,-0.0029768891588611425,-0.006961968277517329,0.003985079118656186
23,81.76738685725029,0.0005756528431804159,-0.0019518976539891636,-0.000675178889988222,-0.0012767187640009415
24,99.99999999999999,0.0006903506419324632,-0.00208737841620876,-0.004795260137884746,0.002707881721675986
