component,sigma,omega_rad_s,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_subtraction,diagnostic_zero_restoring_component,response_calibration_used
raw_bem,1.4,7.774541989381373,A33,-21.5428404086069,-0.6699179340131046,0.034422474670549284,zero_diagnostic_only,False,False
raw_bem,1.4,7.774541989381373,A53,-11.467199914201522,-1.1213699243361233,0.04980869962158832,zero_diagnostic_only,False,False
raw_bem,1.4,7.774541989381373,B33,342.64686549653305,1.9187510281451758,0.034422474670549284,zero_diagnostic_only,False,False
raw_bem,1.4,7.774541989381373,B53,31.616791318438082,0.5567529604600795,0.04980869962158832,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,A33,-17.53660732469605,-0.5453360618066782,0.07428272642605972,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,A53,-13.079639295201407,-1.2790493090330917,0.08608576952199715,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,B33,338.2926480001991,1.8943683177247794,0.07428272642605972,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,B53,33.51004622230535,0.5900920574613288,0.08608576952199715,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,A33,-4.006233083910871,-0.12458187220642715,0.2352607421562119,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,A53,1.6124393809998816,0.1576793846969682,0.2406621850585433,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,B33,4.3542174963340186,0.024382710420396782,0.2352607421562119,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,B53,-1.8932549038672655,-0.03333909700124928,0.2406621850585433,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,A33,-27.470711358251297,-0.854256999074158,0.05039028775040567,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,A53,-11.346710316392908,-1.1095873259521356,0.0509497057329768,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,B33,108.42819479377421,0.6071752909194049,0.05039028775040567,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,B53,36.80414001786001,0.6480990972724401,0.0509497057329768,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,A33,5.927870949644411,0.18433906506105371,0.015745685604621265,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,A53,-0.12048959780861566,-0.01178259838398792,0.07693097012544946,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,B33,234.2186707027589,1.3115757372257713,0.015745685604621265,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,B53,-5.187348699421901,-0.09134613681236017,0.07693097012544946,zero_diagnostic_only,False,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,A33,0.3606260849310148,0.011214393143426838,0.005510228542937791,zero_diagnostic_only,False,False
