iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
10,0.011634059097243661,0.4123922972464329,2.563610318465941,0.011073055784131921,1.9240428440957946,2.542200728754257,0.321280727482431,0.3068097462849597,0.6042230473783593,34486.95115119458,0.0011774379482828634,0.19852699917766298,0.7027338409236203,0.7075446068845707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,121.0,410.0,1.759260166775742e-05,0.0040438190941290315
11,0.012814867997833322,0.40868352782238015,2.5665235701060936,0.011005619202612105,1.9373189749887594,2.53791804529413,0.31001558238950067,0.3083858447740364,0.6005763525389921,31043.554032972766,0.0011808089005896601,0.19854046919138693,0.6969937188087699,0.7015370418499931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,121.0,410.0,2.4506521920327813e-05,0.005636090680792249
12,0.013999089333663674,0.40505011967653126,2.5694218588230893,0.010953825633914482,1.9500577817779239,2.5336753860801604,0.29928221089435386,0.3099626408346223,0.5977837544109453,28301.193893301846,0.0011842213358303525,0.19855261082102765,0.6912578462177069,0.695545963202264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,121.0,410.0,3.1435777685544644e-05,0.0072258109526488696
13,0.01518676776411768,0.4014901165496722,2.572305471970818,0.010917220223701033,1.9623002433841077,2.529469026589099,0.2890326213418156,0.31154034229704286,0.595821074357188,26069.415008954238,0.0011876784304540046,0.19856349509289323,0.6855243472983619,0.689571886248177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,121.0,410.0,3.840828406197263e-05,0.00881421622503487
14,0.016377951111335703,0.39800204770937453,2.5751739901837727,0.010895379618610054,1.9740851146120082,2.5252940461961186,0.2792224750108845,0.3131191316536488,0.594665792684193,25642.684837069217,0.0011911833472180223,0.19857318530248183,0.679791486911377,0.6836152035020208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,121.0,410.0,5.42489235355969e-06,0.0012413906040599253
15,0.017572690522095504,0.39458485025853846,2.5780281451225626,0.010887906784350655,1.9854491108773824,2.5211445074684358,0.26981069102009175,0.31469916906894135,0.594296776946933,25650.979723412802,0.0011947394107598005,0.19858175251749002,0.6740579240118894,0.6776764297373392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,121.0,410.0,1.2415419096917535e-05,0.0028305913689422656
16,0.018771040621129678,0.39123765969527063,2.5808683494552493,0.010894426562825266,1.9964270822420502,2.5170135368262203,0.26075906263480214,0.3162805951654468,0.5946940492897295,25659.537421602505,0.0011983500990341755,0.1985892653907762,0.6683224255404647,0.6717559142498959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,121.0,410.0,1.948462707325075e-05,0.004420949700670087
17,0.019973059781640698,0.3879596852031321,2.5836948131025737,0.010914581814521053,2.007052184850443,2.512893483014239,0.25203196109297443,0.3178635336815736,0.595838583813065,25668.394884690795,0.0012020191605110206,0.1985957988230263,0.662583844201434,0.6658538247362913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,121.0,410.0,2.6657307828801504e-05,0.00601291772613233
18,0.021178810391411524,0.38475010584238334,2.5865077360542017,0.010948030178575869,2.0173560399717605,2.5087760952215388,0.24359609583673555,0.3194480939073172,0.5977121355776692,25677.586380075638,0.001205750609770826,0.1986014353779188,0.6568411142772405,0.6599701541001939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,121.0,410.0,3.3957666832987774e-05,0.007606788604279978
19,0.022388359082062215,0.38160811386116944,2.589310493154112,0.010994441583350998,2.0273688639022844,2.5046528058129454,0.23542037682870579,0.32103437295028536,0.6002971084895623,48852.44544801624,0.00120954869065069,0.19860627755575955,0.6510937252703657,0.65410520927766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,122.0,412.0,2.0429268819977997e-07,4.520467059088218e-05
20,0.023601776749365096,0.37853234132160596,2.592097793372406,0.011053495738185986,2.037119619863128,2.5005145288266117,0.2274755514821553,0.3226224573111889,0.6035764202772393,41821.93655324912,0.0012134176673028827,0.1986103848399051,0.6453398305025665,0.6482577320740495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,122.0,412.0,7.464582013691789e-06,0.001643993986832446
