coarse_panel_count,fine_panel_count,pseudo_time_relative_difference,kinematic_rms_relative_change,kinematic_convergence_integral_relative_change,root_body_eta_relative_change,interface_s_lambda_relative_change,measured_s_lambda_relative_change,solved_dipole_coefficient_relative_change,body_vertical_force_coefficient_relative_change,computed_pressure_peak_relative_change,computed_peak_eta_relative_change,matched_pseudo_time_trajectory_available,free_surface_eta_relative_l2,body_pressure_curve_relative_l2,full_body_pressure_curve_relative_l2,shallow_jet_pressure_curve_relative_l2_diagnostic
320,640,0.0,0.11611805896122314,0.3890842208334165,0.0,0.0,7.681949941879931e-05,0.0003011393205660021,2.4572491926384618e-05,4.0618087110986606e-05,0.0,False,0.008314904134973246,6.131901814183787e-05,7.229900660994959e-05,0.003964818137278559
640,1280,0.0,0.10586421244252499,0.11022346019473282,0.0,0.0,3.4631818030352604e-05,0.0002178835573587745,9.38100789174413e-06,1.0039533141447356e-05,0.0,False,0.009039147396208303,1.7263165128531417e-05,2.286380184202796e-05,0.0017533006949364681
