panel_count,shape_mode,value,source_signed_root_defect,finite_difference_step
320,0,-0.00010004391120668634,2.434606486475385e-09,2.411384711742434e-05
320,1,-0.00021672640222249474,2.434606486475385e-09,1.1161278680076696e-05
320,2,-0.00031549493925891217,2.434606486475385e-09,7.660799403782387e-06
320,3,-0.00038543146046402215,2.434606486475385e-09,6.272855005335544e-06
320,4,-0.0004321084330002154,2.434606486475385e-09,5.588853083898662e-06
320,5,-0.00046496466473092834,2.434606486475385e-09,5.199736876627242e-06
320,6,-0.0004893210209805784,2.434606486475385e-09,4.954587052616074e-06
320,7,-0.0005064695355897378,2.434606486475385e-09,4.78793723440923e-06
320,8,-0.0005206974535942198,2.434606486475385e-09,4.667827674978937e-06
320,9,-0.0005303556974361592,2.434606486475385e-09,4.577181163380964e-06
320,10,-0.000540443434454283,2.434606486475385e-09,4.5061986349987925e-06
320,11,-0.0005471641880178018,2.434606486475385e-09,4.448924065585126e-06
320,12,-0.2195399371166375,2.434606486475385e-09,4.401561609478388e-06
320,13,-0.12262811590232778,2.434606486475385e-09,4.361594317186576e-06
320,14,-0.07998988830946145,2.434606486475385e-09,4.327296154794864e-06
320,15,0.06817568186094987,2.434606486475385e-09,4.297448734020103e-06
