step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_leading_panel_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
1.0,1.0029561985372994,-0.0029561985372992252,0.9758683219651989,-0.12250281696266486,1.0029561985372994,1.0,2.0813097678458821e-07,252819.19007842912,1.0000247347026792,0.1865100574200044,21.35004482656809,0.9967725381633752,7.036088954589573,7.642827423695422,False,False,insufficient_objective_decrease
0.75,0.9991284426175975,0.0008715573824027432,0.978983804714405,0.041470750083870904,0.9991284426175973,1.0,1.1715625009817177e-07,252819.1142102986,1.0000244346067606,0.13988253694119065,21.36726194037375,0.997576355971128,7.039970349985106,7.642487428207135,False,False,insufficient_trust_ratio
0.5,0.997408728510158,0.0025912714898421725,0.9840442453032741,0.16240356780954118,0.9974087285101577,1.0,5.221361274052083e-08,252814.14492429778,1.000004778626876,0.09325502055010941,21.384522540211574,0.9983822040173653,7.043705070332504,7.642146230383731,False,True,
0.25,0.9977892883177211,0.0022107116822791535,0.9910496437318057,0.2469970597857669,0.9977892883177208,1.0,1.3119090094730537e-08,252813.5484250348,1.0000024191777495,0.04662750825079421,21.401826671455954,0.9991900844204878,7.0472904292775285,7.641803613857401,False,True,
