reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,80,0.008571272627474836,4.218346648920506e-06,4.218346648920506e-06,23535.61326706501
1,1.0,160,0.008367679986247536,6.398425972953451e-07,6.398425972953451e-07,48907.27193249267
1,1.0,320,0.008430857279751028,1.4387121429795293e-06,1.4387121429795293e-06,115286.47921994851
1,0.5,80,0.009240261883227732,1.049994845830878e-06,1.049994845830878e-06,23464.43734223067
1,0.5,160,0.009124297563444295,6.046412738067869e-07,6.046412738067869e-07,48901.329895957606
1,0.5,320,0.009264482198684832,1.3775214165659812e-06,1.3775214165659812e-06,115269.64189238194
1,0.25,80,0.009570871831888986,2.601951632086055e-07,2.601951632086055e-07,23428.02028052307
1,0.25,160,0.009494252418820865,5.868269712153913e-07,5.868269712153913e-07,48898.39064771996
1,0.25,320,0.009669242234486054,1.349948923010254e-06,1.349948923010254e-06,115261.22627827075
1,0.125,80,0.00973116277622289,6.396794472341008e-08,6.396794472341008e-08,23409.608049461593
1,0.125,160,0.009670874967558567,5.438748226100051e-07,5.438748226100051e-07,48897.43027925622
1,0.125,320,0.009861534361224243,1.316299783342166e-06,1.316299783342166e-06,115257.14619361321
2,1.0,80,0.008032422428106256,4.049985360775068e-06,4.049985360775068e-06,23600.68237751758
2,1.0,160,0.007786219161253161,6.47051179864274e-07,6.47051179864274e-07,48913.475148270576
2,1.0,320,0.007808508658148929,1.4855340455684082e-06,1.4855340455684082e-06,115303.17191881318
2,0.5,80,0.008640357074771333,1.0117485542422895e-06,1.0117485542422895e-06,23531.69307861971
2,0.5,160,0.008465107776477732,6.375751483799835e-07,6.375751483799835e-07,48907.235554772335
2,0.5,320,0.008550731714300711,1.4356857542696416e-06,1.4356857542696416e-06,115286.36763460981
2,0.25,80,0.008945249012444567,2.523739710075804e-07,2.523739710075804e-07,23496.387348046937
2,0.25,160,0.00880250059244789,6.210033096422626e-07,6.210033096422626e-07,48904.256493703666
2,0.25,320,0.008917594790134428,1.3954102991628758e-06,1.3954102991628758e-06,115278.07390263712
2,0.125,80,0.009094561959502926,6.284285838030599e-08,6.284285838030599e-08,23478.534183259293
2,0.125,160,0.008966151953195188,6.120416395059805e-07,6.120416395059805e-07,48902.79220323243
2,0.125,320,0.009094613746482176,1.3910244095890632e-06,1.3910244095890632e-06,115273.84050990129
3,1.0,80,0.007540364829507999,3.604108501472104e-06,3.604108501472104e-06,23320.371088458964
3,1.0,160,0.007258285569246245,6.0375020621335e-07,6.0375020621335e-07,48918.91064809628
3,1.0,320,0.007245600148708319,1.3913107247251138e-06,1.3913107247251138e-06,115319.62731801992
3,0.5,80,0.008086436795358642,9.681774066118971e-07,9.681774066118971e-07,23597.013462761875
3,0.5,160,0.007862492048161324,6.448507428037591e-07,6.448507428037591e-07,48913.442378871405
3,0.5,320,0.007901997111242013,1.4826401718070281e-06,1.4826401718070281e-06,115303.07054981869
3,0.25,80,0.00836608293857821,2.415789870980668e-07,2.415789870980668e-07,23562.76628413248
3,0.25,160,0.008168513457931239,6.404176859039288e-07,6.404176859039288e-07,48910.33656424012
3,0.25,320,0.00823283274764122,1.463228393209097e-06,1.463228393209097e-06,115294.68140689206
3,0.125,80,0.008504366343194156,6.016593696072889e-08,6.016593696072889e-08,23545.445470048006
3,0.125,160,0.008318660847447132,6.382518085693981e-07,6.382518085693981e-07,48908.78536864079
3,0.125,320,0.008394202881377212,1.4483215040982086e-06,1.4483215040982086e-06,115290.52374385187
4,1.0,80,0.007088430774776504,3.375630005311095e-06,3.375630005311095e-06,23297.813052737616
4,1.0,160,0.006780874000080919,6.098217118163124e-07,6.098217118163124e-07,48924.76990050658
4,1.0,320,0.006740276829986151,1.4060220514962654e-06,1.4060220514962654e-06,115336.06332700365
4,0.5,80,0.007581885311452563,8.004471812514734e-07,8.004471812514734e-07,23320.43639625353
4,0.5,160,0.007317157450887122,6.027622946791233e-07,6.027622946791233e-07,48918.88190708267
4,0.5,320,0.007317382189801353,1.390125756072857e-06,1.390125756072857e-06,115319.5360616601
4,0.25,80,0.007836267159258201,1.7886369524982994e-07,1.7886369524982994e-07,23331.790252594605
4,0.25,160,0.007592365790643383,5.992375635061122e-07,5.992375635061122e-07,48915.95863598775
4,0.25,320,0.007613056660641258,1.3826190552407984e-06,1.3826190552407984e-06,115311.26695151262
4,0.125,80,0.007960384713709634,5.755668376827765e-08,5.755668376827765e-08,23610.408888420432
4,0.125,160,0.007728042984463917,6.455420496199775e-07,6.455420496199775e-07,48914.98840955765
4,0.125,320,0.0077588052878099865,1.484925010353994e-06,1.484925010353994e-06,115307.25533854227
5,1.0,80,0.006678824830002822,3.396097033038272e-06,3.396097033038272e-06,23275.41389439169
5,1.0,160,0.006353045487888332,5.897189600174482e-07,5.897189600174482e-07,48930.93346942921
5,1.0,320,0.006291163463586634,1.4102169659899055e-06,1.4102169659899055e-06,115352.46889184625
5,0.5,80,0.007120062473151681,8.500370009744475e-07,8.500370009744475e-07,23297.868659954547
5,0.5,160,0.006825967232486287,6.090302009376723e-07,6.090302009376723e-07,48924.74158420611
5,0.5,320,0.006794850132856993,1.4048295922966363e-06,1.4048295922966363e-06,115335.97926065238
5,0.25,80,0.007350283490160827,2.1252939160597865e-07,2.1252939160597865e-07,23309.13982058011
5,0.25,160,0.007071815994614895,6.059217809581969e-07,6.059217809581969e-07,48921.795424801785
5,0.25,320,0.007056776736228562,1.3872030840563802e-06,1.3872030840563802e-06,115327.82556202583
5,0.125,80,0.007466202164915921,5.31081500980937e-08,5.31081500980937e-08,23314.78474262859
5,0.125,160,0.0071949706998550855,6.042143741348873e-07,6.042143741348873e-07,48920.338017116606
5,0.125,320,0.007187852747328408,1.3938375140623957e-06,1.3938375140623957e-06,115323.66395155835
6,1.0,80,0.006310293738853913,3.2912391386062717e-06,3.2912391386062717e-06,23314.524471864126
6,1.0,160,0.005975475022481252,6.423826152342616e-07,6.423826152342616e-07,48936.37604094687
6,1.0,320,0.005897268868531362,1.4631262445771093e-06,1.4631262445771093e-06,115368.6603144703
6,0.5,80,0.006703068039781461,8.108484414673335e-07,8.108484414673335e-07,23275.462335323424
6,0.5,160,0.006387823683641615,5.889013548375032e-07,5.889013548375032e-07,48930.90625831179
6,0.5,320,0.006332822523757644,1.4091349185001658e-06,1.4091349185001658e-06,115352.38948061677
6,0.25,80,0.006909756190955885,2.0275990313141834e-07,2.0275990313141834e-07,23286.651883374336
6,0.25,160,0.0066056464354265106,5.987513390838373e-07,5.987513390838373e-07,48927.82231158308
6,0.25,320,0.0065628950376307536,1.4103276292523822e-06,1.4103276292523822e-06,115344.15534649894
6,0.125,80,0.00701467204125999,5.066810673856105e-08,5.066810673856105e-08,23292.25662042507
6,0.125,160,0.006715814510937503,6.037517202183927e-07,6.037517202183927e-07,48926.281521274344
6,0.125,320,0.0066790141394387215,1.4057136685503577e-06,1.4057136685503577e-06,115340.06748450865
7,1.0,80,0.005982575302218772,3.197911892106766e-06,3.197911892106766e-06,23379.115426501277
7,1.0,160,0.005645037932696713,6.767145579760508e-07,6.767145579760508e-07,48942.18090724304
7,1.0,320,0.005556286385597024,1.493191258075477e-06,1.493191258075477e-06,115384.97017018673
7,0.5,80,0.006329606843955577,7.948676802160359e-07,7.948676802160359e-07,23311.131291644695
7,0.5,160,0.006003239260650166,6.403945616003251e-07,6.403945616003251e-07,48936.35028260821
7,0.5,320,0.00593008913282205,1.4601327428071747e-06,1.4601327428071747e-06,115368.5851990053
7,0.25,80,0.006513961057406937,1.9588314309628086e-07,1.9588314309628086e-07,23276.320812401835
7,0.25,160,0.006193890545434133,-7.288318760669742e-05,7.288318760669742e-05,48933.45399969304
7,0.25,320,0.006129361080536227,-3.0372748775013947e-05,3.0372748775013947e-05,115360.46099098118
7,0.125,80,0.006608083950387667,4.830440860776471e-08,4.830440860776471e-08,23269.889780444963
7,0.125,160,0.00628988496257597,5.836931008276556e-07,5.836931008276556e-07,48932.44241199875
7,0.125,320,0.0062305467487512945,1.40528326713005e-06,1.40528326713005e-06,115356.50414643687
8,1.0,80,0.005695305881561944,3.0675358045068126e-06,3.0675358045068126e-06,23441.901302880273
8,1.0,160,0.005360557421260876,6.859989024630063e-07,6.859989024630063e-07,48948.298698962884
8,1.0,320,0.005267912467319867,1.575044125292742e-06,1.575044125292742e-06,115400.9317649929
8,0.5,80,0.0059992468241556705,7.675533060220318e-07,7.675533060220318e-07,23375.785275369442
8,0.5,160,0.005668922206040344,6.747006260984674e-07,6.747006260984674e-07,48942.154909155695
8,0.5,320,0.005584127457267306,1.4903638609107564e-06,1.4903638609107564e-06,115384.896421432
8,0.25,80,0.006161448629117112,1.9167849118131027e-07,1.9167849118131027e-07,23341.937519940788
8,0.25,160,0.00583325677752128,6.567082623470094e-07,6.567082623470094e-07,48939.250435623275
8,0.25,320,0.005754169849483089,1.4814943745306393e-06,1.4814943745306393e-06,115376.72004073873
8,0.125,80,0.006244879417379664,4.775637300769291e-08,4.775637300769291e-08,23324.812075379436
8,0.125,160,0.00591767680534447,6.478383473868984e-07,6.478383473868984e-07,48937.79983084632
8,0.125,320,0.005841610692859811,7.075635109702183e-07,7.075635109702183e-07,115372.6299982443
9,1.0,80,0.00545183261362106,2.7016951403842176e-06,2.7016951403842176e-06,23187.37668769993
9,1.0,160,0.005122699772541903,6.419431329398182e-07,6.419431329398182e-07,48953.76458889257
9,1.0,320,0.005029858715005337,1.4793711128420715e-06,1.4793711128420715e-06,115416.87190990627
9,0.5,80,0.005711562166659998,7.307976022092849e-07,7.307976022092849e-07,23438.598646141752
9,0.5,160,0.005383517969143236,6.840882945593373e-07,6.840882945593373e-07,48948.270956931774
9,0.5,320,0.005294400650496559,1.5721577540910423e-06,1.5721577540910423e-06,115400.85847127374
9,0.25,80,0.005852316201893842,1.8250346960768985e-07,1.8250346960768985e-07,23405.6663843871
9,0.25,160,0.005523257139692353,6.79919211562903e-07,6.79919211562903e-07,48945.20730331876
9,0.25,320,0.00543629361481203,1.546082314260736e-06,1.546082314260736e-06,115392.7863350919
9,0.125,80,0.005925047147336228,4.5467510931372583e-08,4.5467510931372583e-08,23389.005131090766
9,0.125,160,0.0055954098535200385,6.778714370940876e-07,6.778714370940876e-07,48943.67669482089
9,0.125,320,0.0055096680036552555,1.531063727175534e-06,1.531063727175534e-06,115388.76803589398
10,1.0,80,0.0052445266016930316,2.5108832797587285e-06,2.5108832797587285e-06,23165.749996825973
10,1.0,160,0.004928412980014627,6.479559131489805e-07,6.479559131489805e-07,48959.54297883555
10,1.0,320,0.004840457270588254,1.4722490517135188e-06,1.4722490517135188e-06,115432.87937526753
10,0.5,80,0.005469745636263415,5.9364128364036e-07,5.9364128364036e-07,23187.41824381372
10,0.5,160,0.005147504735200116,6.411942484845572e-07,6.411942484845572e-07,48953.7366641398
10,0.5,320,0.005058388493171728,1.478260539579222e-06,1.478260539579222e-06,115416.79826325337
10,0.25,80,0.005585752475885467,1.7358693586234628e-07,1.7358693586234628e-07,23467.570291745847
10,0.25,160,0.0052621429699275125,6.867218595418704e-07,6.867218595418704e-07,48951.32373124486
10,0.25,320,0.0051731541579337625,1.5790395134374844e-06,1.5790395134374844e-06,115408.94489578974
10,0.125,80,0.005647917702719221,4.324207538890114e-08,4.324207538890114e-08,23451.352004291875
10,0.125,160,0.005322130995627488,6.847014632228731e-07,6.847014632228731e-07,48949.79695592991
10,0.125,320,0.0052330260036986065,1.574522285174891e-06,1.574522285174891e-06,115404.9023245335
11,1.0,80,0.005075556108738373,2.5216821535170707e-06,2.5216821535170707e-06,23144.273537806115
11,1.0,160,0.004776653340191095,6.338711687919302e-07,6.338711687919302e-07,48965.56891501529
11,1.0,320,0.004699347032367657,5.446585168236923e-07,5.446585168236923e-07,115448.56814994114
11,0.5,80,0.005266140461474204,6.315042178576786e-07,6.315042178576786e-07,23165.794480082986
11,0.5,160,0.004957652989846266,6.473084172406714e-07,6.473084172406714e-07,48959.513485143274
11,0.5,320,0.004874195144888625,1.4714356662593388e-06,1.4714356662593388e-06,115432.80282444207
11,0.25,80,0.00536548924970621,1.5799217147885754e-07,1.5799217147885754e-07,23176.592558957513
11,0.25,160,0.0050504402490178174,6.44127448403909e-07,6.44127448403909e-07,48956.62261493606
11,0.25,320,0.004964134012973845,1.4842506055956014e-06,1.4842506055956014e-06,115424.76788145672
11,0.125,80,0.00541692339374176,3.950125156286045e-08,3.950125156286045e-08,23182.001491619765
11,0.125,160,0.005098357805910833,6.426038952061855e-07,6.426038952061855e-07,48955.179076111446
11,0.125,320,0.005010637760881405,1.4817470044202537e-06,1.4817470044202537e-06,115420.77146018262
12,1.0,80,0.004943869568096176,2.4142799099005152e-06,2.4142799099005152e-06,23149.021617674007
12,1.0,160,0.004667926819178845,6.682252627062929e-07,6.682252627062929e-07,48971.071487208814
12,1.0,320,0.004604357226787155,1.5390401159683104e-06,1.5390401159683104e-06,115464.26880742451
12,0.5,80,0.005102753986849666,5.987261773167456e-07,5.987261773167456e-07,23144.322514659514
12,0.5,160,0.004812735455241568,6.333096407448058e-07,6.333096407448058e-07,48965.53640344999
12,0.5,320,0.004741223523801475,3.982231516356798e-07,3.982231516356798e-07,115448.48809105348
12,0.25,80,0.005182727690881474,1.4978473364587096e-07,1.4978473364587096e-07,23155.04535690569
12,0.25,160,0.00488404336933826,6.436206887535279e-07,6.436206887535279e-07,48962.492564643035
12,0.25,320,0.0048067198864649215,1.5001374004198848e-06,1.5001374004198848e-06,115440.58432528976
12,0.125,80,0.005223881441251132,3.744723630377022e-08,3.744723630377022e-08,23160.416135573618
12,0.125,160,0.004920470192152912,6.48835415368669e-07,6.48835415368669e-07,48960.97228286081
12,0.125,320,0.004840161920420498,1.496786670210292e-06,1.496786670210292e-06,115436.63519345134
13,1.0,80,0.004848336976305467,2.3377276233093877e-06,2.3377276233093877e-06,23211.54691392333
13,1.0,160,0.0045996430564449724,7.019260437372731e-07,7.019260437372731e-07,48976.820935871096
13,1.0,320,0.0045543228076784644,1.5769344623497233e-06,1.5769344623497233e-06,115479.96689335298
13,0.5,80,0.004978463208921258,5.752782475443443e-07,5.752782475443443e-07,23145.174942126858
13,0.5,160,0.004713068558479685,6.663264456107114e-07,6.663264456107114e-07,48971.037898261486
13,0.5,320,0.004657072713326932,1.5364893706056222e-06,1.5364893706056222e-06,115464.18484530298
13,0.25,80,0.005040014136804858,1.4183648868933256e-07,1.4183648868933256e-07,23133.649471963538
13,0.25,160,0.004762322171871074,6.228570954538331e-07,6.228570954538331e-07,48968.568088754815
13,0.25,320,0.004699203621713275,1.4989774185769965e-06,1.4989774185769965e-06,115456.43258733675
13,0.125,80,0.005071039336385937,3.546207391926594e-08,3.546207391926594e-08,23138.98236432221
13,0.125,160,0.004787347326328484,6.280001464888544e-07,6.280001464888544e-07,48967.05173280362
13,0.125,320,0.004720068254912582,1.5056126115902034e-06,1.5056126115902034e-06,115452.46070050952
14,1.0,80,0.0047891259691160626,2.2497749786695856e-06,2.2497749786695856e-06,23272.334380053846
14,1.0,160,0.0045710274439848125,7.217564344339613e-07,7.217564344339613e-07,48982.7379590409
14,1.0,320,0.0045488052868891855,1.6490626453760773e-06,1.6490626453760773e-06,115495.41709360163
14,0.5,80,0.00489191480248877,5.624743691934309e-07,5.624743691934309e-07,23207.581760402285
14,0.5,160,0.004655890163196684,6.999501716801584e-07,6.999501716801584e-07,48976.784905841814
14,0.5,320,0.004620361458672474,1.5741946578363738e-06,1.5741946578363738e-06,115479.87655987387
14,0.25,80,0.004935678773807855,1.403860075533306e-07,1.403860075533306e-07,23174.481328241887
14,0.25,160,0.004685989734765757,6.822392675631112e-07,6.822392675631112e-07,48973.90826502942
14,0.25,320,0.004640927233308513,1.559626369435594e-06,1.559626369435594e-06,115471.99169598897
14,0.125,80,0.004957026185646758,3.4941359239026524e-08,3.4941359239026524e-08,23157.743313849463
14,0.125,160,0.004699680422381961,6.73499310707649e-07,6.73499310707649e-07,48972.472379478546
14,0.125,320,0.004649253700449676,1.5455416744179877e-06,1.5455416744179877e-06,115468.08844411193
15,1.0,80,0.004769633198773165,1.964307799122067e-06,1.964307799122067e-06,23059.8454509063
15,1.0,160,0.004581368034629276,6.36072057329985e-07,6.36072057329985e-07,48988.76611029783
15,1.0,320,0.004586019544654341,5.280378794120628e-05,5.280378794120628e-05,115510.85354531938
15,0.5,80,0.004843203216101109,5.318068845693613e-07,5.318068845693613e-07,23268.22849623329
15,0.5,160,0.0046402517942477255,7.198292644252092e-07,7.198292644252092e-07,48982.69787654664
15,0.5,320,0.004630425448141447,1.6462027518082193e-06,1.6462027518082193e-06,115495.32105627823
15,0.25,80,0.004869453319971834,1.3269567464190245e-07,1.3269567464190245e-07,23235.93133314123
15,0.25,160,0.004651465746704088,7.158722966005075e-07,7.158722966005075e-07,48979.67429389264
15,0.25,320,0.004629695735057945,1.6164002705310975e-06,1.6164002705310975e-06,115487.5589616792
15,0.125,80,0.004880968329389106,3.301495817858432e-08,3.301495817858432e-08,23219.60322440179
15,0.125,160,0.00465425774335217,7.072025928122844e-07,7.072025928122844e-07,48978.216537280845
15,0.125,320,0.00462553520086983,1.5767157531730954e-06,1.5767157531730954e-06,115483.80159392118
