grid,period_s,station_index,x_aft_m,a33_raw_kg_per_m,b33_raw_kg_per_m_s,relative_residual,condition_number
0,5.0,18,2.40665,743.9968886071354,1097.779476165807,7.20389461139759e-15,439.86896515062625
0,5.0,19,2.6987499999999995,760.7956203540205,1118.3521520652562,6.9933400704752194e-15,441.01421346508783
0,5.0,20,2.8892499999999997,766.9479450892666,1131.7245474019708,7.345442120127275e-15,441.8275208074833
0,5.0,21,2.97815,768.2151619819143,1134.9413663258586,8.373146742827355e-15,442.1169955734285
0,5.0,22,3.11785,768.707844406402,1137.3493267435556,8.139021925371212e-15,442.5634689375954
0,5.0,23,3.30835,768.7565865296006,1138.8428994782362,7.298919853380802e-15,443.1906578226934
0,5.0,24,3.4798,766.8558053257651,1136.7532323548737,7.524729538140601e-15,443.746007537362
0,5.0,25,3.6321999999999997,762.8937750824446,1131.1275971515374,8.584845714688266e-15,444.2129611437191
0,5.0,26,3.91795,753.6218570880071,1116.0680853999181,7.649437515952231e-15,445.0809842564976
0,5.0,27,4.33705,737.3058280556696,1092.7435161964945,7.457607449664478e-15,446.4397212097491
0,5.0,28,4.64185,691.235589341775,1027.3781116943553,7.247314486267657e-15,440.63609937737647
0,5.0,29,4.83235,662.6801529422116,986.1451094803284,7.378937384183354e-15,439.87319092733765
0,5.0,30,5.0927,625.8690439203922,932.812208194612,9.073106341486983e-15,439.10329542686236
0,5.0,31,5.4229,581.3448958787767,868.5338380554742,8.042107366301999e-15,439.3191045152972
0,5.0,32,5.7531,529.1350899567672,793.3339600547138,7.099015809340754e-15,436.0156176447833
0,5.0,33,6.0833,470.2159293075376,709.6863105508784,1.0906090113135176e-14,433.2234594997465
0,5.0,34,6.4135,403.5967982246459,616.1551128525167,8.25924737706106e-15,432.85459357246
0,5.0,35,6.7437,332.0915899555567,515.4728602390614,8.51419955932027e-15,435.2801407514522
0,5.0,36,7.073899999999999,256.56333219358226,407.40106439552386,8.731314510737016e-15,441.5049797509844
0,5.0,37,7.4041,181.6305900214689,296.41871232361893,7.138635004822947e-15,447.05163110117496
0,5.0,38,7.74065,107.54928006408053,182.59530219258673,9.833977821169564e-15,459.65240910305306
0,5.0,39,8.083549999999999,44.864278711707485,80.15201691105275,1.1851484851466619e-14,488.7844348272063
0,5.0,40,8.3185,37.176231338017864,64.42177781426246,5.9164966356731054e-15,517.6001349115647
0,5.0,41,8.4455,63.400408295086464,106.91745617437056,9.992945869686895e-15,500.33264504065755
0,8.0,9,0.6540499999999999,9.984635250038854,56.721001652749486,3.958354548546223e-14,2273.0624313432695
0,8.0,10,0.83185,70.31755072910468,194.7528180009195,2.3837496918464244e-14,1249.1807727723674
0,8.0,11,1.0223499999999999,196.8157198397185,367.34292079309284,2.0299367713584737e-14,963.3126421410088
0,8.0,12,1.21285,353.01944893510523,542.8913305702353,2.3331550318142966e-14,853.7506122712298
0,8.0,13,1.4033499999999999,531.9983613850155,724.2877511946858,1.6009205011072743e-14,814.7692156396066
0,8.0,14,1.55575,698.2990007031767,886.1609208641872,1.5566564240668516e-14,778.5409075204017
0,8.0,15,1.6700499999999998,675.7455445577064,943.8846194742642,1.4858837392103657e-14,801.8862385207065
0,8.0,16,1.86055,720.4522050377457,931.2338647441966,1.9740411723350432e-14,773.2407508311994
0,8.0,17,2.1272499999999996,783.5149773769026,922.3669570400467,1.6476941500989116e-14,754.1117468543504
0,8.0,18,2.40665,815.4781931702557,938.7173411236889,1.0997194118241011e-14,752.4218457742239
0,8.0,19,2.6987499999999995,840.7342190842152,950.236270625554,1.5787399984507058e-14,750.4619781423966
0,8.0,20,2.8892499999999997,851.6566651497815,956.865123709579,9.17465761042707e-15,746.3557831127313
0,8.0,21,2.97815,854.4765833787677,958.1341778372002,1.4122675698803148e-14,745.0924320203417
0,8.0,22,3.11785,857.130448055377,958.0650871876676,1.4477031601857673e-14,743.31140384698
0,8.0,23,3.30835,859.9873052760764,956.6754280921234,1.3618884590825218e-14,741.0912856427165
0,8.0,24,3.4798,860.2693252506256,952.8800000727724,1.1504313216613593e-14,739.3578679814814
0,8.0,25,3.6321999999999997,857.8299273526969,946.6731149970177,8.863911505998157e-15,738.0475815697224
0,8.0,26,3.91795,850.9210105022539,931.7540780114211,1.7404144821693557e-14,735.9070184451483
0,8.0,27,4.33705,837.6272222567629,908.8635627788842,1.0790909800453358e-14,733.1386881185811
0,8.0,28,4.64185,763.5989654504247,874.7328195440438,1.2953403522957623e-14,752.9902822857015
0,8.0,29,4.83235,728.203934388852,843.8205876346001,1.8539525199468487e-14,753.1620663745288
0,8.0,30,5.0927,682.9376581686047,803.6558459196749,1.0078667262160826e-14,754.3076063574096
0,8.0,31,5.4229,628.7215752063235,755.0818501308167,1.334852549326983e-14,757.8261400701924
0,8.0,32,5.7531,566.7747479018695,697.8421703298819,1.8361364930104873e-14,764.5083890317978
0,8.0,33,6.0833,498.6168298112076,632.8991849153642,1.2602279529297861e-14,775.3892016786159
0,8.0,34,6.4135,423.4115632204024,558.1672772317188,1.8117945298866035e-14,792.1776156077333
0,8.0,35,6.7437,344.4140636221017,475.4354978697342,1.5693853053005446e-14,817.1740094474835
0,8.0,36,7.073899999999999,261.98184133876964,383.2884618599983,1.8481652660245146e-14,835.6650238432974
0,8.0,37,7.4041,181.81551302264654,286.35725759171623,1.3142452687961344e-14,868.2226162419745
0,8.0,38,7.74065,105.12260384369503,182.45477137203997,2.0343368934694684e-14,934.6772944673548
0,8.0,39,8.083549999999999,42.48644490499437,83.18477001980136,1.2803529371908338e-14,1023.5848389551849
0,8.0,40,8.3185,34.382121719009135,69.92104541122923,2.6240394993544665e-14,1170.385363970735
0,8.0,41,8.4455,59.415247899236974,114.12104575039497,3.000071040076729e-14,1095.5495093645668
1,1.6,18,0.612775,2.9556456798824255,10.191743890329684,2.170684841956775e-14,732.8633637072718
1,1.6,19,0.695325,19.462961569850737,86.12918208916732,2.4374728702969006e-14,836.6350901004016
1,1.6,20,0.784225,42.1641899258463,201.63420866492407,2.0694537833124994e-14,881.347370196645
1,1.6,21,0.8794749999999999,67.88792101821228,335.69729286275305,2.1374773697398447e-14,920.59482540128
1,1.6,22,0.974725,97.7732228680507,490.24466630743393,2.2967400233036286e-14,954.8464171916477
1,1.6,23,1.069975,131.8477375049195,661.143848545224,2.5185327640291386e-14,982.9593818078415
1,1.6,24,1.165225,163.84189695585854,816.7475793531277,1.9073845923078555e-14,1003.5110890698907
1,1.6,25,1.260475,193.91994142719787,956.4005931826266,2.3554878315795157e-14,1021.0480220313343
1,1.6,26,1.3557249999999998,228.81731032614016,1110.7652340728137,2.6194984303862173e-14,1035.507469704606
1,1.6,27,1.450975,269.0540897140062,1280.7619617658036,2.1734401486339115e-14,1047.6323444472214
1,1.6,28,1.527175,302.54450244774586,1416.1875862729114,2.3189927532840693e-14,1056.8766590620676
1,1.6,29,1.584325,312.62227449499005,1458.6517179094963,2.3192604963270215e-14,1051.955057732568
1,1.6,30,1.6414749999999998,311.0255533310369,1450.811459083865,2.179739976811483e-14,1048.406026706898
1,1.6,31,1.6986249999999998,309.290835956868,1433.9190590910628,2.1273770850665945e-14,1060.790991605668
1,1.6,32,1.7938749999999999,308.406735087072,1417.0412606930386,2.3551476473261642e-14,1069.518906836174
1,1.6,33,1.9272249999999997,310.089474848359,1386.9635439772087,2.1555558610580843e-14,1073.9377738143792
1,1.6,34,2.0605749999999996,312.0012186677832,1362.722455185931,1.71267832129529e-14,1078.1566323133254
1,1.6,35,2.1939249999999997,316.8387568889102,1325.2220954651827,1.666674721498078e-14,1080.969575900029
1,1.6,36,2.3336249999999996,319.38101726505454,1300.968420823086,1.5938502443155432e-14,1082.7926461673221
1,1.6,37,2.479675,321.90934355154786,1274.7818836224822,1.464405226341456e-14,1084.1410648384742
1,1.6,38,2.6257249999999996,326.16178132186735,1242.0265284002148,2.0726946657094096e-14,1085.4686012207237
1,1.6,39,2.771775,329.87679588854087,1214.0693479953802,1.5478307565953987e-14,1086.7810173637715
1,1.6,40,2.867025,331.58408191540724,1199.639497292813,1.5408853927214946e-14,1087.5529449023886
1,1.6,41,2.911475,332.16269034877,1192.8969541308404,1.648018127932763e-14,1087.7883648310565
1,1.6,42,2.9559249999999997,332.83374367253316,1185.869838026633,2.0478853766690648e-14,1088.0232022374914
1,1.6,43,3.0003749999999996,333.5984353390196,1178.5572557233847,1.753181920072342e-14,1088.257401362649
1,1.6,44,3.0702249999999998,334.56623750634634,1165.6224841467429,1.8858103919588765e-14,1088.5708127886185
1,1.6,45,3.165475,335.9937738593576,1146.3335065580857,1.6182295281851558e-14,1088.9608578382295
1,1.6,46,3.260725,337.8501365588055,1125.8733172561767,1.7354737653568924e-14,1089.346606413874
1,1.6,47,3.355975,340.1187661825313,1104.3624997642905,1.5538603403695537e-14,1089.7279054315463
1,1.6,48,3.4417,340.6659666906984,1087.3738695791671,1.6446825182069065e-14,1090.0071930629213
1,1.6,49,3.5179,339.8561213965073,1073.3907937165272,1.4484512434348594e-14,1090.1841662607724
1,1.6,50,3.5940999999999996,339.3012964571868,1058.846799474425,1.4127898835441962e-14,1090.3603995941394
1,1.6,51,3.6702999999999997,339.00918427029455,1043.7283752019148,1.629675389374418e-14,1090.5356597621856
1,1.6,52,3.8131749999999998,338.4547027738289,1012.2968191568929,1.3399418826103092e-14,1090.773040053913
1,1.6,53,4.022724999999999,338.9551714791503,962.0970052438652,1.3931129685968891e-14,1091.0645023475595
1,1.6,54,4.232275,339.52556219417323,914.3923489264748,1.592275909368711e-14,1091.3582629183602
1,1.6,55,4.441825,337.88873610313055,876.1098741365107,1.2196526041078425e-14,1091.677433317884
1,1.6,56,4.594225,300.6882186633683,1097.369138061012,1.8308184589776096e-14,1083.6785027571498
1,1.6,57,4.689475,293.5929260622956,1091.2224955622976,1.3882296834021613e-14,1082.3900098720403
1,1.6,58,4.784725,286.71899576098804,1084.4640869101574,1.7202695018784996e-14,1081.0957517324796
1,1.6,59,4.879975,280.0599322437728,1077.103862599704,1.5621361652814132e-14,1079.7957008956705
1,1.6,60,5.01015,271.80943284570805,1064.909578905093,1.6095210767840902e-14,1078.0880293061869
1,1.6,61,5.17525,262.07323050114894,1047.6826313374913,1.971392754477768e-14,1075.9672292900154
1,1.6,62,5.34035,252.65630395834853,1029.856736756931,1.6578259336985155e-14,1073.3694704845113
1,1.6,63,5.50545,243.54957657562824,1011.5685142243302,1.8296092806914437e-14,1070.0140747108023
1,1.6,64,5.67055,232.73625482033722,984.5737637350682,1.5147965850491548e-14,1066.2538815194966
1,1.6,65,5.83565,220.28201825458305,949.1900704087102,1.7383200046649752e-14,1062.083896152099
1,1.6,66,6.00075,208.24070636061163,913.4338153216056,1.6978369242601778e-14,1057.853048791619
1,1.6,67,6.16585,196.6004648401805,877.3376043839187,1.6208221811800245e-14,1053.5640897016942
1,1.6,68,6.33095,182.95865623833072,830.5475748223628,2.0413620019377396e-14,1048.7640346071146
1,1.6,69,6.49605,167.6820567708234,773.1619277023906,1.6579991759645993e-14,1043.4580169737778
1,1.6,70,6.661149999999999,153.28597412276667,715.669017888107,1.9858360292306737e-14,1038.1109996790353
1,1.6,71,6.82625,139.7601975192648,658.2237780851157,2.0754365177821892e-14,1032.7326750664085
1,1.6,72,6.99135,124.39347875237965,590.7943060733978,1.855527259256173e-14,1026.604388693438
1,1.6,73,7.1564499999999995,106.77546254747037,518.364623935995,2.0324408435189123e-14,1018.585488380001
1,1.6,74,7.321549999999999,91.12671833491954,446.7614250576658,1.8167702386787514e-14,1007.9632092490044
1,1.6,75,7.486649999999999,76.18361657258961,380.25129802068733,1.578102523590263e-14,997.1722858443387
1,1.6,76,7.6549249999999995,60.20156825542786,300.6009985295183,2.0533122983674253e-14,985.240640359121
1,1.6,77,7.826375,43.81824507842144,215.0852010817394,1.496149903950534e-14,972.2430849061996
1,1.6,78,7.997824999999999,29.67012493292168,142.54817813052986,1.446293849556055e-14,959.0382355308129
1,1.6,79,8.169274999999999,18.09328792476536,83.28365755219426,1.5549940035657622e-14,939.5175093612487
1,1.6,80,8.28675,20.661839177248016,77.88923737706897,1.430710226292815e-14,914.5721695514173
1,1.6,81,8.350249999999999,27.519468117127182,105.40070135547994,1.3222627324796863e-14,921.0934613232668
1,1.6,82,8.41375,35.383970021049116,136.51656888378758,1.4242074933473302e-14,927.7149084971555
1,1.6,83,8.47725,44.099280436589964,171.38696446470075,1.577272317303907e-14,934.4146662540595
1,2.0,18,0.612775,3.3965806776390775,8.381091862396353,2.3716002170524054e-14,896.8818685513927
1,2.0,19,0.695325,23.373667126144056,76.00592468299706,3.4054678254591347e-14,1050.2034685400465
1,2.0,20,0.784225,51.16922152910408,182.68176559361905,3.380159952909965e-14,1088.8654296389182
1,2.0,21,0.8794749999999999,82.74116378302543,310.152566467099,3.206751589190416e-14,1120.528608056138
1,2.0,22,0.974725,119.11287210824037,461.1195511826592,3.2570412727976774e-14,1149.5962214887902
1,2.0,23,1.069975,160.00318062001054,631.6115498976271,3.206159070956574e-14,1179.1174292949445
1,2.0,24,1.165225,197.8026776289542,789.8044897742931,3.05303958655615e-14,1200.4237572609472
1,2.0,25,1.260475,232.77066423023325,933.5491550780376,2.912505334650398e-14,1219.788430400632
1,2.0,26,1.3557249999999998,272.76151728133243,1092.8836078083991,3.205831731278058e-14,1239.570699502793
1,2.0,27,1.450975,318.2717104942299,1270.267600004295,3.2741356080205763e-14,1253.660182017485
1,2.0,28,1.527175,355.7020578916025,1413.1469317058534,2.6722829719343772e-14,1264.6528487904554
1,2.0,29,1.584325,367.3586256409617,1461.522913117949,2.659698246260793e-14,1256.69665281816
1,2.0,30,1.6414749999999998,365.84158276577296,1462.8617878653909,2.960790491262679e-14,1251.5095178436202
1,2.0,31,1.6986249999999998,363.3253072427848,1460.1687951224017,3.094616225136983e-14,1269.1700224669198
1,2.0,32,1.7938749999999999,361.47199797194156,1459.8003168383605,2.5109044792217642e-14,1282.273093238647
1,2.0,33,1.9272249999999997,361.89032335093367,1454.6376027220379,3.240366943134034e-14,1288.9553908452099
1,2.0,34,2.0605749999999996,362.1390538876841,1452.2955947607659,2.902294577139661e-14,1295.5080267653857
1,2.0,35,2.1939249999999997,364.6523259489428,1441.1545451964196,2.8843425588611046e-14,1302.0233619658698
1,2.0,36,2.3336249999999996,365.1183085333202,1435.066935992764,2.7984939973205293e-14,1306.1666213312208
1,2.0,37,2.479675,365.47107714228497,1425.3578695169085,2.4460638390674717e-14,1308.4449787913813
1,2.0,38,2.6257249999999996,367.0962315497445,1411.3540420606212,2.45499254268943e-14,1310.73312156029
1,2.0,39,2.771775,368.22459496735587,1399.8576988080958,2.7576405817813572e-14,1312.9818101550215
1,2.0,40,2.867025,368.40435715796553,1393.9535683734282,2.5519365138134292e-14,1314.301457579377
1,2.0,41,2.911475,368.35441823215615,1390.4016656437643,2.5034672220394007e-14,1314.7287935712104
1,2.0,42,2.9559249999999997,368.3739971480918,1386.6518378840624,2.8555237905610287e-14,1315.1568540721423
1,2.0,43,3.0003749999999996,368.46387455954385,1382.7026981636811,2.5527848280041638e-14,1315.5855964432637
1,2.0,44,3.0702249999999998,368.3302944456293,1374.8892063745468,2.343376050450921e-14,1316.20161964977
1,2.0,45,3.165475,368.16809137148914,1362.6963232334747,2.2465035215718784e-14,1317.0056864528603
1,2.0,46,3.260725,368.33052053286724,1349.6659653682152,2.0558217124871562e-14,1317.810870746728
1,2.0,47,3.355975,368.80361890548716,1335.8630141666583,2.6911999356590002e-14,1318.6164580659486
1,2.0,48,3.4417,367.9230232110495,1324.0118904136402,2.744959850651051e-14,1319.2509753406287
1,2.0,49,3.5179,365.97230754510815,1313.184324620011,2.870461476590434e-14,1319.7221898778223
1,2.0,50,3.5940999999999996,364.2247404664056,1301.9377077908332,2.4726278548501292e-14,1320.195265625095
1,2.0,51,3.6702999999999997,362.68614217089345,1290.2602519636284,2.6104684713944533e-14,1320.6700954240987
1,2.0,52,3.8131749999999998,359.64714589801474,1265.1547561172351,2.2587837839603098e-14,1321.468795251366
1,2.0,53,4.022724999999999,356.1698818235225,1224.706671520608,2.2784963598998205e-14,1322.5970186789787
1,2.0,54,4.232275,352.84925161573216,1185.5021766236473,2.4964139422631562e-14,1323.7134919135524
1,2.0,55,4.441825,347.98376009910066,1152.2803327925872,2.1195717772957118e-14,1324.7985639381222
1,2.0,56,4.594225,334.6234096773986,1280.230883464166,2.3383565682786843e-14,1310.274870589647
1,2.0,57,4.689475,328.19444116635447,1265.4341014326826,2.4703301084798714e-14,1308.5241967441727
1,2.0,58,4.784725,321.9160881992044,1250.255861252715,2.69494026032901e-14,1306.7680855485753
1,2.0,59,4.879975,315.7838606879386,1234.7080411851985,2.6726671735722626e-14,1305.00686410598
1,2.0,60,5.01015,308.019478198812,1212.6600740186461,2.596040239804479e-14,1302.5707420141644
1,2.0,61,5.17525,298.663944993197,1184.5654184749292,2.255641348953732e-14,1297.9146466286106
1,2.0,62,5.34035,289.55564704526137,1155.9999454495492,2.334716482965099e-14,1293.2117827820343
