component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.13,0.2486367136558175,0.7160967136558175,2.2518764580371617,0.05558338108167945,0.5230433810816795,1.6447905065461619,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
resolved_station_bem,1.13,0.2703306899084503,0.7377906899084503,2.32009650914607,0.07190703972314147,0.5393670397231415,1.6961227664249732,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
transom_extrapolation,1.13,-0.43366979543971457,0.03379020456028542,0.10625850490655792,-0.4303712294790768,0.03708877052092319,0.11663135383938109,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
pre_chine_bem,1.13,0.4194315488736128,0.8868915488736128,2.7889671348226814,0.37288691916721406,0.840346919167214,2.6426003747396667,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
post_chine_bem,1.13,-0.04169525417378445,0.42576474582621554,1.3388828485101116,-0.07220163966239579,0.3952583603376042,1.2429508186717113,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_aft_post_chine,1.13,-0.36868800992156286,0.09877199007843712,0.31060374238502236,-0.3437644248259896,0.12369557517401036,0.3889797961446867,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_middle_post_chine,1.13,-0.10634473598907637,0.36111526401092364,1.1355825912293196,-0.11128176000997651,0.35617823999002346,1.1200573584591933,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_forward_post_chine,1.13,0.13775019800239713,0.6052101980023972,1.9031767232779786,0.1151863021266888,0.5826463021266888,1.8322210758700905,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_pre_chine,1.13,0.4194315488736128,0.8868915488736128,2.7889671348226814,0.37288691916721406,0.840346919167214,2.6426003747396667,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
bem,1.13,0.2486367136558175,0.7160967136558175,2.2518764580371617,0.05558338108167945,0.5230433810816795,1.6447905065461619,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
front,1.13,0.7681653582551803,1.2356253582551804,3.8856143341357874,0.6227760788188563,1.0902360788188563,3.4284153421976615,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
transom,1.13,nan,nan,nan,nan,nan,nan,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
total,1.13,0.04480109414712974,0.5122610941471297,1.6108839438588984,0.11082435112662527,0.5782843511266252,1.8185042488258656,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
