reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,320,0.0017802934733674597,-0.0007832501187613004,0.0007832501187613004,190620.36736142205
1,1.0,640,0.0012407438945493073,-0.0007069484351510728,0.0007069484351510728,426598.5183767702
1,1.0,1280,0.0011557812895725426,-0.0006725854659037975,0.0006725854659037975,1024960.7566045105
1,0.75,320,0.0017396663886438042,-0.000782750388611076,0.000782750388611076,190620.1587898558
1,0.75,640,0.0011970995490429626,-0.0007064452158335582,0.0007064452158335582,426598.0388151023
1,0.75,1280,0.001111090746294773,-0.0006720810354093623,0.0006720810354093623,1024959.5816690952
1,0.5,320,0.0017108506799974627,-0.0007822484709997575,0.0007822484709997575,190619.95001223005
1,0.5,640,0.0011659955682452787,-0.0007059401005889035,0.0007059401005889035,426597.558757944
1,0.5,1280,0.0010791848807809267,-0.0006715748375927846,0.0006715748375927846,1024958.4054400395
1,0.25,320,0.0016938474632703887,-0.0007817443673803476,0.0007817443673803476,190619.7410321242
1,0.25,640,0.0011474330405767848,-0.0007054331010633204,0.0007054331010633204,426597.0782518412
1,0.25,1280,0.0010600648157009884,-0.0006710668380429911,0.0006710668380429911,1024957.2284938678
1,0.125,320,0.001689775893908914,-0.000781491496104616,0.000781491496104616,190619.63646720067
1,0.125,640,0.001142855165339859,-0.000705178900297339,0.000705178900297339,426596.83781089814
1,0.125,1280,0.0010552998102096327,-0.0006708121912149026,0.0006708121912149026,1024956.6394255151
