reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason
1,1.0,20.87935592300196,7.7514126549817695,1.091935094226908,-0.09193509422690793,0.0007832501187613004,1024960.7566045105,1.0000045920526235,0.004652539837705482,20.87964982171075,1.0000140760428566,7.751446550505628,7.616064715238254,False,insufficient_objective_decrease
1,0.75,20.87935592300196,7.7514126549817695,1.051610692621021,-0.051610692621020915,0.000782750388611076,1024959.5816690952,1.000003445725017,0.003489405352771417,20.87953756315584,1.0000086995094364,7.751438092802347,7.6160564527028995,False,insufficient_objective_decrease
1,0.5,20.87935592300196,7.7514126549817695,1.022846022905671,-0.02284602290567106,0.0007822484709997575,1024958.4054400395,1.0000022981352685,0.002326270551676259,20.879451160464516,1.0000045613218582,7.751429633475338,7.616042141024549,False,insufficient_objective_decrease
1,0.25,20.87935592300196,7.7514126549817695,1.0056420945787239,-0.0056420945787238885,0.0007817443673803476,1024957.2284938678,1.0000011498458645,0.001163135434193507,20.879390613664324,1.0000016614814409,7.751421172523908,7.616021780351314,False,insufficient_objective_decrease
1,0.125,20.87935592300196,7.7514126549817695,1.001375725954725,-0.0013757259547249046,0.000781491496104616,1024956.6394255151,1.0000005751203895,0.0005815677567321657,20.87937003623217,1.0000006759418376,7.751416941475278,7.616009331513034,False,insufficient_objective_decrease
