component,sigma,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,response_calibration_used
bem,1.4,0.09700224608889324,0.5644622460888933,1.7750385097135009,False
front,1.4,0.5236825086340904,0.9911425086340904,3.1168003416166363,False
longitudinal_bin_aft_post_chine,1.4,-0.3312881955664301,0.1361718044335699,0.42821322148921354,False
longitudinal_bin_forward_post_chine,1.4,0.12448074745410412,0.5919407474541041,1.861448891365107,False
longitudinal_bin_middle_post_chine,1.4,-0.10685194535592786,0.36060805464407214,1.1339875932203527,False
longitudinal_bin_pre_chine,1.4,0.3387516672072973,0.8062116672072973,2.535256815117287,False
post_chine_bem,1.4,-0.01235701271122569,0.4551029872887743,1.4311414694615543,False
pre_chine_bem,1.4,0.3387516672072973,0.8062116672072973,2.535256815117287,False
raw_bem,1.4,0.09700224608889324,0.5644622460888933,1.7750385097135009,False
resolved_station_bem,1.4,0.10080591713987631,0.5682659171398763,1.7869997394335733,False
total,1.4,0.1844288584904012,0.6518888584904012,2.049964963806293,False
transom,1.4,nan,nan,nan,False
transom_extrapolation,1.4,-0.44133775125507285,0.026122248744927135,0.08214543630480231,False
