case,omega,mode,original_real,original_imag,delta_real,delta_imag,candidate_real,candidate_imag,normal_real,normal_imag,tangent_real,tangent_imag,complex_relative_change
fn167,8.6966,3,-102.0041111014155,-5318.649115816205,-62.067009570542865,-101.82659268493649,-164.07112067195837,-5420.4757085011415,80.70944886901992,127.08703617464639,-142.77645843956282,-228.91362885958287,0.02241730464808047
fn167,8.6966,5,1172.3823454136816,-836.448013779661,-40.08051379577458,-71.70826909668993,1132.301831617907,-908.1562828763509,52.14354705859552,90.3730184424849,-92.22406085437004,-162.08128753917492,0.05704096313536266
fn226,10.4354,3,-785.6326404789019,-4717.251386595575,-128.28253079411013,-116.00751785194899,-913.915171273012,-4833.258904447524,151.1675775462154,137.12271815932374,-279.4501083403256,-253.13023601127276,0.036166652233910995
fn226,10.4354,5,669.8940253776668,-469.5306227357228,-61.4284964130822,-61.21159823706393,608.4655289645846,-530.7422209727868,73.05544799370603,73.61152004801325,-134.48394440678814,-134.8231182850772,0.1060070313266948
fn282,12.10175,3,-1186.9114784867108,-4187.079464545164,-190.9479042111933,-109.8816783058455,-1377.859382697904,-4296.96114285101,219.95237361525255,128.5240904935133,-410.9002778264458,-238.4057687993588,0.05062131262670889
fn282,12.10175,5,448.8972732882574,-180.20566422547665,-65.11388620408925,-44.144243435348606,383.7833870841681,-224.34990766082527,76.35024665949717,53.06611296005337,-141.46413286358646,-97.210356395402,0.1626304364674259
