case,x,panel,chain_real,chain_imag,pressure_delta_real,pressure_delta_imag
fn167,1.7902623815836317e-05,0,-8.349893140132599e-15,-2.0402668914712908e-14,2.8389636676450836e-11,6.936907431002389e-11
fn167,1.7902623815836317e-05,1,-5.020515280314004e-15,-1.4540712582933917e-14,1.7069751953067615e-11,4.943842278197532e-11
fn167,1.7902623815836317e-05,2,-3.4697783154778076e-15,-1.3407743556162694e-14,1.1797246272624546e-11,4.558632809095316e-11
fn167,1.7902623815836317e-05,3,-1.4938832386910825e-15,-8.446265662603154e-15,5.07920301154968e-12,2.8717303252850724e-11
fn167,1.7902623815836317e-05,4,-1.2915455003682847e-17,-5.616254236853727e-15,4.391254701252168e-14,1.909526440530267e-11
fn167,1.7902623815836317e-05,5,8.745202822065351e-16,-3.510566813371566e-15,-2.973368959502219e-12,1.1935927165463323e-11
fn167,1.7902623815836317e-05,6,1.3155565445911952e-15,-4.3619034793496965e-15,-4.4728922516100635e-12,1.4830471829788968e-11
fn167,1.7902623815836317e-05,7,1.9259994569613514e-15,-4.032527956143839e-15,-6.548398153668595e-12,1.3710595050889054e-11
fn167,1.7902623815836317e-05,8,2.7534418071611993e-15,-2.2578206687769516e-15,-9.361702144348078e-12,7.676590273841635e-12
fn167,1.7902623815836317e-05,9,2.743278573690387e-15,-2.8155959258893817e-15,-9.327147150547315e-12,9.573026148023897e-12
fn167,1.7902623815836317e-05,10,3.4230067216638273e-15,-9.363201150859119e-16,-1.1638222853657014e-11,3.1834883912921e-12
fn167,1.7902623815836317e-05,11,3.706374976313541e-15,1.5221237685381182e-16,-1.260167491946604e-11,-5.175220813029601e-13
fn167,1.7902623815836317e-05,12,4.725053571200089e-15,6.661047505233061e-16,-1.6065182142080303e-11,-2.2647561517792408e-12
fn167,1.7902623815836317e-05,13,4.046978232232614e-15,-2.8906102084467224e-16,-1.3759725989590888e-11,9.828074708718856e-13
fn167,1.7902623815836317e-05,14,3.594049936092419e-15,4.454425276059905e-16,-1.2219769782714223e-11,-1.5145045938603677e-12
fn167,1.7902623815836317e-05,15,5.888773549111204e-15,1.5904787274811728e-15,-2.0021830066978093e-11,-5.4076276734359876e-12
fn167,1.7902623815836317e-05,16,5.827418535483454e-15,2.1959789416493374e-15,-1.9813223020643743e-11,-7.466328401607748e-12
fn167,1.7902623815836317e-05,17,5.665218605917758e-15,2.1817512195959354e-15,-1.9261743260120377e-11,-7.417954146626181e-12
fn167,1.7902623815836317e-05,18,5.1255404698764525e-15,2.3574369577581146e-15,-1.742683759757994e-11,-8.01528565637759e-12
fn167,1.7902623815836317e-05,19,5.649674880547036e-15,2.877150024302549e-15,-1.920889459385992e-11,-9.782310082628666e-12
fn167,1.7902623815836317e-05,20,5.4167600964783625e-15,2.4842354803844746e-15,-1.8416984328026434e-11,-8.446400633307213e-12
fn167,1.7902623815836317e-05,21,6.4959721603706164e-15,3.6333376073636154e-15,-2.2086305345260096e-11,-1.2353347865036292e-11
fn167,1.7902623815836317e-05,22,6.411103575486569e-15,3.4565398109871853e-15,-2.1797752156654337e-11,-1.175223535735643e-11
fn167,1.7902623815836317e-05,23,5.786910328039535e-15,3.3181626557347156e-15,-1.9675495115334417e-11,-1.1281753029498034e-11
fn167,1.7902623815836317e-05,24,5.208672637214212e-15,3.1348314777894463e-15,-1.770948696652832e-11,-1.0658427024484118e-11
fn167,1.7902623815836317e-05,25,7.355453550375139e-15,4.47254697911363e-15,-2.5008542071275473e-11,-1.520665972898634e-11
fn167,1.7902623815836317e-05,26,6.6751048954432616e-15,4.172032527243944e-15,-2.269535664450709e-11,-1.4184910592629408e-11
fn167,1.7902623815836317e-05,27,4.6791060526044814e-15,2.925985040129095e-15,-1.5908960578855235e-11,-9.948349136438922e-12
fn167,1.7902623815836317e-05,28,3.76191926399811e-15,2.372225397237281e-15,-1.2790525497593573e-11,-8.065566350606755e-12
fn167,1.7902623815836317e-05,29,6.7066500968820346e-15,4.248801222435413e-15,-2.280261032939892e-11,-1.4445924156280405e-11
fn167,1.7902623815836317e-05,30,6.727643074926409e-15,4.26126497256658e-15,-2.287398645474979e-11,-1.4488300906726372e-11
fn167,1.7902623815836317e-05,31,3.8410263742175335e-15,2.4163530571945725e-15,-1.3059489672339614e-11,-8.215600394461546e-12
fn167,1.7902623815836317e-05,32,4.455389643479899e-15,2.809581890644959e-15,-1.5148324787831656e-11,-9.55257842819286e-12
fn167,1.7902623815836317e-05,33,6.39295947325267e-15,4.035731342128067e-15,-2.1736062209059078e-11,-1.3721486563235429e-11
fn167,1.7902623815836317e-05,34,5.978856764121107e-15,3.740464221958181e-15,-2.0328112998011764e-11,-1.2717578354657816e-11
fn167,1.7902623815836317e-05,35,7.206242440262618e-15,4.383769206493729e-15,-2.45012242968929e-11,-1.4904815302078678e-11
fn167,1.7902623815836317e-05,36,5.786910328039521e-15,3.3181626557347093e-15,-1.9675495115334372e-11,-1.1281753029498011e-11
fn167,1.7902623815836317e-05,37,5.960288075783487e-15,3.3177308538991803e-15,-2.0264979457663857e-11,-1.1280284903257213e-11
fn167,1.7902623815836317e-05,38,6.920194404037402e-15,3.740266534826926e-15,-2.3528660973727168e-11,-1.2716906218411548e-11
fn167,1.7902623815836317e-05,39,5.8327188765455466e-15,3.1476258619496238e-15,-1.9831244180254858e-11,-1.0701927930628722e-11
fn167,1.7902623815836317e-05,40,5.3437475670071475e-15,2.670720623379298e-15,-1.8168741727824302e-11,-9.080450119489613e-12
fn167,1.7902623815836317e-05,41,5.334845603637871e-15,2.163783592468843e-15,-1.8138475052368763e-11,-7.356864214394067e-12
fn167,1.7902623815836317e-05,42,5.665218605917833e-15,2.1817512195959914e-15,-1.9261743260120632e-11,-7.41795414662637e-12
fn167,1.7902623815836317e-05,43,5.242279526251173e-15,2.3084991811158182e-15,-1.782375038925399e-11,-7.848897215793782e-12
fn167,1.7902623815836317e-05,44,4.508245939461646e-15,1.7355628491510033e-15,-1.53280361941696e-11,-5.900913687113411e-12
fn167,1.7902623815836317e-05,45,4.391559282695224e-15,4.1383476904626617e-16,-1.493130156116376e-11,-1.407038214757305e-12
fn167,1.7902623815836317e-05,46,4.9056319086290975e-15,-1.7214722556512097e-18,-1.667914848933893e-11,5.853005669214113e-15
fn167,1.7902623815836317e-05,47,4.251428119779882e-15,3.547045949275739e-18,-1.4454855607251598e-11,-1.2059956227537512e-14
fn167,1.7902623815836317e-05,48,4.160822287529372e-15,-5.822128020227793e-16,-1.4146795777599864e-11,1.9795235268774496e-12
fn167,1.7902623815836317e-05,49,2.968421636759168e-15,-8.849894988191311e-16,-1.009263356498117e-11,3.008964295985046e-12
fn167,1.7902623815836317e-05,50,2.39156069712469e-15,-1.4748353196738366e-15,-8.131306370223946e-12,5.014440086891044e-12
fn167,1.7902623815836317e-05,51,2.3485886974548886e-15,-3.3975651270423883e-15,-7.98520157134662e-12,1.155172143194412e-11
fn167,1.7902623815836317e-05,52,1.4083674535265355e-15,-4.40837428654193e-15,-4.7884493419902206e-12,1.498847257424256e-11
fn167,1.7902623815836317e-05,53,1.2923184331914823e-15,-4.863080967252178e-15,-4.39388267285104e-12,1.6534475288657407e-11
fn167,1.7902623815836317e-05,54,5.628472981788895e-16,-4.780598422021764e-15,-1.913680813808224e-12,1.6254034634873997e-11
fn167,1.7902623815836317e-05,55,-1.0251076728251896e-16,-5.683305511283699e-15,3.4853660876056445e-13,1.9323238738364575e-11
fn167,1.7902623815836317e-05,56,-2.6502595837954385e-15,-1.2979932008884467e-14,9.01088258490449e-12,4.413176883020719e-11
fn167,1.7902623815836317e-05,57,-4.0251669595278585e-15,-1.517753108371451e-14,1.3685567662394719e-11,5.1603605684629335e-11
fn167,1.7902623815836317e-05,58,-6.427736970189766e-15,-1.8673738842356684e-14,2.1854305698645206e-11,6.349071206401273e-11
fn167,1.7902623815836317e-05,59,-8.325293825231739e-15,-2.0382771013955445e-14,2.8305999005787913e-11,6.930142144744851e-11
fn167,0.021330123770672976,0,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,1,4.675271393402489e-17,3.8735433401459205e-17,-1.5895922737568462e-13,-1.317004735649613e-13
fn167,0.021330123770672976,2,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,3,-3.237937032821621e-16,-1.485855654660261e-15,1.1008985911593512e-12,5.0519092258448874e-12
fn167,0.021330123770672976,4,-2.0470201004943553e-16,-1.2963201204019295e-15,6.959868341680808e-13,4.40748840936656e-12
fn167,0.021330123770672976,5,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,6,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,7,2.8310900484259815e-17,-4.3800108636295755e-16,-9.625706164648337e-14,1.4892036936340556e-12
fn167,0.021330123770672976,8,-1.031028392361019e-16,-5.102701522285688e-16,3.5054965340274645e-13,1.734918517577134e-12
fn167,0.021330123770672976,9,6.829980766485983e-17,4.567716404256564e-16,-2.3221934606052343e-13,-1.5530235774472316e-12
