stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.0019507216503597221,-0.000501624366778857,0.000501624366778857,190617.20658345587,7.616374546804146
source,640,0.001432253419430945,-0.00042479534078114153,0.00042479534078114153,426592.8491779277,7.613604897092261
source,1280,0.0013547042052124293,-0.0003899673250952831,0.0003899673250952831,1024948.8970464296,7.611949394591045
candidate_factor_1,320,0.0019419881567175443,-0.0010238860658948906,0.0010238860658948906,190603.49284125402,7.61408400577637
candidate_factor_1,640,0.0014221172596523791,-0.0009481146709367688,0.0009481146709367688,426558.5230930303,7.6117463782793555
candidate_factor_1,1280,0.0013422278681120845,-0.0009142283131477888,0.0009142283131477888,1024865.7438397164,7.610092699492422
candidate_factor_0.75,320,0.0019426122749531902,-0.0008934465102418336,0.0008934465102418336,190606.70330207917,7.6145496508684
candidate_factor_0.75,640,0.0014230670420630526,-0.000817336739472068,0.000817336739472068,426567.11022763135,7.612212014014003
candidate_factor_0.75,1280,0.0013437574938208706,-0.0007831449423268973,0.0007831449423268973,1024884.8125544835,7.610557917998448
candidate_factor_0.5,320,0.0019442765485895232,-0.000762892840373638,0.000762892840373638,190610.20636458878,7.615014632633875
candidate_factor_0.5,640,0.0014250732211354025,-0.0006864222910273995,0.0006864222910273995,426575.6929307301,7.612676979868911
candidate_factor_0.5,1280,0.001346345510987928,-0.0006520167606345096,0.0006520167606345096,1024906.1331069444,7.611022423940219
candidate_factor_0.25,320,0.0019469820176677107,-0.0006322033468513308,0.0006322033468513308,190613.70718450905,7.6154789590245775
candidate_factor_0.25,640,0.00142813604626352,-0.0005553713937976624,0.0005553713937976624,426584.2712238472,7.613141273448178
candidate_factor_0.25,1280,0.0013499957060861354,-0.0005207516777423342,0.0005207516777423342,1024927.4466022516,7.611486252383465
candidate_factor_0.125,320,0.001948725273938075,-0.0005668076870901814,0.0005668076870901814,190615.45675754332,7.61571087639922
candidate_factor_0.125,640,0.001430063772518756,-0.0004897947881058111,0.0004897947881058111,426588.55875547597,7.6133731686622195
candidate_factor_0.125,1280,0.0013522191795334471,-0.0004550678109917904,0.0004550678109917904,1024938.1007352015,7.611717911562427
