component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.4,0.5158521478451565,0.9833121478451565,3.0921765655508064,0.07086684214825698,0.538326842148257,1.6928517048687326,zero_diagnostic_only,False
resolved_station_bem,1.4,0.5188267641173929,0.9862867641173929,3.1015307047716756,0.0870705270298132,0.5545305270298132,1.7438066887729975,zero_diagnostic_only,False
transom_extrapolation,1.4,-0.4539953730766493,0.013464626923350709,0.042341594098587135,-0.43217282915577004,0.03528717084422994,0.11096594605103756,zero_diagnostic_only,False
pre_chine_bem,1.4,0.4293937883320649,0.8968537883320649,2.8202949318618393,0.37166235560764294,0.8391223556076429,2.638749545935984,zero_diagnostic_only,False
post_chine_bem,1.4,-0.1774186548010924,0.29004134519890756,0.9120797018833571,-0.0669328452653538,0.4005271547346462,1.259519354511466,zero_diagnostic_only,False
longitudinal_bin_aft_post_chine,1.4,-0.24584194745690865,0.22161805254309133,0.6969121149153815,-0.3463345794027365,0.1211254205972635,0.38089754904799844,zero_diagnostic_only,False
longitudinal_bin_middle_post_chine,1.4,-0.10616631860048438,0.3612936813995156,1.1361436521997346,-0.11055660334125032,0.35690339665874965,1.12233772534198,zero_diagnostic_only,False
longitudinal_bin_forward_post_chine,1.4,-1.026865634691184,-0.559405634691184,-1.7591372160100125,0.11921927793572233,0.5866792779357223,1.8449033897349756,zero_diagnostic_only,False
longitudinal_bin_pre_chine,1.4,0.4293937883320649,0.8968537883320649,2.8202949318618393,0.37166235560764294,0.8391223556076429,2.638749545935984,zero_diagnostic_only,False
bem,1.4,0.5158521478451565,0.9833121478451565,3.0921765655508064,0.07086684214825698,0.538326842148257,1.6928517048687326,zero_diagnostic_only,False
front,1.4,0.7736900153915751,1.241150015391575,3.9029874697848275,0.6216450647803198,1.0891050647803198,3.4248586942777353,zero_diagnostic_only,False
transom,1.4,nan,nan,nan,nan,nan,nan,zero_diagnostic_only,False
total,1.4,0.5968622644630796,1.0643222644630796,3.346925359946791,0.12739131974083318,0.5948513197408332,1.8706016344051357,zero_diagnostic_only,False
