configuration,metric,eligible_experimental_points,dense_computed_points,reference_peak_is_interior,reference_peak_uncertainty_resolved,peak_is_resolved,computed_peak_is_interior,reference_discrete_peak_rao,reference_neighbor_max_rao,digitization_uncertainty_abs,reference_peak_omega_e_rad_s,computed_peak_omega_e_rad_s,reference_peak_rao_quadratic,computed_peak_rao_quadratic,peak_frequency_relative_error,limit,status,reason,route
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,8.930569621321784,1.1252777139130599,20.8923743944124,0.11325140924645534,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,faltinsen_ch9
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,8.927192940560165,1.2473770472114474,21.22735751593791,0.03447939152490205,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,faltinsen_ch9
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,8.673570832857633,1.1252777139130599,8.809348255005375,0.08121490143520985,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_delta_added_only
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,8.652132453158396,1.2473770472114474,8.996456465466508,0.0026054970617148446,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_only
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,8.919770354277912,1.1252777139130599,4.631388527240063,0.11190521300532018,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_delta_damping_only
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,8.824599693627475,1.2473770472114474,4.5614192554071735,0.022590928895255595,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_damping_only
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,8.396499286454658,1.1252777139130599,3.71062335954338,0.046676198690115016,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_delta_added_and_damping
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,8.205932911327547,1.2473770472114474,3.718115594972943,0.049099919591115204,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_and_damping
FnB=2.26,heave,7,218,True,False,False,False,1.125,1.120673077,0.01730769231,8.022060019099158,6.591752428310555,1.1252777139130599,3.445638200308769,0.1782967950106686,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_raw_added_only
FnB=2.26,pitch,7,218,True,True,True,False,1.233173077,1.189903846,0.01730769231,8.629647930830982,6.591752428310555,1.2473770472114474,1.7980345869297671,0.23615048016497595,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_raw_added_only
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,10.698826742631262,1.1252777139130599,0.5303849981732365,0.3336757288226688,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_raw_damping_only
FnB=2.26,pitch,7,218,True,True,True,False,1.233173077,1.189903846,0.01730769231,8.629647930830982,6.591752428310555,1.2473770472114474,2.7389904439504256,0.23615048016497595,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_raw_damping_only
FnB=2.26,heave,7,218,True,False,False,False,1.125,1.120673077,0.01730769231,8.022060019099158,6.591752428310555,1.1252777139130599,3.8369280926193188,0.1782967950106686,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_raw_added_and_damping
FnB=2.26,pitch,7,218,True,True,True,False,1.233173077,1.189903846,0.01730769231,8.629647930830982,6.591752428310555,1.2473770472114474,4.1406156848668525,0.23615048016497595,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_raw_added_and_damping
