outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,k_contribution_endpoint_average,k_contribution_within_panel_slope,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next
0,4.552104684428835,-0.0394953161886259,0.0015066030673366,0.0007533015336683,4.7841356625844014e-05,-0.4224044572486789,0.0002688164440147947,0.5272706847593552,0.5272706847593552,-0.7896420609714939,-0.0551668535258638,0.0003365450103060659,0.00026881644401479467,6.772856629127127e-05,-0.7855949882777009,-0.06326099891344958,0.0003369060572811972,2.4676346385317124e-08,-0.024291360497054007
1,4.550699821369979,-0.0400797343865972,0.0015365560303323,0.00227488108250275,0.00014447520983983895,-0.03639248720614,2.0350349739453855e-06,0.003991624426675197,0.5312623091860305,-0.0794582140229178,0.0066732396106372,2.9849630174729635e-06,2.0350349739454185e-06,9.499280435275443e-07,-0.06326099891344958,-0.013816648215105939,2.5951963825181525e-06,1.7942168073265532e-07,-0.0378469925594706
2,4.549271562868617,-0.0406864100028754,0.0015670078463113,0.00382666302082455,0.0002430271837821705,-0.0010348452697563,1.6781161182239643e-09,3.29154504667491e-06,0.5312656007310772,-0.0311737529488334,0.0291040624093203,4.76143937123594e-07,1.6781161182247754e-09,4.7446582100536915e-07,-0.013816648215105939,0.018690811573024813,1.472996969794073e-07,1.1959455716169678e-07,-0.0067400275543281
3,4.547818334784914,-0.0413128198137517,0.0015979646698907,0.0054091492789255504,0.00034352915549678523,0.0034657538494125,1.9193872326226334e-08,3.764786875938292e-05,0.5313032485998365,0.0223640348549922,-0.0154325271561668,2.0942891630044704e-07,1.9193872326228548e-08,1.9023504397421842e-07,0.018690811573024813,-0.004683895094889712,1.5113523740910735e-07,4.7695801745682866e-08,0.0207706289377957
4,4.546335353026789,-0.0419490370095724,0.0016294326870437,0.007022847957392751,0.000446013393896327,-0.0148729675262377,3.6043892319453846e-07,0.0007069838251273397,0.5320102324249638,0.0053381017816289,-0.0350840368341034,5.82306455072595e-07,3.6043892319451675e-07,2.2186753187807832e-07,-0.004683895094889712,-0.03251986152611174,6.69044999830372e-07,4.416700020341116e-08,-0.009672836806534794
5,4.544822370264076,-0.0425958014595992,0.0016614181134207,0.008668273357624951,0.0005505125617002163,-0.0251519959579105,1.0510511461324762e-06,0.0020615868927567364,0.5340718193177206,-0.0447568736406382,-0.0055471182751825,1.26390717736609e-06,1.0510511461324635e-06,2.128560312336264e-07,-0.03251986152611174,-0.025221708146722668,1.3922032580464406e-06,1.6396854215064485e-07,-0.0467972016537838
6,4.5432843091093496,-0.0432657745247287,0.0016939271953233,0.01034594601199695,0.0006570597173503451,-0.009837729111124,1.6393982232101396e-07,0.00032156017349061676,0.5343933794912112,-0.0523443199289663,0.0326688617067181,1.1841415027241867e-06,1.6393982232101727e-07,1.0202016804031694e-06,-0.025221708146722668,0.005015481355174006,3.01965451625326e-07,4.2365887916554e-07,-0.0557668581421399
7,4.541724810681069,-0.0439682407744141,0.0017269662056491,0.012056392712483151,0.0007656883168289314,0.0200275473411974,6.92690725870455e-07,0.0013586799523918572,0.535752059443603,-0.0230979964354218,0.063153091117817,1.7633018529688592e-06,6.926907258704689e-07,1.07061112709839e-06,0.005015481355174006,0.03457108665257158,8.022942298635074e-07,4.626882475735153e-07,-0.0501781856367262
8,4.540144292391164,-0.0447048039687078,0.0017605414445302,0.013800146537572801,0.000876432215367876,0.0330944539362967,1.928220484428672e-06,0.003782112879730551,0.5395341723233336,0.0129749054810908,0.0532140023915022,2.1657739976211196e-06,1.928220484428649e-06,2.3755351319247094e-07,0.03457108665257158,0.03851814928473374,2.35350479190014e-06,2.1419265609332526e-07,-0.016158805216977302
9,4.5385391761997225,-0.045468644662647,0.001794659245318,0.015577746882496902,0.000989325669368441,0.0190598448342698,6.519596561939956e-07,0.0012787878941585976,0.5408129602174921,0.0370551971745249,0.0010644924940144,8.456827760239593e-07,6.519596561939854e-07,1.9372311982997384e-07,0.03851814928473374,0.005785914613801769,1.0408947978450013e-06,1.8747770313368547e-08,0.0061296660969663
