xi,eta,node_index
4.4553680320106945,0.3394537631905367,0
4.44764703111904,0.336457337039364,1
4.439302229097986,0.3331568493709734,2
4.430330195993266,0.3294473447242278,3
4.420751209567468,0.3251762812213217,4
4.4105427911684645,0.32029980626810806,5
4.399788887262104,0.31456836996930176,6
4.388580212105984,0.3077744959727776,7
4.377176231442082,0.2995205167156938,8
4.36605651183981,0.28930612885082113,9
4.356036429968547,0.2766119690591324,10
4.3484842527753935,0.26104934723667356,11
4.344857812744788,0.24293096808633172,12
4.346438874991703,0.22328290846754198,13
4.353023269768911,0.20334172071710951,14
4.364083891819615,0.1839272309414804,15
4.378916970143544,0.1653868564182945,16
4.396963373092847,0.14779897466285455,17
4.417845702483294,0.13114358790499117,18
4.441282887365614,0.11532045005443739,19
4.467115105647129,0.10025997126410446,20
4.495218402754173,0.08585355975737359,21
4.525539528115454,0.07205190292872725,22
4.558031135044425,0.0587668143615676,23
4.592685793134908,0.045962666497176306,24
4.629498699340176,0.03358258256655118,25
4.668478596357914,0.021583765316960275,26
4.709644149500206,0.009937804696904366,27
4.753012819607259,-0.0014013501211841753,28
4.798611379675863,-0.01245549790917625,29
4.846467176159534,-0.02324907033487673,30
4.896606626504887,-0.03381424798068386,31
4.949063514185341,-0.044148335512553025,32
5.003863880464841,-0.05428349002295292,33
5.061039467643809,-0.06421710589680013,34
5.120617765218978,-0.0739616036545098,35
5.182623424226757,-0.083537817281376,36
5.247082875770314,-0.09294375488263505,37
5.3140158743180415,-0.10220894623120956,38
5.3834431299182794,-0.11134211310892707,39
5.4553828963340285,-0.12035241879528127,40
5.529848860794933,-0.12926609871418215,41
5.606856631013069,-0.13807182971787776,42
5.686415337838496,-0.14678940556737963,43
5.768533775231838,-0.15541618115113814,44
5.853217779518721,-0.16394833629797026,45
5.9404678454664985,-0.17240481856623555,46
6.030284166824658,-0.18077646643826834,47
6.122661065019185,-0.18908309279673216,48
6.217590494881068,-0.19733714053766901,49
6.31506236102497,-0.2055384500755388,50
6.415061134540498,-0.21371389586998185,51
6.5175711353245935,-0.22185407064016946,52
6.622571949043379,-0.229968413757214,53
6.730040416055009,-0.2380612097810576,54
6.839951670620395,-0.24611721312724671,55
6.952275377372398,-0.2541527783205857,56
7.066980034865709,-0.2621581006740728,57
7.184029925368388,-0.2701400974367447,58
7.303385673930858,-0.27811649800305804,59
7.425006765156833,-0.28607920473155535,60
7.548847710190505,-0.294052916787781,61
7.674862179845817,-0.30203333660336706,62
7.803000964776811,-0.31001921134775434,63
7.93321151348381,-0.3180214955364928,64
8.065440822630784,-0.3260178463583556,65
8.199631446836886,-0.3340191667038167,66
8.335724744596497,-0.3420180789875174,67
8.473659788143637,-0.35000845891810145,68
8.613372005426267,-0.3580111375457485,69
8.754796810260121,-0.36601297487086076,70
8.897865900966416,-0.3740333673519271,71
9.042510217169715,-0.38207432716800216,72
9.188659742036815,-0.390125490628959,73
9.33624150456533,-0.3982023816331245,74
9.485183339731872,-0.4062801055227707,75
9.635410195816949,-0.414362850172592,76
9.786846262614535,-0.4224471955654676,77
9.939415373099585,-0.43051651125177975,78
10.093038401518228,-0.4385923353121094,79
10.247637331225386,-0.4466597715367677,80
10.403131992413178,-0.45473164495338675,81
10.55944187728356,-0.4628162059679524,82
10.71648729440539,-0.47089680090388125,83
10.874186410271587,-0.47899135473226506,84
11.032459286022004,-0.4870760827282774,85
11.191224738023525,-0.4951486662649521,86
11.350401383768173,-0.5032100934666601,87
11.509909163867741,-0.5112365991882762,88
11.669665958640715,-0.5192487399699574,89
11.829591665492037,-0.5272325184253844,90
11.989605535026518,-0.535194337025327,91
12.149626920752906,-0.5431480719516768,92
12.309577429532125,-0.5510735865773665,93
12.469377389928642,-0.5589896396417897,94
12.628949803922081,-0.5668759437898746,95
12.788217881493438,-0.5747245630620619,96
12.947105083226775,-0.582540794228695,97
13.105537484014969,-0.590296682075151,98
13.263439926155668,-0.5980108882816911,99
13.42073984871087,-0.6056720985423953,100
13.577365297311195,-0.6132810688822335,101
13.733244701383375,-0.6208566729512114,102
13.888309774667496,-0.6283774557983642,103
14.042491666429981,-0.6358620957809613,104
14.19572462375965,-0.6432951247619993,105
14.347944249526481,-0.6506639044650377,106
14.499086627231577,-0.6579777598078281,107
14.649091339356103,-0.6652065744318715,108
