outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,1.3927147769666764e-06,1.3927147769666764e-06,1.0
1,1,1.64481515870953e-06,1.64481515870953e-06,1.0
1,2,1.7940498743762965e-06,1.7940498743762965e-06,1.0
1,3,1.1620942975824224e-06,1.1620942975824224e-06,1.0
1,4,1.4059649797628053e-06,1.4059649797628053e-06,1.0
1,5,1.3723009745710555e-06,1.3723009745710555e-06,1.0
1,6,1.1247014757000663e-06,1.1247014757000663e-06,1.0
1,7,1.3225197691270398e-06,1.3225197691270398e-06,1.0
1,8,1.0725329429944783e-06,1.0725329429944783e-06,1.0
1,9,9.909135186731161e-07,9.909135186731161e-07,1.0
1,10,1.1789120963287397e-06,1.1789120963287397e-06,1.0
1,11,6.314005406473893e-07,6.314005406473893e-07,1.0
1,12,1.216561652553451e-06,1.216561652553451e-06,1.0
1,13,5.718538371846456e-07,5.718538371846456e-07,1.0
1,14,1.055586238182275e-06,1.055586238182275e-06,1.0
1,15,8.26292088384181e-07,8.26292088384181e-07,1.0
1,16,7.571052030271284e-07,7.571052030271284e-07,1.0
1,17,1.1162345575573065e-06,1.1162345575573065e-06,1.0
1,18,7.099873937522697e-07,7.099873937522697e-07,1.0
1,19,1.0967565119784183e-06,1.0967565119784183e-06,1.0
1,20,1.066634346277696e-06,1.066634346277696e-06,1.0
1,21,7.765829637185313e-07,7.765829637185313e-07,1.0
1,22,1.4887943155460943e-06,1.4887943155460943e-06,1.0
1,23,6.495834156438926e-07,6.495834156438926e-07,1.0
1,24,1.5623477156241888e-06,1.5623477156241888e-06,1.0
1,25,9.686043986250485e-07,9.686043986250485e-07,1.0
1,26,1.1924805332021694e-06,1.1924805332021694e-06,1.0
1,27,1.5321554935523105e-06,1.5321554935523105e-06,1.0
1,28,5.69737834102364e-07,5.69737834102364e-07,1.0
1,29,2.305501640393975e-06,2.305501640393975e-06,1.0
1,30,-1.127357553597108e-07,-1.127357553597108e-07,1.0
1,31,2.259012198726689e-06,2.259012198726689e-06,1.0
1,32,4.4826914239377936e-07,4.4826914239377936e-07,1.0
1,33,1.3381063093007643e-06,1.3381063093007643e-06,1.0
1,34,8.355277144488072e-07,8.355277144488072e-07,1.0
1,35,1.1805676205907534e-06,1.1805676205907534e-06,1.0
1,36,9.499399606969052e-07,9.499399606969052e-07,1.0
1,37,6.072036925997329e-07,6.072036925997329e-07,1.0
1,38,1.6561413545965085e-06,1.6561413545965085e-06,1.0
1,39,1.4409140252905892e-07,1.4409140252905892e-07,1.0
1,40,1.600003001293409e-06,1.600003001293409e-06,1.0
1,41,6.100067097257674e-07,6.100067097257674e-07,1.0
1,42,1.03494885833103e-06,1.03494885833103e-06,1.0
1,43,1.1292293390306954e-06,1.1292293390306954e-06,1.0
1,44,7.15072530859046e-07,7.15072530859046e-07,1.0
1,45,1.25223818333135e-06,1.25223818333135e-06,1.0
1,46,7.363599158896883e-07,7.363599158896883e-07,1.0
1,47,1.0940292230130094e-06,1.0940292230130094e-06,1.0
1,48,8.660580383476222e-07,8.660580383476222e-07,1.0
1,49,9.08159757610794e-07,9.08159757610794e-07,1.0
1,50,8.727527649596548e-07,8.727527649596548e-07,1.0
1,51,8.638251953039699e-07,8.638251953039699e-07,1.0
1,52,7.745996232264938e-07,7.745996232264938e-07,1.0
1,53,8.670060039108945e-07,8.670060039108945e-07,1.0
1,54,7.093636809792962e-07,7.093636809792962e-07,1.0
1,55,8.295499112952033e-07,8.295499112952033e-07,1.0
1,56,7.284494539481239e-07,7.284494539481239e-07,1.0
1,57,7.568471434301149e-07,7.568471434301149e-07,1.0
1,58,7.717206561101319e-07,7.717206561101319e-07,1.0
1,59,7.115523495536319e-07,7.115523495536319e-07,1.0
1,60,7.757577413525366e-07,7.757577413525366e-07,1.0
1,61,7.081204989902203e-07,7.081204989902203e-07,1.0
1,62,7.385542293151725e-07,7.385542293151725e-07,1.0
1,63,7.13997553025543e-07,7.13997553025543e-07,1.0
1,64,6.827716491673279e-07,6.827716491673279e-07,1.0
1,65,6.873531708732805e-07,6.873531708732805e-07,1.0
1,66,6.480948563170825e-07,6.480948563170825e-07,1.0
1,67,6.130873342656519e-07,6.130873342656519e-07,1.0
1,68,6.284226342601252e-07,6.284226342601252e-07,1.0
1,69,5.69511470529483e-07,5.69511470529483e-07,1.0
1,70,5.332878855127558e-07,5.332878855127558e-07,1.0
1,71,6.247889578792433e-07,6.247889578792433e-07,1.0
1,72,4.177377936445565e-07,4.177377936445565e-07,1.0
1,73,6.291556513791793e-07,6.291556513791793e-07,1.0
1,74,4.1980218460457037e-07,4.1980218460457037e-07,1.0
1,75,5.493848801991495e-07,5.493848801991495e-07,1.0
1,76,4.6022990577842223e-07,4.6022990577842223e-07,1.0
1,77,4.713092653174805e-07,4.713092653174805e-07,1.0
1,78,4.6815242202281903e-07,4.6815242202281903e-07,1.0
1,79,4.1649103257688876e-07,4.1649103257688876e-07,1.0
1,80,4.3523522041155536e-07,4.3523522041155536e-07,1.0
1,81,3.783143915399955e-07,3.783143915399955e-07,1.0
1,82,3.888040752423667e-07,3.888040752423667e-07,1.0
1,83,3.4039406821982414e-07,3.4039406821982414e-07,1.0
1,84,3.5134501312704557e-07,3.5134501312704557e-07,1.0
1,85,3.0555013908591345e-07,3.0555013908591345e-07,1.0
1,86,3.156350649543374e-07,3.156350649543374e-07,1.0
1,87,2.832837194461987e-07,2.832837194461987e-07,1.0
1,88,2.6744397363505176e-07,2.6744397363505176e-07,1.0
1,89,2.7224511448793733e-07,2.7224511448793733e-07,1.0
1,90,1.9904480434171077e-07,1.9904480434171077e-07,1.0
1,91,2.70763287397341e-07,2.70763287397341e-07,1.0
1,92,1.2522730311128216e-07,1.2522730311128216e-07,1.0
1,93,2.55365508986355e-07,2.55365508986355e-07,1.0
1,94,1.0167620225198043e-07,1.0167620225198043e-07,1.0
1,95,1.9824786681236892e-07,1.9824786681236892e-07,1.0
1,96,1.1237261949198063e-07,1.1237261949198063e-07,1.0
1,97,1.0699383488968777e-07,1.0699383488968777e-07,1.0
1,98,1.4974792340402898e-07,1.4974792340402898e-07,1.0
1,99,4.479904748090078e-08,4.479904748090078e-08,1.0
1,100,1.1241441181240461e-07,1.1241441181240461e-07,1.0
1,101,4.374237250428892e-08,4.374237250428892e-08,1.0
1,102,3.9641820339372744e-08,3.9641820339372744e-08,1.0
1,103,4.345443366365592e-08,4.345443366365592e-08,1.0
1,104,1.979096023465974e-09,1.979096023465974e-09,1.0
1,105,1.1736301618166339e-08,1.1736301618166339e-08,1.0
1,106,-2.7594348553410638e-08,-2.7594348553410638e-08,1.0
1,107,-2.6781770709137433e-08,-2.6781770709137433e-08,1.0
1,108,-3.520823979891934e-08,-3.520823979891934e-08,1.0
1,109,-5.7048997596013224e-08,-5.7048997596013224e-08,1.0
1,110,-9.814984786805637e-08,-9.814984786805637e-08,1.0
1,111,-2.0032257375503188e-08,-2.0032257375503188e-08,1.0
1,112,-1.8252597202068447e-07,-1.8252597202068447e-07,1.0
1,113,-1.952952878410528e-08,-1.952952878410528e-08,1.0
1,114,-1.370563888673733e-07,-1.370563888673733e-07,1.0
1,115,-1.7053871878338578e-07,-1.7053871878338578e-07,1.0
1,116,-2.0514710766171505e-08,-2.0514710766171505e-08,1.0
1,117,-2.7130117904374384e-07,-2.7130117904374384e-07,1.0
1,118,-2.5898147060600213e-08,-2.5898147060600213e-08,1.0
1,119,-2.094095669404065e-07,-2.094095669404065e-07,1.0
1,120,-1.7746146023623974e-07,-1.7746146023623974e-07,1.0
1,121,-5.462261459567121e-08,-5.462261459567121e-08,1.0
1,122,-3.0356065112538796e-07,-3.0356065112538796e-07,1.0
1,123,2.537959494599905e-09,2.537959494599905e-09,1.0
1,124,-2.3378303292153053e-07,-2.3378303292153053e-07,1.0
1,125,-1.7281759620898854e-07,-1.7281759620898854e-07,1.0
1,126,-4.2972881375536414e-08,-4.2972881375536414e-08,1.0
1,127,-2.5224257909522384e-07,-2.5224257909522384e-07,1.0
1,128,-1.5159219426064312e-07,-1.5159219426064312e-07,1.0
1,129,-3.7860785345352444e-08,-3.7860785345352444e-08,1.0
1,130,-4.0731482457145267e-07,-4.0731482457145267e-07,1.0
1,131,-3.329262796242091e-08,-3.329262796242091e-08,1.0
1,132,-1.7726394831535316e-07,-1.7726394831535316e-07,1.0
1,133,-5.493053078911333e-07,-5.493053078911333e-07,1.0
1,134,2.1421950241632327e-07,2.1421950241632327e-07,1.0
1,135,-7.23010890180738e-07,-7.23010890180738e-07,1.0
1,136,-1.2942104355869568e-07,-1.2942104355869568e-07,1.0
1,137,-1.0816292052548848e-07,-1.0816292052548848e-07,1.0
1,138,-7.736057315474023e-07,-7.736057315474023e-07,1.0
1,139,8.500756850816475e-08,8.500756850816475e-08,1.0
1,140,-4.6796275699914567e-07,-4.6796275699914567e-07,1.0
1,141,-5.197386552970477e-07,-5.197386552970477e-07,1.0
1,142,-8.837786462754456e-08,-8.837786462754456e-08,1.0
