eta,xi,pressure_coefficient,segment
0.3709004057888855,3.766517909226142,-0.004592867286490332,shallow_jet_body
0.3767993289641036,3.7827250674491513,-0.004592220437075412,shallow_jet_body
0.3826982521393218,3.7989322256721607,-0.0045897016063136675,shallow_jet_body
0.3885971753145399,3.81513938389517,-0.00458536005655219,shallow_jet_body
0.39449609848975803,3.8313465421181796,-0.00457923327255827,shallow_jet_body
0.40039502166497615,3.847553700341189,-0.004571349040126904,shallow_jet_body
0.4062939448401943,3.863760858564198,-0.004561726751312278,shallow_jet_body
0.41219286801541244,3.8799680167872075,-0.004550378818741763,shallow_jet_body
0.4180917911906306,3.896175175010217,-0.004537312259799364,shallow_jet_body
0.42399071436584873,3.9123823332332264,-0.004522528606550225,shallow_jet_body
0.42988963754106685,3.928589491456236,-0.00450602532648503,shallow_jet_body
0.435788560716285,3.9447966496792453,-0.0044877962859857234,shallow_jet_body
0.44168748389150314,3.9610038079022543,-0.004467831815922807,shallow_jet_body
0.44758640706672126,3.9772109661252637,-0.004446120117407304,shallow_jet_body
0.4534853302419394,3.993418124348273,-0.004422646593219781,shallow_jet_body
0.45938425341715755,4.009625282571283,-0.004397394695978107,shallow_jet_body
0.46528317659237567,4.025832440794292,-0.0043703464179358775,shallow_jet_body
0.47118209976759384,4.0420395990173015,-0.004341481211298515,shallow_jet_body
0.47708102294281196,4.058246757240311,-0.004310778158874484,shallow_jet_body
0.4829799461180301,4.07445391546332,-0.0042782147488082956,shallow_jet_body
0.4888788692932482,4.09066107368633,-0.004243767679675159,shallow_jet_body
0.49477779246846637,4.106868231909339,-0.004207412345159867,shallow_jet_body
0.5006767156436844,4.123075390132349,-0.004169123253454643,shallow_jet_body
0.5065756388189027,4.139282548355358,-0.0041288749472414565,shallow_jet_body
0.5124745619941207,4.155489706578368,-0.004086640723365065,shallow_jet_body
0.5183734851693389,4.171696864801377,-0.004042393563302937,shallow_jet_body
0.524272408344557,4.1879040230243865,-0.003996105765246227,shallow_jet_body
0.5301713315197751,4.204111181247395,-0.003947749910807374,shallow_jet_body
0.5360702546949934,4.2203183394704045,-0.0038972980227711673,shallow_jet_body
0.5419691778702114,4.236525497693414,-0.003844721170963794,shallow_jet_body
0.5478681010454296,4.252732655916423,-0.0037899909911374152,shallow_jet_body
0.5537670242206477,4.268939814139433,-0.0037330791584366807,shallow_jet_body
0.5596659473958658,4.285146972362442,-0.003673956222442598,shallow_jet_body
0.5655648705710841,4.301354130585452,-0.0036125935765198847,shallow_jet_body
0.5714637937463021,4.317561288808461,-0.003548962663472821,shallow_jet_body
0.5773627169215203,4.333768447031471,-0.0034830342230520728,shallow_jet_body
0.5832616400967383,4.34997560525448,-0.003414779446259786,shallow_jet_body
0.5891605632719565,4.3661827634774895,-0.0033441692681748236,shallow_jet_body
0.5950594864471747,4.382389921700499,-0.003271175508757551,shallow_jet_body
0.6009584096223928,4.398597079923508,-0.003195769583292929,shallow_jet_body
0.606857332797611,4.414804238146518,-0.0031179223811861334,shallow_jet_body
0.612756255972829,4.431011396369527,-0.003037605938580157,shallow_jet_body
0.6186551791480472,4.447218554592536,-0.0029547921343819894,shallow_jet_body
0.6245541023232654,4.463425712815545,-0.0028694531245321286,shallow_jet_body
0.6304530254984835,4.479632871038555,-0.0027815608267260927,shallow_jet_body
0.6363519486737017,4.495840029261564,-0.002691087339655951,shallow_jet_body
0.6422508718489197,4.512047187484574,-0.0025980057711549875,shallow_jet_body
0.6481497950241379,4.528254345707583,-0.0025022885259815553,shallow_jet_body
0.654048718199356,4.5444615039305924,-0.002403908489966966,shallow_jet_body
0.6599476413745742,4.560668662153602,-0.0023028390182489034,shallow_jet_body
0.6658465645497923,4.576875820376611,-0.0021990526605790706,shallow_jet_body
0.6717454877250104,4.593082978599621,-0.0020925230992929755,shallow_jet_body
0.6776444109002286,4.60929013682263,-0.0019832240859685157,shallow_jet_body
0.6835433340754467,4.62549729504564,-0.0018711291765427518,shallow_jet_body
0.6894422572506649,4.641704453268649,-0.0017562112595825852,shallow_jet_body
0.6953411804258829,4.6579116114916586,-0.0016384439304530929,shallow_jet_body
0.7012401036011011,4.674118769714668,-0.0015178014448196109,shallow_jet_body
0.7071390267763193,4.690325927937677,-0.0013942573544767356,shallow_jet_body
0.7130379499515374,4.706533086160687,-0.0012677847205111448,shallow_jet_body
0.7189368731267556,4.722740244383696,-0.0011383563198208435,shallow_jet_body
0.7248357963019736,4.738947402606706,-0.0010059459500908474,shallow_jet_body
0.7307347194771918,4.755154560829715,-0.0008705262435313443,shallow_jet_body
0.7366336426524099,4.771361719052725,-0.0007320687339458232,shallow_jet_body
0.742532565827628,4.787568877275734,-0.0005905456445916002,shallow_jet_body
0.7484314890028463,4.803776035498743,-0.00044592842993296244,shallow_jet_body
0.7543304121780643,4.819983193721752,-0.0002981877973198266,shallow_jet_body
0.7602293353532825,4.8361903519447615,-0.00014729286406378606,shallow_jet_body
0.7661282585285005,4.852397510167771,6.787286352505362e-06,shallow_jet_body
0.7720271817037188,4.86860466839078,0.00016408437174675328,shallow_jet_body
0.777926104878937,4.88481182661379,0.00032463238648006154,shallow_jet_body
0.783825028054155,4.901018984836799,0.0004884651630590042,shallow_jet_body
0.7897239512293732,4.917226143059809,0.000655618857742013,shallow_jet_body
0.7956228744045912,4.933433301282818,0.0008261315158151206,shallow_jet_body
0.8015217975798095,4.949640459505828,0.0010000425754270736,shallow_jet_body
0.8074207207550276,4.965847617728837,0.0011773936981143152,shallow_jet_body
0.8133196439302457,4.9820547759518465,0.0013582281143413866,shallow_jet_body
0.8192185671054639,4.998261934174856,0.0015425924511234257,shallow_jet_body
0.8251174902806819,5.014469092397865,0.001730535588997384,shallow_jet_body
0.8310164134559002,5.030676250620874,0.0019221091239103316,shallow_jet_body
0.8369153366311182,5.046883408843883,0.0021173676356767146,shallow_jet_body
0.8428142598063364,5.063090567066893,0.002316369467756374,shallow_jet_body
0.8487131829815546,5.079297725289902,0.0025191774554755852,shallow_jet_body
0.8546121061567726,5.095504883512912,0.0027258570023889206,shallow_jet_body
0.8605110293319909,5.111712041735921,0.0029364789338970354,shallow_jet_body
0.8664099525072089,5.127919199958931,0.003151118048215551,shallow_jet_body
0.872308875682427,5.14412635818194,0.003369854717277576,shallow_jet_body
0.8782077988576451,5.1603335164049495,0.003592775430909967,shallow_jet_body
0.8841067220328633,5.176540674627959,0.003819971053268034,shallow_jet_body
0.8900056452080813,5.192747832850968,0.004051539599245757,shallow_jet_body
0.8959045683832996,5.208954991073978,0.004287585784787495,shallow_jet_body
0.9018034915585176,5.225162149296987,0.004528222313233243,shallow_jet_body
0.9077024147337358,5.241369307519997,0.004773568260148409,shallow_jet_body
0.913601337908954,5.257576465743006,0.005023751392407405,shallow_jet_body
0.919500261084172,5.273783623966016,0.005278909672384202,shallow_jet_body
0.9253991842593903,5.289990782189025,0.005539188935912875,shallow_jet_body
0.9312981074346083,5.3061979404120345,0.005804745828243085,shallow_jet_body
0.9371970306098265,5.322405098635044,0.00607574821525958,shallow_jet_body
0.9430959537850446,5.3386122568580525,0.006352374562460739,shallow_jet_body
0.9489948769602627,5.354819415081062,0.006634816931629928,shallow_jet_body
0.954893800135481,5.371026573304071,0.006923279825841178,shallow_jet_body
0.960792723310699,5.387233731527081,0.007217982053106198,shallow_jet_body
0.9666916464859172,5.40344088975009,0.007519157562839496,shallow_jet_body
0.9725905696611352,5.4196480479731,0.007827056542041078,shallow_jet_body
0.9784894928363534,5.435855206196109,0.008141946671003097,shallow_jet_body
0.9843884160115717,5.452062364419119,0.00846411323932017,shallow_jet_body
0.9902873391867897,5.468269522642128,0.008793862358558613,shallow_jet_body
0.9961862623620079,5.4844766808651375,0.009131520972594842,shallow_jet_body
1.002085185537226,5.500683839088146,0.009477438646342762,shallow_jet_body
1.007984108712444,5.5168909973111555,0.009831990003640101,shallow_jet_body
1.0138830318876622,5.533098155534165,0.01019557593195941,shallow_jet_body
1.0197819550628804,5.549305313757174,0.010568625447241686,shallow_jet_body
1.0256808782380986,5.565512471980184,0.010951598782739325,shallow_jet_body
1.0315798014133168,5.581719630203193,0.0113449890495545,shallow_jet_body
1.0374787245885346,5.597926788426203,0.011749325322639947,shallow_jet_body
1.0433776477637529,5.614133946649212,0.012165176710730918,shallow_jet_body
1.049276570938971,5.630341104872222,0.0125931542429214,shallow_jet_body
1.0551754941141893,5.646548263095231,0.01303391527047637,shallow_jet_body
1.0610744172894075,5.6627554213182405,0.01348816857717594,shallow_jet_body
1.0669733404646253,5.67896257954125,0.013956678227650343,shallow_jet_body
1.0728722636398436,5.695169737764259,0.014440270161436786,shallow_jet_body
1.0787711868150618,5.711376895987269,0.014939837020449431,shallow_jet_body
1.08467010999028,5.727584054210278,0.015456346683784261,shallow_jet_body
1.090569033165498,5.743791212433288,0.015990849599191392,shallow_jet_body
1.096467956340716,5.759998370656297,0.016544488130705304,shallow_jet_body
1.1023668795159343,5.776205528879307,0.01711850728879938,shallow_jet_body
1.1082658026911525,5.792412687102316,0.017714266463705997,shallow_jet_body
1.1141647258663707,5.8086198453253255,0.018333253825900897,shallow_jet_body
1.1200636490415885,5.824827003548335,0.018977101512454908,shallow_jet_body
1.1259625722168067,5.841034161771344,0.01964760508116825,shallow_jet_body
1.131861495392025,5.857241319994354,0.020346744409799555,shallow_jet_body
1.1377604185672432,5.873448478217363,0.021076707687313956,shallow_jet_body
1.1436593417424614,5.889655636440373,0.021839920257519907,shallow_jet_body
1.1495582649176792,5.905862794663381,0.022639077113453254,shallow_jet_body
1.1554571880928974,5.922069952886391,0.023477179615042587,shallow_jet_body
1.1613561112681157,5.9382771111094,0.024357577894242866,shallow_jet_body
1.167255034443334,5.95448426933241,0.025284017553282467,shallow_jet_body
1.1731539576185521,5.970691427555419,0.026260691092822697,shallow_jet_body
1.17905288079377,5.9868985857784285,0.027292290666572683,shallow_jet_body
1.1849518039689881,6.003105744001438,0.02838405837869118,shallow_jet_body
1.1908507271442064,6.019312902224447,0.029541824809683703,shallow_jet_body
1.1967496503194246,6.035520060447457,0.030772015587892554,shallow_jet_body
1.2026485734946426,6.051727218670466,0.03208159229854601,shallow_jet_body
1.2085474966698606,6.067934376893475,0.03347785697049943,shallow_jet_body
1.2144464198450788,6.084141535116484,0.03496798632519216,shallow_jet_body
1.220345343020297,6.100348693339494,0.03655802917448625,shallow_jet_body
1.2262442661955153,6.116555851562503,0.03825082043455552,shallow_jet_body
1.2321431893707333,6.132763009785513,0.040041669797531654,shallow_jet_body
1.2380421125459513,6.148970168008522,0.0419090457931901,shallow_jet_body
1.2439410357211695,6.1651773262315315,0.04379578617828628,shallow_jet_body
1.2498399588963878,6.181384484454541,0.045561813612295055,shallow_jet_body
1.255738882071606,6.19759164267755,0.04687096338184915,shallow_jet_body
1.261637805246824,6.21379880090056,0.046885491081980035,shallow_jet_body
1.267536728422042,6.230005959123569,0.043306693713120126,shallow_jet_body
1.2734356515972602,6.246213117346579,0.02866121460215254,shallow_jet_body
1.2793345747724785,6.262420275569588,-0.026069387245506448,shallow_jet_body
1.2852334979476965,6.278627433792598,-0.4356940535266034,shallow_jet_body
1.2911324211229147,6.294834592015607,-1.0720579856566985,shallow_jet_body
1.2955566135043282,6.3069899606828645,-1.1854669504066955,shallow_jet_body
