component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.4,0.4550410316691861,0.9225010316691861,2.9009466404691384,0.015775832383011647,0.48323583238301165,1.519609535795634,zero_diagnostic_only,False
resolved_station_bem,1.4,0.6540767739738297,1.1215367739738298,3.5268452011755653,0.020011193341572066,0.4874711933415721,1.5329282809483398,zero_diagnostic_only,False
transom_extrapolation,1.4,-0.4012288978746282,0.06623110212537181,0.20827390605462834,-0.5073557043053738,-0.039895704305373814,-0.12545818963954028,zero_diagnostic_only,False
pre_chine_bem,1.4,0.4141816052213555,0.8816416052213555,2.7724578780545768,0.3406622606194938,0.8081222606194938,2.541264970501553,zero_diagnostic_only,False
post_chine_bem,1.4,-3.6818695724536536,-3.2144095724536537,-10.108206202684446,-0.0817618033679478,0.3856981966320522,1.2128874107926169,zero_diagnostic_only,False
longitudinal_bin_aft_post_chine,1.4,-0.3315788066408791,0.1358811933591209,0.4272993501859148,-0.34556540619949,0.12189459380050999,0.38331633270600624,zero_diagnostic_only,False
longitudinal_bin_middle_post_chine,1.4,-0.17924728803155573,0.2882127119684442,0.9063292829196359,-0.11487127327040812,0.35258872672959185,1.1087695809106661,zero_diagnostic_only,False
longitudinal_bin_forward_post_chine,1.4,0.17380381318512886,0.6412638131851288,2.0165528716513483,0.11881612753419503,0.586276127534195,1.8436356211767138,zero_diagnostic_only,False
longitudinal_bin_pre_chine,1.4,0.4141816052213555,0.8816416052213555,2.7724578780545768,0.3406622606194938,0.8081222606194938,2.541264970501553,zero_diagnostic_only,False
bem,1.4,0.4550410316691861,0.9225010316691861,2.9009466404691384,0.015775832383011647,0.48323583238301165,1.519609535795634,zero_diagnostic_only,False
front,1.4,-3.318849874587725,-2.851389874587725,-8.966634825747564,0.529073304216582,0.996533304216582,3.133752528982962,zero_diagnostic_only,False
transom,1.4,nan,nan,nan,nan,nan,nan,zero_diagnostic_only,False
total,1.4,0.6001640555632739,1.0676240555632739,3.357308350827905,0.1286788134576783,0.5961388134576783,1.8746503567851518,zero_diagnostic_only,False
