reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_leading_panel_objective_ratio,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,1.0,21.55206787914677,5.761309583193631,0.9628834476390566,0.037116552360943356,6.643940310083795e-13,1.0,253420.8358174094,0.9999982253040075,0.24580935348708655,21.551413760401626,0.9999696493743055,5.7563441387547325,7.868250848876065,False,displacement_limit,
1,0.75,21.55206787914677,5.761309583193631,0.9716543199902923,0.02834568000970772,6.927744438078596e-07,1.0,253420.80896149154,0.9999981193305973,0.18434465788463886,21.551394416254553,0.999968751820197,5.758202846937914,7.867427132506832,True,,7.864639937913585
1,0.5,21.55206787914677,5.761309583193631,0.9807764620294289,0.01922353797057108,3.069275078670868e-07,1.0,253420.93006410424,0.9999985972013193,0.12289369132761288,21.55153090724471,0.9999750849011302,5.759640729851063,7.866602725612352,True,,
1,0.25,21.55206787914677,5.761309583193631,0.9902118997122563,0.009788100287743684,7.648931151815845e-08,1.0,253423.29065510075,1.0000079120897323,0.061458235143700926,21.55177049745204,0.9999862017094416,5.7606904384168445,7.8657775729771675,True,,
1,0.125,21.55206787914677,5.761309583193631,0.9950922944857129,0.004907705514287097,1.904820955200359e-08,1.0,253422.28903636633,1.0000039597037589,0.030754029403734694,21.551914510132676,0.9999928837912467,5.76107964909687,7.865364803790197,True,,
2,1.0,21.551394416254553,5.758202846937914,0.966638927936829,0.03336107206317096,3.3897567481247735e-12,1.0,253420.0143028863,0.9999968642724782,0.24589284130206585,21.55797591719106,1.0003053863155855,5.747585688693535,7.871049416712516,False,displacement_limit,
2,0.75,21.551394416254553,5.758202846937914,0.9744313270440107,0.025568672955989302,6.99921053185733e-07,1.0,253420.25814185283,0.9999978264624718,0.18440783063333704,21.556111481617833,1.0002188751814465,5.750988557649089,7.870226183470285,True,,7.867427132506832
2,0.5,21.551394416254553,5.758202846937914,0.9825642194027476,0.01743578059725237,3.1027505320707155e-07,1.0,253422.6941599664,1.00000743900425,0.12293628170363727,21.55442460701371,1.0001406030023223,5.753884603117094,7.869402193703812,True,,
2,0.25,21.551394416254553,5.758202846937914,0.9911433318747491,0.008856668125250877,7.723392807340163e-08,1.0,253420.83213833894,1.000000091455976,0.06148009281760079,21.552866319069267,1.0000682973354895,5.756303167927496,7.868577635276573,True,,
2,0.125,21.551394416254553,5.758202846937914,0.995556004286146,0.00444399571385401,1.9223174065489876e-08,1.0,253420.73101578146,0.9999996924257705,0.030758353060653873,21.55212194307216,1.0000337577607998,5.757342343465978,7.868165075471369,True,,
3,1.0,21.556111481617833,5.750988557649089,0.9708969088955193,0.029103091104480727,1.8904004862823703e-15,1.0,253419.08767619004,0.999995381325584,0.24595982598677799,21.57010718193141,1.0006492683212143,5.734262512225343,7.87384776363604,False,displacement_limit,
3,0.75,21.556111481617833,5.750988557649089,0.9775441320145013,0.0224558679854987,7.06982940654808e-07,1.0,253421.5405260333,1.0000050603065038,0.18445893809778988,21.566354951238146,1.0004752002525616,5.739317921619162,7.873025003631648,True,,7.870226183470285
3,0.5,21.556111481617833,5.750988557649089,0.9846756726786501,0.015324327321349918,3.13199498300504e-07,1.0,253419.82747986433,0.9999983006015712,0.12297100103410928,21.562801185189304,1.0003103390691395,5.743784651186518,7.872201660917385,True,,
3,0.25,21.556111481617833,5.750988557649089,0.9921692549513427,0.007830745048657328,7.79818816774257e-08,1.0,253420.00827192908,0.9999990140096708,0.061498030474669174,21.55939993671979,1.0001525532610442,5.7476882013778665,7.87137756855871,True,,
3,0.125,21.556111481617833,5.750988557649089,0.9960625387242075,0.003937461275792531,1.9410430358592528e-08,1.0,253420.1319238278,0.9999995019418497,0.030767788428825493,21.557743852701748,1.0000757266024212,5.749436598373919,7.870965261918643,True,,
4,1.0,21.566354951238146,5.739317921619162,0.9756799291633609,0.02432007083663912,4.251852802269909e-12,1.0,253419.85083717032,0.999993332497074,0.2460077049705852,21.587955631771315,1.0010015916264945,5.71612741560199,7.87664428351172,False,displacement_limit,
4,0.75,21.566354951238146,5.739317921619162,0.9811692817183219,0.01883071828167815,7.074100650186851e-07,1.0,253418.31277551994,0.9999872633142919,0.1844960920051335,21.58226921599132,1.0007379209323577,5.722914064378067,7.875822220357887,True,,7.873025003631648
4,0.5,21.566354951238146,5.739317921619162,0.9870518332893894,0.012948166710610609,3.1595524751787594e-07,1.0,253418.71424210456,0.9999888474992186,0.12299663031942541,21.576801681548943,1.0004843994422987,5.729037105104331,7.874999395821574,True,,
4,0.25,21.566354951238146,5.739317921619162,0.9933612908262736,0.0066387091737264425,7.865158242774219e-08,1.0,253419.08067788067,0.9999902934527684,0.061511448166232226,21.57150950900491,1.0002390092242484,5.734517817055625,7.874175869183439,True,,
4,0.125,21.566354951238146,5.739317921619162,0.996612304237583,0.0033876957624170423,1.961424089580218e-08,1.0,253422.37679509242,1.000003299913091,0.030774877388405966,21.568917166926852,1.0001188061540534,5.737023864667679,7.873763754724011,True,,
5,1.0,21.58226921599132,5.722914064378067,0.9809989570909283,0.019001042909071675,2.886740356824132e-13,1.0,253416.41171629092,0.9999924983352301,0.2460337223335792,21.61167775104233,1.0013626247896685,5.69301571094163,7.879438839735849,False,displacement_limit,
5,0.75,21.58226921599132,5.722914064378067,0.9850717835994778,0.01492821640052222,7.194611460771206e-07,1.0,253416.92868497293,0.9999945383167781,0.18451726937025778,21.604007256584612,1.0010072175625158,5.701580239595557,7.8786173516756035,True,,7.875822220357887
5,0.5,21.58226921599132,5.722914064378067,0.9895234651522475,0.010476534847752461,3.1947904999963603e-07,1.0,253421.38458559255,1.0000121214999775,0.12301184823615227,21.596575809897775,1.000662886453842,5.709415739226032,7.877795036390963,True,,
5,0.25,21.58226921599132,5.722914064378067,0.9945607658588347,0.005439234141165317,7.946976641575174e-08,1.0,253419.84369674878,1.0000060410836615,0.06151969009105518,21.589341845337046,1.000327705547315,5.716539078056543,7.8769721821728975,True,,
5,0.125,21.58226921599132,5.722914064378067,0.9972475410454674,0.0027524589545325773,1.978814724617929e-08,1.0,253419.05793565814,1.0000029404352433,0.030779281846616744,21.58578741217748,1.000163013265702,5.719838943852227,7.876560490085205,True,,
6,1.0,21.604007256584612,5.701580239595557,0.9868444357511091,0.01315556424889086,1.1914281796572525e-12,1.0,253414.67288975298,0.9999910984825219,0.24603510865119047,21.641438214453586,1.0017325932834782,5.664847217746334,7.8822310647324,False,displacement_limit,
6,0.75,21.604007256584612,5.701580239595557,0.9893212395248085,0.010678760475191451,7.25695209501981e-07,1.0,253419.02520709365,1.0000082730152702,0.18452041955544748,21.631730488331677,1.0012832448822018,5.675203667215413,7.881410147556007,True,,7.8786173516756035
6,0.5,21.604007256584612,5.701580239595557,0.9924271360687951,0.007572863931204932,3.2159331747828464e-07,1.0,253417.62631260385,1.0000027528848785,0.12301530666166491,21.622281880828936,1.0008458904881525,5.684777373514011,7.880588673088041,True,,
6,0.25,21.604007256584612,5.701580239595557,0.9960143711407695,0.003985628859230483,8.007479698373477e-08,1.0,253416.4027138427,0.9999979244830526,0.06152209010570403,21.613052411915792,1.0004186795173577,5.693580815927531,7.8797664758457575,True,,
6,0.125,21.604007256584612,5.701580239595557,0.9979676616178942,0.002032338382105814,1.994151848001668e-08,1.0,253416.6627787836,0.9999989507165495,0.030780667634103913,21.608508759487066,1.0002083642561768,5.697697640354241,7.879355084990422,True,,
7,1.0,21.631730488331677,5.675203667215413,0.9931917044392816,0.00680829556071838,2.3326656411480984e-13,1.0,253416.15791838354,0.9999886855822772,0.24600919066205634,21.677409476402847,1.0021116659203853,5.631623473255819,7.885020740629225,False,displacement_limit,
7,0.75,21.631730488331677,5.675203667215413,0.9941692926586233,0.005830707341376695,7.307583678390072e-07,1.0,253414.8888301143,0.999983677717267,0.18450354427839424,21.665608381287996,1.0015661203330262,5.643754644493307,7.884200712393726,True,,7.881410147556007
7,0.5,21.631730488331677,5.675203667215413,0.9956627995910348,0.004337200408965236,3.2376028729685484e-07,1.0,253414.03017584703,0.999980289438638,0.12300568145569421,21.654086479832685,1.0010334814180986,5.655062729466398,7.883379944323369,True,,
7,0.25,21.631730488331677,5.675203667215413,0.9976379296792177,0.0023620703207822835,8.060496601404063e-08,1.0,253414.6628626063,0.9999827860418775,0.06151799393213904,21.64280508827905,1.0005119608878887,5.665556061785321,7.882558408703292,True,,
7,0.125,21.631730488331677,5.675203667215413,0.9988170398636785,0.0011829601363214648,2.0045915392675507e-08,1.0,253414.96662548874,0.999983984700432,0.03077871273609008,21.637243824905894,1.0002548726546492,5.670499913315831,7.882147371382067,True,,
8,1.0,21.665608381287996,5.643754644493307,0.999996198840817,3.801159182970082e-06,4.652499610989353e-13,1.0,253411.6528311866,0.9999872304309244,0.24595349032793448,21.71977129327604,1.0024999488144917,5.624164806451103,7.887807995009856,False,insufficient_objective_decrease,
8,0.75,21.665608381287996,5.643754644493307,0.9992076206194817,0.0007923793805183488,7.360529808533039e-07,1.0,253411.19420091255,0.9999854206308919,0.18446477081135582,21.70581796400569,1.001855917544989,5.62334308644408,7.886988721427557,True,,
8,0.5,21.665608381287996,5.643754644493307,0.9989468505076365,0.0010531494923634588,3.2623586869949265e-07,1.0,253411.94488790285,0.9999883829153644,0.12298171941625094,21.692163980845898,1.0012257029246794,5.622000547577274,7.8861686779241245,True,,7.884200712393726
