time_s,total_vertical_force_n,total_pitch_moment_nm,raw_bem_vertical_force_n,raw_bem_pitch_moment_nm,resolved_station_bem_vertical_force_n,resolved_station_bem_pitch_moment_nm,transom_extrapolation_vertical_force_n,transom_extrapolation_pitch_moment_nm,pre_chine_bem_vertical_force_n,pre_chine_bem_pitch_moment_nm,post_chine_bem_vertical_force_n,post_chine_bem_pitch_moment_nm,bem_vertical_force_n,bem_pitch_moment_nm,front_vertical_force_n,front_pitch_moment_nm,transom_vertical_force_n,transom_pitch_moment_nm,longitudinal_bin_aft_post_chine_vertical_force_n,longitudinal_bin_aft_post_chine_pitch_moment_nm,longitudinal_bin_middle_post_chine_vertical_force_n,longitudinal_bin_middle_post_chine_pitch_moment_nm,longitudinal_bin_forward_post_chine_vertical_force_n,longitudinal_bin_forward_post_chine_pitch_moment_nm,longitudinal_bin_pre_chine_vertical_force_n,longitudinal_bin_pre_chine_pitch_moment_nm,active_plane_count,potential_bvp_relative_residual,potential_bvp_condition_number,pressure_bvp_relative_residual,pressure_bvp_condition_number,free_surface_pressure_max_abs_pa,contact_constraint_max_abs_m,aftmost_resolved_station_x_m,foremost_resolved_station_x_m,transom_coverage_gap_m
0.0,169.92654835881785,0.22848803868387613,154.9583054673761,-8.323467854912451,154.9583054673761,-8.323467854912451,0.0,0.0,27.533490668968213,9.508744800923873,127.42481479840787,-17.8322126558363,154.9583054673761,-8.323467854912451,14.968242891441749,8.551955893596327,0.0,0.0,48.57192578277052,-17.2277423405161,40.88045045201189,-4.914669984287508,37.97243856362545,4.310199668967304,27.533490668968213,9.508744800923873,11,1.0694101839762945e-15,584.9155589997812,1.2578385332795528e-15,584.9155589997812,2.220446049250313e-13,1.249000902703301e-16,0.0,0.954,0.0
0.0013505618741709946,170.87506953907047,0.6640969470654827,154.993779329329,-8.355603324199606,135.36820055857223,-0.04902308926533294,19.62557877075676,-8.306580234934273,27.16912842502139,9.361998806830623,127.82465090430757,-17.717602131030205,154.993779329329,-8.355603324199606,15.881290209741486,9.019700271265089,0.0,0.0,48.376147208432855,-17.148513169121014,40.929761319254766,-4.914871998869794,38.51874237661996,4.345783036960597,27.16912842502139,9.361998806830623,10,1.0112810395147302e-15,589.0076533404399,9.934670613317436e-16,589.0076533404399,1.1102230246251565e-13,0.0,0.08943750000000006,0.9480374999999999,0.08943750000000006
0.0027011237483419892,177.09269985695423,1.2540279768046751,160.27275864125704,-8.24168303477235,141.4063844724701,-0.2013607147789429,18.866374168786933,-8.040322319993408,29.017526071741273,9.889494290428916,131.25523256951578,-18.13117732520128,160.27275864125704,-8.24168303477235,16.819941215697185,9.495711011577026,0.0,0.0,49.69217139352413,-17.61588026125011,42.21186420087544,-5.062378132835766,39.3511969751162,4.547081068884605,29.017526071741273,9.889494290428916,10,1.1285047402561079e-15,576.4140460664804,1.5813803256911652e-15,576.4140460664804,1.1102230246251565e-13,0.0,0.08347499999999997,0.9420749999999999,0.08347499999999997
0.004051685622512984,178.62389966503437,1.831500993491506,160.83994630424175,-8.148091644990714,143.31026193149128,-0.6262895108245488,17.529684372750467,-7.521802134166165,29.159826344767993,9.904497770198235,131.68011995947376,-18.052589415188947,160.83994630424175,-8.148091644990714,17.78395336079262,9.97959263848222,0.0,0.0,49.62472944385381,-17.590784429125073,42.248499234521766,-5.063053229903851,39.806891281098174,4.601248243839979,29.159826344767993,9.904497770198235,10,1.802999293071737e-15,582.4632971389703,1.7945208886747007e-15,582.4632971389703,1.1102230246251565e-13,0.0,0.07751249999999987,0.9361124999999999,0.07751249999999987
0.0054022474966839784,180.79517516138367,0.891970398518767,162.02210402410276,-9.5789753267223,145.26254516988357,-2.3384904460703098,16.759558854219193,-7.240484880651991,27.52258849818184,9.273865578254616,134.4995155259209,-18.852840904976915,162.02210402410276,-9.5789753267223,18.773071137280905,10.470945725241068,0.0,0.0,51.21564832351447,-18.15787476185424,43.68276950471961,-5.230940913653935,39.60109769768684,4.535974770531265,27.52258849818184,9.273865578254616,10,2.0902267397817745e-15,541.0624270328107,1.1487925927472834e-15,541.0624270328107,1.1102230246251565e-13,0.0,0.07155,0.9301499999999999,0.07155
0.006752809370854973,181.64952509008617,1.3179983503808828,161.862498899923,-9.65136881772608,146.49833643387032,-2.9687626921169112,15.364162466052676,-6.682606125609169,27.250816769060457,9.149419261349125,134.61168213086253,-18.800788079075197,161.862498899923,-9.65136881772608,19.78702619016317,10.969367168106963,0.0,0.0,51.115707335028766,-18.121270435777905,43.696702725252635,-5.229287825987999,39.79927207058114,4.5497701826907075,27.250816769060457,9.149419261349125,10,1.8287952046241276e-15,547.3613883738248,1.4795465387959987e-15,547.3613883738248,2.220446049250313e-13,0.0,0.06558749999999991,0.9241874999999999,0.06558749999999991
0.008103371245025968,183.61931928864843,0.5734191814225795,162.79378185090476,-10.901031281198314,148.40291641349,-4.599466730915623,14.39086543741476,-6.301564550282691,25.689097689281724,8.550577635743215,137.10468416162306,-19.45160891694153,162.79378185090476,-10.901031281198314,20.825537437743655,11.474450462620894,0.0,0.0,52.45485919420743,-18.600063417912175,44.785775022696605,-5.361602221566274,39.86404994471902,4.510056722536913,25.689097689281724,8.550577635743215,10,1.3397577073864838e-15,531.1817834708256,2.0235965590743256e-15,531.1817834708256,2.220446049250313e-13,0.0,0.05962499999999982,0.9182249999999998,0.05962499999999982
0.009453933119196962,183.8381892689018,0.8417377827046497,161.9498780682093,-11.14404819959151,149.0056716064703,-5.437961955392268,12.944206461739014,-5.706086244199241,24.97924453343546,8.268447857427065,136.97063353477387,-19.412496057018586,161.9498780682093,-11.14404819959151,21.88831120069249,11.985785982296159,0.0,0.0,52.3148175700609,-18.54925531811384,44.76568791079149,-5.356142879001929,39.890128053921465,4.492902140097186,24.97924453343546,8.268447857427065,10,9.812920179927804e-16,534.2344202551544,2.790885306736319e-15,534.2344202551544,1.1102230246251565e-13,0.0,0.053662499999999946,0.9122625,0.053662499999999946
0.010804494993367957,189.06976188064618,1.4026297426333567,166.09472054110284,-11.100331516837073,154.30515474771002,-5.868514072598629,11.789565793392825,-5.231817444238445,26.592731310905528,8.694798947438606,139.5019892301973,-19.795130464275665,166.09472054110284,-11.100331516837073,22.975041339543328,12.50296125947043,0.0,0.0,53.37451501147366,-18.92939331908404,45.549732796159745,-5.454448584467173,40.5777414225639,4.588711439275539,26.592731310905528,8.694798947438606,10,1.1852371547433073e-15,496.51220339297396,2.0007874479916844e-15,496.51220339297396,1.1102230246251565e-13,0.0,0.047699999999999854,0.9062999999999999,0.047699999999999854
0.012155056867538951,189.88519309852776,1.9137179873274661,165.79978369798403,-11.111843280771552,155.49916682471343,-6.510446214828349,10.300616873270599,-4.601397065943203,26.44570790860243,8.599305907244762,139.3540757893816,-19.711149188016314,165.79978369798403,-11.111843280771552,24.085409400543746,13.025561268099018,0.0,0.0,53.184498599841426,-18.860763682844517,45.49120608246617,-5.444129564114499,40.678371107074,4.593744058942697,26.44570790860243,8.599305907244762,10,1.3231105410716488e-15,501.07012807247906,1.324200035011844e-15,501.07012807247906,1.6653345369377348e-13,0.0,0.04173749999999998,0.9003374999999999,0.04173749999999998
0.013505618741709946,192.52005210155946,1.6835873415467635,167.30096733178684,-11.869581366716176,158.2914387459047,-7.818330472639914,9.009528585882123,-4.0512508940762615,24.860636551188954,8.013032569877439,142.4403307805979,-19.88261393659362,167.30096733178684,-11.869581366716176,25.219084769772625,13.55316870826294,0.0,0.0,54.02566320646226,-19.163575925944034,46.056078707755894,-5.516811459839001,42.35858886637973,4.79777344918941,24.860636551188954,8.013032569877439,10,1.2676559030207173e-15,488.9073280878922,1.2125286147833416e-15,488.9073280878922,2.220446049250313e-13,0.0,0.03577499999999989,0.8943749999999999,0.03577499999999989
0.01485618061588094,194.49046115124222,2.284673701759978,168.11473631581265,-11.800690590402326,160.6256831190649,-8.41102355856313,7.489053196747761,-3.3896670318391955,24.226672937382006,7.755786253549111,143.88806337843067,-19.556476843951458,168.11473631581265,-11.800690590402326,26.375724835429565,14.085364292162303,0.0,0.0,53.78291220252821,-19.075798612341345,45.95786196154435,-5.500935479580157,44.147289214358125,5.020257247970051,24.226672937382006,7.755786253549111,10,1.0682171232268448e-15,491.18655955293707,2.4393287861137102e-15,491.18655955293707,2.220446049250313e-13,0.0,0.029812499999999797,0.8884124999999999,0.029812499999999797
0.016206742490051936,191.63719880945646,1.4724034650966615,164.08222365125872,-13.14932356626889,157.98779149417996,-10.37284558515939,6.0944321570787565,-2.776477981109501,22.744772217952193,7.2140597226814105,141.3374514333065,-20.36338328895028,164.08222365125872,-13.14932356626889,27.554975158197756,14.621727031365552,0.0,0.0,54.452786329948495,-19.31765564195436,46.364222917054654,-5.554266457525959,40.52044218630338,4.508538810530027,22.744772217952193,7.2140597226814105,10,1.6456319305189351e-15,485.05036674178496,1.285532350004021e-15,485.05036674178496,1.1102230246251565e-13,0.0,0.023849999999999927,0.88245,0.023849999999999927
0.01755730436422293,191.9286305902255,1.8340154754298563,163.17216094065247,-13.327819049652824,158.61774459261923,-11.239440405560849,4.554416348033243,-2.088378644091975,21.80998772440068,6.862333325946805,141.3621732162518,-20.190152375599624,163.17216094065247,-13.327819049652824,28.75646964957305,15.16183452508268,0.0,0.0,54.1586825801741,-19.211152667394177,46.229169095877076,-5.533233132980815,40.97432154020061,4.554233424775372,21.80998772440068,6.862333325946805,10,1.3702764943353079e-15,485.8606419373642,1.3234754143535758e-15,485.8606419373642,2.220446049250313e-13,0.0,0.017887499999999834,0.8764874999999999,0.017887499999999834
0.018907866238393925,193.23458115559646,2.200240049186794,163.25475039754878,-13.505023200043773,160.17334773293584,-12.082931161224778,3.0814026646129378,-1.4220920388189953,22.802552443168054,7.1413172330550605,140.45219795438072,-20.64634043309883,163.25475039754878,-13.505023200043773,29.97983075804769,15.705263249230567,0.0,0.0,54.698492643910164,-19.406618956349078,46.52410861201389,-5.572821192576324,39.229596698456675,4.333099715826577,22.802552443168054,7.1413172330550605,10,1.4145976780297779e-15,449.97422615213486,1.1576867422237747e-15,449.97422615213486,2.220446049250313e-13,0.0,0.011924999999999963,0.8705249999999999,0.011924999999999963
