time_s,wave_elevation_m,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,cg_accel_mps2,bow_accel_mps2
0.0,0.0,0.0,0.0,0.0014830395928273272,0.0,-0.02211089659624136,0.0,-0.21001323674027775,3.556729015853189
0.005499987138637593,0.002092900135364578,0.0,0.0,0.0006134895635016519,0.0,-0.022480548534681764,0.0,-0.08687625708746889,3.74283872794206
0.010999974277275186,0.00417683815104165,0.0,0.0,-0.00025868752231956847,0.0,-0.022753935313020064,0.0,0.03663274003567408,3.912921029986828
0.01649996141591278,0.006242890304516104,0.0,0.0,-0.001129756868455786,0.0,-0.02292988624710031,0.0,0.1599848701420238,4.066247603458628
0.021999948554550373,0.008282209443280664,0.0,0.0,-0.001995988422237845,0.0,-0.023007647888010293,0.0,0.28265192047310117,4.202161880430728
0.027499935693187965,0.010286062889701169,0.0,0.0,-0.002853672847166165,0.0,-0.022986887248465454,0.0,0.40410861188720054,4.320081855103196
0.03299992283182556,0.012245869835682873,0.0,0.0,-0.0036991374068590945,0.0,-0.02286769322871155,0.0,0.5238348481853162,4.419502576041079
0.03849990997046315,0.01415323808700804,0.0,0.0,-0.004528761692273946,0.0,-0.022650576235840176,0.0,0.6413179432429132,4.499998308453977
0.043999897109100745,0.015999999999999997,0.0,0.0,-0.005338993124854336,0.0,-0.0223364659981472,0.0,0.7560548164106223,4.561224357257763
0.04949988424773834,0.017778247456627268,0.0,0.0,-0.006126362169216963,0.0,-0.021926707583893517,0.0,0.8675541467828138,4.602918543111871
0.05499987138637593,0.019480365728279058,0.0,0.0,-0.0068874971902347735,0.0,-0.02142305564151621,0.0,0.975338477109146,4.624902325111463
0.06049985852501352,0.0210990660832022,0.0,0.0,-0.007619138890896195,0.0,-0.020827666885954596,0.0,1.0789462583398097,4.627081565327005
0.06599984566365112,0.022627416997969524,0.0,0.0,-0.008318154269115315,0.0,-0.020143090863265732,0.0,1.1779338260494194,4.609446931917331
0.07149983280228871,0.024058873839327272,0.0,0.0,-0.008981550033727805,0.0,-0.019372259033076798,0.0,1.271877300276194,4.572073939090021
0.0769998199409263,0.025387306889319526,0.0,0.0,-0.009606485422223228,0.0,-0.01851847221562491,0.0,1.360374400641031,4.515122623737966
0.08249980707956389,0.026607027593681446,0.0,0.0,-0.010190284365326218,0.0,-0.017585386457138148,0.0,1.4430461689738452,4.4388368601368295
0.08799979421820149,0.027712812921102035,0.0,0.0,-0.010730446946335964,0.0,-0.01657699737408427,0.0,1.5195385920706355,4.343543315637954
0.09349978135683909,0.02869992772904603,0.0,0.0,-0.011224660106153316,0.0,-0.015497623043327625,0.0,1.5895241176323707,4.229650051828616
0.09899976849547668,0.029564145040361173,0.0,0.0,-0.011670807548154945,0.0,-0.014351885511461085,0.0,1.6527030568942214,4.09764477714966
