coarse_panel_count,fine_panel_count,pseudo_time_relative_difference,kinematic_rms_relative_change,kinematic_convergence_integral_relative_change,root_body_eta_relative_change,interface_s_lambda_relative_change,measured_s_lambda_relative_change,solved_dipole_coefficient_relative_change,body_vertical_force_coefficient_relative_change,computed_pressure_peak_relative_change,computed_peak_eta_relative_change,matched_pseudo_time_trajectory_available,free_surface_eta_relative_l2,body_pressure_curve_relative_l2,full_body_pressure_curve_relative_l2,shallow_jet_pressure_curve_relative_l2_diagnostic
320,640,0.0,0.12747804199044413,0.34701266902103,0.0,0.0,8.103307611817284e-05,0.0002983041796243231,2.4372037284279376e-05,4.11309561881017e-05,0.0,False,0.006960647252628689,6.0467835659648856e-05,7.193084426401673e-05,0.003923477028475176
640,1280,0.0,0.10134336883506136,0.08497505312782916,0.0,0.0,3.6479311368298665e-05,0.0002147165678478848,9.26424584143284e-06,1.0183353937555837e-05,0.0,False,0.006961855580926038,1.717925773576619e-05,2.3209922070103106e-05,0.0017514798232208227
