outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,0.004951462300950896,0.00033304403369217205,0.06726175288221685
1,1,0.007889854190706518,0.0005306854228520248,0.06726175288221685
1,2,0.005501684987576498,0.00037005297607017266,0.06726175288221685
1,3,0.0025543584874869623,0.00017181062935794125,0.06726175288221685
1,4,0.001481505911217685,9.964868449386742e-05,0.06726175288221685
1,5,0.0006851486070910693,4.608429629775459e-05,0.06726175288221685
1,6,0.00019679982468515626,1.323710117523658e-05,0.06726175288221685
1,7,-0.00021802008935470005,-1.466441337353467e-05,0.06726175288221685
1,8,-0.000482849368564138,-3.2477294907695494e-05,0.06726175288221685
1,9,-0.0006806716846409448,-4.5783170646241467e-05,0.06726175288221685
1,10,-0.0007861869335675801,-5.288031124485041e-05,0.06726175288221685
1,11,-0.0008401907774244666,-5.651270444504213e-05,0.06726175288221685
1,12,-0.0008353886669624997,-5.618970607783621e-05,0.06726175288221685
1,13,-0.0008096737246156636,-5.446007398032286e-05,0.06726175288221685
1,14,-0.0007581765362768426,-5.099628282414811e-05,0.06726175288221685
1,15,-0.000666306015863593,-4.481691058295145e-05,0.06726175288221685
1,16,-0.0005508859511919246,-3.70535547153562e-05,0.06726175288221685
1,17,-0.0004603109444601776,-3.096132099526031e-05,0.06726175288221685
1,18,-0.0003656688661900294,-2.459552891439418e-05,0.06726175288221685
1,19,-0.0002784266365806319,-1.8727463625513264e-05,0.06726175288221685
1,20,-0.00019837339367036736,-1.334294218346297e-05,0.06726175288221685
1,21,-0.0001298274124905361,-8.732419336276071e-06,0.06726175288221685
1,22,-6.952116878720753e-05,-4.6761156750480405e-06,0.06726175288221685
1,23,-2.269888591192252e-05,-1.526766854909366e-06,0.06726175288221685
1,24,1.669855032390493e-05,1.1231737653777556e-06,0.06726175288221685
1,25,4.27542669454487e-05,2.875726937945103e-06,0.06726175288221685
1,26,6.157786522562904e-05,4.141835153820715e-06,0.06726175288221685
1,27,7.001768629870462e-05,4.709512313208051e-06,0.06726175288221685
1,28,6.790835135263621e-05,4.567634747319773e-06,0.06726175288221685
1,29,6.243539466570941e-05,4.199514087108626e-06,0.06726175288221685
1,30,6.723600797870334e-05,4.522411753450305e-06,0.06726175288221685
1,31,8.347263678860125e-05,5.61451586810194e-06,0.06726175288221685
1,32,8.776546286263457e-05,5.903258874659907e-06,0.06726175288221685
1,33,6.903628341498486e-05,4.643501434965397e-06,0.06726175288221685
1,34,5.4699621794691025e-05,3.6791924439052305e-06,0.06726175288221685
1,35,4.3290518414814305e-05,2.9117961517602975e-06,0.06726175288221685
1,36,2.5007284640728698e-05,1.6820337997599506e-06,0.06726175288221685
1,37,7.027433522115395e-06,4.7267749696073245e-07,0.06726175288221685
1,38,-3.784570034639774e-06,-2.545568144353833e-07,0.06726175288221685
1,39,-1.6041243228908915e-05,-1.0789621379864058e-06,0.06726175288221685
1,40,-2.5429417352756186e-05,-1.7104271859198435e-06,0.06726175288221685
1,41,-3.269188245432213e-05,-2.198913318897096e-06,0.06726175288221685
1,42,-3.8029322636056514e-05,-2.5579189014245286e-06,0.06726175288221685
1,43,-4.13425792955411e-05,-2.7807743520901402e-06,0.06726175288221685
1,44,-4.282495692838233e-05,-2.8804816701084325e-06,0.06726175288221685
1,45,-4.2961603334451624e-05,-2.8896727469057087e-06,0.06726175288221685
1,46,-4.099666696465512e-05,-2.7575076823711757e-06,0.06726175288221685
1,47,-3.843144661024728e-05,-2.584966464804563e-06,0.06726175288221685
1,48,-3.425950906698087e-05,-2.304354632729335e-06,0.06726175288221685
1,49,-2.9989776164629327e-05,-2.0171649133782947e-06,0.06726175288221685
1,50,-2.5349058448435684e-05,-1.7050221051555523e-06,0.06726175288221685
1,51,-2.0788838297402298e-05,-1.398293704268239e-06,0.06726175288221685
1,52,-1.6494969243980575e-05,-1.1094805450883887e-06,0.06726175288221685
1,53,-1.2340307759670186e-05,-8.300307310214391e-07,0.06726175288221685
1,54,-8.501912762172653e-06,-5.718535552354227e-07,0.06726175288221685
1,55,-5.2915853824392865e-06,-3.5592130834878223e-07,0.06726175288221685
1,56,-2.58377283016923e-06,-1.737890896066288e-07,0.06726175288221685
1,57,-1.0433585397452531e-06,-7.017812426789584e-08,0.06726175288221685
1,58,-4.226170436036347e-07,-2.8425963150680743e-08,0.06726175288221685
1,59,-1.1067296299765127e-06,-7.444057487890749e-08,0.06726175288221685
1,60,-3.2229566433168537e-06,-2.1678171329287732e-07,0.06726175288221685
1,61,-7.601200585495571e-06,-5.112700753897651e-07,0.06726175288221685
1,62,-1.1613021985369199e-05,-7.811122149956544e-07,0.06726175288221685
1,63,-6.6059593511861876e-06,-4.443284054294549e-07,0.06726175288221685
