iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.1662858192948005,2.822274567563785,0.04110579183048907,2.3248353853069155,2.291643670264575,0.01427701731146809,0.4666749325148909,2.257581986155557,26454.758663639415,,,0.16176129155950209,0.16524593236079912,,,,,,,,255.0,127.0,422.0,5.720018366053138e-05,0.003209283529861565
1,0.0019405581851157359,0.16475907491487907,2.8242882245450147,0.04138245173514094,2.3250839745690275,2.291802729707997,0.014313996924433501,0.4679461250432406,2.2728551163330977,26469.034559511016,0.0019405581851157359,0.24985387747027057,0.1590103148373299,0.16247030074586413,0.109375,0.109375,0.1093750000000052,0.10937500000000674,1.0,1.0,0.0,255.0,127.0,422.0,6.987862434497944e-05,0.0038960513452099875
2,0.0038810117890187333,0.16325023634397567,2.8262839485235984,0.04165511958853666,2.325568990447795,2.291963314711164,0.014450517647365038,0.4692174943508811,2.287905941853009,26482.773400645576,0.0019404536039029972,0.24985301535933563,0.15631299456967573,0.1597518802176554,0.109375,0.109375,0.10937499999998454,0.10937499999998596,1.0,1.0,0.0,255.0,127.0,422.0,8.207010287637366e-05,0.0045471501751277055
3,0.0058214015590550535,0.1617591159708497,2.828262012209358,0.04192379274765504,2.326275862353828,2.292125936912612,0.014680084161068462,0.4704889988104659,2.302734315860663,26495.98202568146,0.0019403897700363203,0.2498520983702,0.1536681268568761,0.15708922966965122,0.109375,0.109375,0.10937500000000737,0.10937499999999258,1.0,1.0,0.0,255.0,127.0,422.0,9.377571527841449e-05,0.005163274876418185
4,0.0077617658123786066,0.16028552229442355,2.8302226791707357,0.04218848012006832,2.327190472702185,2.292291142373172,0.014996336027660834,0.471760599638662,2.3173407033329436,26508.665961690836,0.0019403642533235529,0.24985112381680744,0.15107453813858612,0.15448096340927098,0.109375,0.109375,0.10937499999998987,0.109374999999998,1.0,1.0,0.0,255.0,127.0,422.0,0.00010499559856348917,0.005745063872590287
5,0.009702140480794754,0.15883227909577996,2.8321688733987926,0.04245971336193267,2.3277032542236014,2.292452883814799,0.01514384204465958,0.47299720580619553,2.332313800316211,26522.356925888,0.001940374668416148,0.24985872594980613,0.1485202957334399,0.15190775337387744,0.11328125,0.11328125,0.11328125000001797,0.11328125000000996,1.0,1.0,0.0,255.0,127.0,422.0,0.00011733428803132177,0.006380885295984865
6,0.011642424327422693,0.1573968924927981,2.8340962535154692,0.04272649124637151,2.3284245858866197,2.292616923310659,0.015378493593051473,0.4742339846906114,2.347038721890512,26535.458316784923,0.0019402838466279393,0.24986637853545857,0.14601825372964233,0.14938988879489612,0.1171875,0.11328125,0.11718749999999292,0.11328124999998682,1.0,1.0,0.0,255.0,127.0,422.0,0.00012912208607691915,0.0069791107018053605
7,0.0135826576741272,0.1559797021491461,2.836011172488387,0.04300027964003122,2.3287624671368645,2.292776739926383,0.015452725521948388,0.47543568984989326,2.3621565705577954,26549.653486554198,0.0019402333467045058,0.249865291626881,0.14355113213746887,0.1469026133710773,0.1171875,0.1171875,0.11718750000000573,0.11718750000000647,1.0,1.0,0.0,255.0,127.0,422.0,0.00014212873404319894,0.007635936238021429
8,0.01552274009095706,0.1545584703512456,2.8379093137076974,0.04327015262291361,2.329304510301699,2.2929387881449466,0.015612266234800873,0.47663749574180714,2.3770564074006697,26563.340981190722,0.0019400824168298602,0.24986455826886508,0.1411314410841612,0.14446563598533468,0.1171875,0.1171875,0.11718750000000881,0.1171874999999872,1.0,1.0,0.0,255.0,127.0,422.0,0.00015466806104433105,0.008259800735036658
9,0.01746270840699112,0.15313344092732403,2.839789210030227,0.04353559301138628,2.3300401457997104,2.2931034814574636,0.015852372504753364,0.4778394377253419,2.391709326386229,26576.451858994722,0.001939968316034058,0.24987192869264072,0.13876099894228452,0.14208076195415997,0.12109375,0.1171875,0.12109374999999084,0.11718749999997896,1.0,1.0,0.0,255.0,127.0,422.0,0.0001666642696715596,0.008847344652515635
10,0.01940260104776879,0.15172745583802633,2.841659638073283,0.04380791019225981,2.3304097143107536,2.2932635783614486,0.015939744724369834,0.4790062675248212,2.406748088313043,48303.39955745839,0.0019398926407776724,0.24987092233181782,0.1364235198527114,0.13972459079349492,0.12109375,0.12109375,0.12109374999998679,0.12109375000001005,1.0,1.0,0.0,256.0,128.0,424.0,7.455964777402558e-06,0.000393425424145713
