benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,candidate_recomputed_matched_bie,known_potential_rhs_scale,unknown_normal_column_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,error_metric,candidate_gate_status,matched_heave_free_surface_potential_norm_max,matched_pitch_free_surface_potential_norm_max,matched_heave_inner_free_surface_normal_derivative_norm_max,matched_pitch_inner_free_surface_normal_derivative_norm_max,matched_heave_free_surface_potential_increment_to_normal_derivative_gain_max,matched_heave_free_surface_potential_increment_normal_derivative_phase_deg_median,matched_selected_body_pressure_to_body_potential_gain_max,matched_selected_body_pressure_forward_to_time_norm_ratio_max,matched_selected_pressure_gradient_component_value,provider_route,provider_formulation,gate_role,failure_reason
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,current_default,0,Current default: Eq.23 keeps -A_free*phi_free on the RHS and -B_free*phi_n_free in the unknown columns.,True,False,1.0,1.0,1.0,10.289989439187291,822.6846556630239,10.289989439187291,9.289989439187291,9.289989439187291,0.15,0.0,0.15,61.93326292791528,61.93326292791528,0.0,relative,FAIL,2.141293816109691,2.6788030739603026,6.388131097467603,8.374474846407967,0.464513032180465,180.0,82301.45327044607,44.39906255459733,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,known_phi_free_rhs_removed,1,Diagnostic candidate that removes only the known inner-free-surface potential RHS contribution.,False,True,0.0,1.0,1.0,1.0616595379067666,84.87968005564599,1.0616595379067666,0.06165953790676659,0.06165953790676659,0.15,0.0,0.15,0.4110635860451106,61.93326292791528,-61.52219934187017,relative,PASS,7.711216206749314,9.523649375931424,1.367298828325039,1.6407585939902936,4.4134586594436485,180.0,81302.97672847575,43.86014073085184,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,known_phi_free_rhs_flipped,2,Diagnostic candidate that reverses only the known inner-free-surface potential RHS sign.,False,True,-1.0,1.0,1.0,-100.89873079106448,-8066.853526745605,-100.89873079106448,101.89873079106448,101.89873079106448,0.15,0.0,0.15,679.32487194043,61.93326292791528,617.3916090125147,relative,FAIL,221.96396869607386,339.3946950793389,1376.858272048392,2106.8047870159985,0.09591913546437378,180.0,80293.4181819974,43.31523396156585,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,unknown_phi_n_free_column_removed,3,Diagnostic candidate that removes only the unknown inner-free-surface normal-derivative column.,False,False,1.0,0.0,1.0,,,,,,0.15,,,,61.93326292791528,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,unknown_phi_n_free_column_flipped,4,Diagnostic candidate that reverses only the unknown inner-free-surface normal-derivative column sign.,False,True,1.0,-1.0,1.0,-100.89873079106448,-8066.853526745605,-100.89873079106448,101.89873079106448,101.89873079106448,0.15,0.0,0.15,679.32487194043,61.93326292791528,617.3916090125147,relative,FAIL,221.96396869607386,339.3946950793389,1376.858272048392,2106.8047870159985,0.09591913546437378,180.0,80293.4181819974,43.31523396156585,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,both_free_blocks_removed,5,Diagnostic candidate that removes both Eq.23 inner-free-surface coupling blocks.,False,False,0.0,0.0,1.0,,,,,,0.15,,,,61.93326292791528,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,known_phi_free_rhs_one_over_2pi,6,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the known A_free*phi_free RHS block.,False,True,0.15915494309189535,1.0,1.0,3.8884847185342073,310.8843532468099,3.8884847185342073,2.8884847185342073,2.8884847185342073,0.15,0.0,0.15,19.25656479022805,61.93326292791528,-42.676698137687225,relative,FAIL,5.303681749031757,6.456369583095679,3.2166093874313666,3.9299372111382214,0.5067778680579407,180.0,81462.63289265693,43.94631443152388,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,unknown_phi_n_free_column_one_over_2pi,7,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the unknown B_free*phi_n_free column block.,False,True,1.0,0.15915494309189535,1.0,9.216403648121535,736.8514716673168,9.216403648121535,8.216403648121535,8.216403648121535,0.15,0.0,0.15,54.77602432081024,61.93326292791528,-7.157238607105043,relative,FAIL,3.3995837574875627,4.1081820251899215,47.86730685298929,57.65400134022012,0.12579771855786204,180.0,87389.60509859688,47.14531337919441,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,both_free_blocks_one_over_2pi,8,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization to both inner-free-surface Eq.23 blocks.,False,True,0.15915494309189535,0.15915494309189535,1.0,10.28998943918729,822.6846556630238,10.28998943918729,9.28998943918729,9.28998943918729,0.15,0.0,0.15,61.933262927915266,61.93326292791528,-1.4210854715202004e-14,relative,FAIL,13.454145843734919,16.831416115134882,40.13781145194545,52.61837731029558,0.46451303218046575,180.0,82301.45327044609,44.39906255459733,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,known_phi_free_rhs_2pi,9,Diagnostic candidate that applies a 2*pi scale only to the known A_free*phi_free RHS block.,False,True,6.283185307179586,1.0,1.0,9.216403648121535,736.8514716673168,9.216403648121535,8.216403648121535,8.216403648121535,0.15,0.0,0.15,54.77602432081024,61.93326292791528,-7.157238607105043,relative,FAIL,0.5410605594590651,0.6538374764302494,7.618318498149806,9.175919302322793,0.12579771855786226,180.0,87389.60509859686,47.14531337919441,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
