mode_count,root_rank,nullspace_dimension,linear_floor_objective_ratio,trust_limited_objective_ratio,coefficient_step_norm,maximum_displacement_ratio,trust_scale,maximum_absolute_root_increment,reduced_jacobian_condition_number
8,3,5,0.9999880032914203,0.9999880032914203,1.3362967809476772e-06,7.275635507391253e-05,1.0,8.867376166568457e-22,6.668751165930836
16,3,13,0.9999835325305338,0.9999835325305338,6.4892521419271705e-06,0.00018076094017814838,1.0,4.4072183036825315e-21,34.80602165155856
