scope,metric,eligible_point_count,median_relative_error,nrmse,median_limit,nrmse_limit,status
fn167,heave_motion,7,0.24958077646524401,0.42584208816286706,0.15,0.2,FAIL
fn167,pitch_motion,7,0.8454491938038158,1.1329935191048663,0.15,0.2,FAIL
fn226,heave_motion,7,0.3158507941519161,0.2941855567981283,0.15,0.2,FAIL
fn226,pitch_motion,7,0.3621836057926872,0.28702507392618415,0.15,0.2,FAIL
fn282,heave_motion,7,0.6137152804243995,0.6130040383178932,0.15,0.2,FAIL
fn282,pitch_motion,7,0.5787955251744245,0.49610839590564204,0.15,0.2,FAIL
