benchmark,candidate_name,candidate_order,free_surface_normal_derivative_source,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,median_heave_free_surface_potential_norm_max,median_heave_inner_free_surface_normal_derivative_norm_max,median_heave_free_surface_increment_gain_max,median_selected_body_pressure_to_body_potential_gain_max,max_abs_selected_pressure_gradient_component_value,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,imaginary_part_only,2,imaginary_part_only,8,1,7,0.125,26.36446487125272,88.22500950612718,0.0,3.4971414291767684,3,1,3.74726417819196,11.179229420568307,0.464513032180465,80898.26556242772,9.045074513727819,FAIL,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,real_part_only,1,real_part_only,8,1,7,0.125,6.9750066791400815,116.12019591450826,-21.876371133858655,7.266984834912728,6,2,0.0,2.392772949568818,0.0,80332.60603374284,1.6080132468849448,FAIL,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_raw,0,raw,8,1,7,0.125,36.16747385232085,163.9044915108257,0.0,0.0,0,0,3.74726417819196,11.179229420568307,0.464513032180465,81108.57914258397,9.045074513727819,FAIL,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,body_velocity_norm_normalized,5,body_velocity_norm_normalized,8,0,8,0.0,152.42927553162355,398.80672301780226,77.8014426121938,398.6171624993568,0,8,8.017845647864227,19.976207232204086,0.975771270123446,85427.53132304843,38.291158469733695,FAIL,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,phase_lag_90,4,phase_lag_90,8,0,8,0.0,183.24400014129122,831.0445285779525,94.33000255776494,830.8549680595071,1,7,13.761053195136984,27.583444614073212,0.12503069706233869,80135.25812482975,42.89961516619529,FAIL,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,phase_lead_90,3,phase_lead_90,8,0,8,0.0,214.47707195671637,937.0008237196689,113.73325417719137,934.1354358089159,0,8,13.761053195136984,27.583444614073212,0.12503069706233869,80133.17714963485,42.89961516619529,FAIL,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate,INFO
