time_s,wave_elevation_m,heave_m,pitch_rad,heave_velocity_mps,pitch_rate_rad_s,heave_accel_mps2,pitch_accel_rad_s2,point_vertical_m,point_vertical_accel_mps2,fn_b,lambda_over_l
0.8740819977347227,0.006593458151000689,0.008377560842185524,-0.0015230572907751593,-0.016586875897993764,-0.005389273916401883,-0.0643034031495018,0.011690487103994802,0.0017218004814980774,-0.013215974505044512,3.0,6.0
0.8977058355113369,0.006087614290087209,0.007968057873068406,-0.0016470207639952602,-0.01806937096809718,-0.005101758027899337,-0.06116019297053683,0.012641989975110367,0.000770577134409119,-0.005914696779304521,3.0,6.0
0.921329673287951,0.005555702330196022,0.00752443445686031,-0.0017639314414487058,-0.019474490217654898,-0.0047923956282851805,-0.05775508545578839,0.013539357904318854,-0.00018394594227053463,0.0014119085860850034,3.0,6.0
0.9449535110645652,0.004999999999999999,0.0070485902571357445,-0.0018732886936661864,-0.020796216710322484,-0.004462511454848741,-0.05410266179839622,0.014378748224381005,-0.0011376813341854907,0.00873246794214877,3.0,6.0
0.9685773488411793,0.004422886902190013,0.0065425629118108595,-0.0019746242361048764,-0.022028890610343202,-0.004113518122265422,-0.05021856223719154,0.015156566537080845,-0.00208654499996745,0.01601563352985176,3.0,6.0
0.9922011866177934,0.003826834323650899,0.00600851930766507,-0.002067504134414737,-0.023167233418833613,-0.003746910073563766,-0.04611941908279328,0.015869482104990423,-0.0030264737597273305,0.02323021771601487,3.0,6.0
1.0158250243944076,0.0032143946530316134,0.005448746301399193,-0.002151530662612025,-0.02420637057712621,-0.003364257180691018,-0.04182278549550054,0.01651444211419922,-0.003953442694215357,0.03034532654355005,3.0,6.0
1.0394488621710216,0.0025881904510252104,0.004865640926963977,-0.002226344006203011,-0.025141852340377916,-0.0029671980220803873,-0.03734706031996515,0.017088684746931752,-0.004863482380143181,0.03733049202412661,3.0,6.0
1.0630726999476359,0.0019509032201612817,0.004261700131092711,-0.0022916238029648864,-0.025969672832060746,-0.0025574328660066784,-0.03271140929851464,0.017589751008075295,-0.005752695887863843,0.0441558026067744,3.0,6.0
1.08669653772425,0.0013052619222005157,0.0036395100809920033,-0.002347090514785979,-0.026686287197739973,-0.0021367163897764952,-0.02793568300050106,0.018015495254974534,-0.0066172754686227245,0.05079203126373766,3.0,6.0
1.1103203755008642,0.0006540312923014268,0.0030017350899767302,-0.002392506624690867,-0.02728862678468514,-0.0017068501659306167,-0.023040331819115172,0.01836409438540282,-0.007453518859922359,0.05721076064509516,3.0,6.0
1.1339442132774782,1.2246467991473532e-18,0.0023511062084714276,-0.0024276776539245296,-0.027774112282312084,-0.0012696749476338266,-0.018046318399663763,0.018634055644365835,-0.008257845139178767,0.06338450476621493,3.0,6.0
1.1575680510540922,-0.0006540312923014287,0.001690409529233059,-0.0024524529947402333,-0.02814066476718687,-0.0008270627862872186,-0.012975027874303859,0.018824223016307307,-0.00902681005778176,0.06928682670695907,3.0,6.0
1.1811918888307065,-0.0013052619222005176,0.001022474256874116,-0.002466726555325026,-0.028386714605295123,-0.00038090901511674306,-0.007848176287623593,0.01893378217534572,-0.009757120789896247,0.07489245181863721,3.0,6.0
1.2048157266073205,-0.001950903220161279,0.00035016059277414067,-0.0024704372141011663,-0.02851120817345578,6.687586693467918e-05,-0.002687717605205784,0.018962263972342165,-0.010445650032847956,0.08017737595392949,3.0,6.0
1.2284395643839348,-0.002588190451025208,-0.0003236525127417317,-0.0024635690814581042,-0.028513612371097397,0.0005143743762569215,0.0024842502966234423,0.018909546443869298,-0.011089449398713647,0.08511896825633228,3.0,6.0
1.2520634021605488,-0.0032143946530316155,-0.0009960796885100003,-0.002446151567794233,-0.02839391690307656,0.0009596702555318368,0.007645580257293404,0.018775855334477384,-0.0116857620397708,0.08969606806895958,3.0,6.0
1.275687239937163,-0.0038268343236509007,-0.0016642414981311397,-0.002418259257577046,-0.02815263432376332,0.0014008566794413131,0.012774170669530897,0.0185617631300215,-0.01223203445374283,0.09388907554772485,3.0,6.0
1.299311077713777,-0.004422886902190011,-0.0023252767701582725,-0.0023800115899609985,-0.027790797842204683,0.0018360444199859815,0.01784806012183505,0.0182681866061892,-0.012725927418287836,0.09768003559088186,3.0,6.0
1.322934915490391,-0.0049999999999999975,-0.0029763548500726027,-0.002331572347330712,-0.02730995689776482,0.0022633699364496052,0.022845521440613418,0.01789638290272609,-0.013165326007907815,0.10105271472552643,3.0,6.0
1.3465587532670054,-0.005555702330196023,-0.0036146877215806187,-0.0022731489539596556,-0.02671217052518787,0.0026810033553664784,0.027745154729274888,0.017447944140170882,-0.013548348650384314,0.10399267062182165,3.0,6.0
1.3701825910436194,-0.006087614290087207,-0.004237541945327866,-0.002204991587787568,-0.025999998537495038,0.0030871563063205494,0.03252597900587191,0.016924790602150297,-0.013873355183959539,0.10648731393726871,3.0,6.0
1.3938064288202336,-0.0065934581510006885,-0.00484225036390595,-0.0021273921091201067,-0.02517649056447225,0.003480089580022099,0.03716752204688673,0.016329162512430197,-0.014138953880760816,0.1085259622262067,3.0,6.0
1.4174302665968477,-0.0070710678118654745,-0.005426223523029983,-0.0020406828108382154,-0.024245172993687256,0.0038581205758689173,0.04164990805243489,0.015663610441933238,-0.014344007406392984,0.11009988568368315,3.0,6.0
1.441054104373462,-0.007518398074789776,-0.005986960759979417,-0.0019452349954689895,-0.0232100338699566,0.004219630507100424,0.04595394275749235,0.014930984386802697,-0.014487637690178901,0.11120234452782013,3.0,6.0
1.464677942150076,-0.007933533402912349,-0.006522060911819675,-0.0018414573852112565,-0.02207550581792558,0.004563071332691068,0.050061195624684626,0.014134421564281408,-0.014569229685192866,0.11182861786059438,3.0,6.0
1.4883017799266902,-0.008314696123025453,-0.007029232597550519,-0.001729794371724367,-0.020846447060888892,0.004886972386299667,0.05395407876667743,0.01327733297866604,-0.014588434001986002,0.11197602388344803,3.0,6.0
1.5119256177033042,-0.008660254037844388,-0.007506304030151228,-0.0016107241131748918,-0.0195281206171327,0.00518994667388848,0.05761592226021034,0.012363388814862781,-0.014545168404725506,0.11164393138116069,3.0,6.0
1.5355494554799183,-0.008968727415326883,-0.007951232316506069,-0.001484756486689937,-0.018126171762882337,0.005470696813044597,0.06103104552926785,0.011396502722092288,-0.014439618163341094,0.11083376242481116,3.0,6.0
1.5591732932565325,-0.009238795325112868,-0.008362112205386242,-0.0013524309049850118,-0.01664660385836277,0.005728020588570607,0.06418482449171242,0.010380815055042812,-0.014272235260170744,0.10954898628224952,3.0,6.0
1.5827971310331466,-0.009469301294951056,-0.008737184246028125,-0.0012143140065159722,-0.015095752640488595,0.0059608161005546305,0.06706375418184991,0.009320675144235992,-0.014043736454502924,0.1077951045621612,3.0,6.0
1.6064209688097608,-0.009659258262890684,-0.009074842322371593,-0.001070997229046152,-0.013480259092265726,0.006168086482874946,0.06965550658076596,0.008220622671525435,-0.013755100213303277,0.1055796276553321,3.0,6.0
1.6300448065863749,-0.009807852804032303,-0.009373640530695521,-0.0009230942770190718,-0.01180704100508277,0.006348944171933724,0.07194898340679518,0.007085368230482473,-0.013407562521268866,0.10291204257400358,3.0,6.0
1.653668644362989,-0.009914448613738105,-0.00963229937119954,-0.0007712384935817829,-0.010083263355666117,0.006502614707340641,0.0739343636400676,0.005919773154911063,-0.01300261158815193,0.09980377232702894,3.0,6.0
1.6772924821396031,-0.009978589232386035,-0.009849711227018578,-0.0006160801485122908,-0.008316307624549771,0.00662844004827115,0.07560314557762328,0.004728828701870264,-0.012541981476017289,0.09626812700479634,3.0,6.0
1.7009163199162174,-0.01,-0.010024945107208345,-0.0004582836536645224,-0.006513740187442311,0.006725881391298336,0.07694818323900948,0.003517634678344997,-0.012027644673722308,0.09232024678337712,3.0,6.0
1.7245401576928314,-0.009978589232386035,-0.010157250633391474,-0.0002985247178547778,-0.0046832799148446526,0.006794521477631886,0.0779637169664663,0.002291377603090005,-0.011461803650416854,0.08797703709196962,3.0,6.0
1.7481639954694455,-0.009914448613738105,-0.010246061252992933,-0.0001374874533728306,-0.002832765118661424,0.006834066379884303,0.07864539808866507,0.0010553084971598597,-0.010846881424232202,0.08325709622125366,3.0,6.0
1.7717878332460597,-0.009807852804032305,-0.010290996665305136,2.4138553491918546e-05,-0.0009701199873460516,0.006844346760713096,0.07899030754238703,-0.00018527960176904345,-0.010185511186545452,0.07818063568265632,3.0,6.0
1.7954116710226737,-0.009659258262890684,-0.010291864449993955,0.0001856611953647954,0.0008966793466906566,0.0068253185979492885,0.07899696837239986,-0.0014250743049984997,-0.0094805250262498,0.07276939365955643,3.0,6.0
1.819035508799288,-0.009469301294951058,-0.01024866089107212,0.0003463888074958968,0.0027596389621041277,0.006777063373107091,0.07866535205600689,-0.002658766621272602,-0.00873494180231505,0.06704654192104562,3.0,6.0
1.842659346575902,-0.009238795325112866,-0.010161570992811673,0.0005056331295747218,0.004610781379814373,0.006699787722467545,0.07799687862518552,-0.003881073690693044,-0.00795195421657014,0.061036586596856915,3.0,6.0
1.8662831843525163,-0.00896872741532688,-0.010030967687527245,0.0006627122529664992,0.006442179723796232,0.006593822552230265,0.07699441058579241,-0.005086761406736707,-0.007134915142063644,0.054765263238353,3.0,6.0
1.8899070221291303,-0.008660254037844387,-0.009857410238622652,0.0008169535407496362,0.008245991665179357,0.006459621621522287,0.07566224065987401,-0.0062706668295029475,-0.006287323265546742,0.04825942661494613,3.0,6.0
1.9135308599057443,-0.008314696123025454,-0.009641641845739124,0.0009676965080502943,0.010014493004304507,0.006297759599331797,0.0740060734035715,-0.0074277202942149454,-0.005412808105559338,0.04154693571785219,3.0,6.0
1.9371546976823586,-0.007933533402912352,-0.009384586462260354,0.0011142956503400116,0.011740110746932307,0.006108929603687324,0.07203300077933583,-0.00855296712030277,-0.004515114470274503,0.03465653446361273,3.0,6.0
1.9607785354589726,-0.007518398074789778,-0.009087344838802263,0.001256123207585191,0.013415455532967135,0.0058939402336199275,0.06975147178705557,-0.009641588828106038,-0.0035980864216549778,0.02761772860823218,3.0,6.0
1.9844023732355869,-0.007071067811865477,-0.008751189809629857,0.001392571852411949,0.015033353278831624,0.005653712106618012,0.06717125628414242,-0.010688923772343765,-0.00266565081458964,0.020460659399000165,3.0,6.0
2.008026211012201,-0.006593458151000688,-0.008377560842185515,0.0015230572907751587,0.01658687589799376,0.005389273916401877,0.06430340314950164,-0.011690487103994836,-0.0017218004814980713,0.013215974505044206,3.0,6.0
2.031650048788815,-0.006087614290087202,-0.0079680578730684,0.001647020763995259,0.018069370968097173,0.005101758027899337,0.0611601929705368,-0.012641989975110342,-0.0007705771344091172,0.005914696779304604,3.0,6.0
2.055273886565429,-0.005555702330196022,-0.007524434456860305,0.0017639314414487042,0.019474490217654888,0.004792395628285187,0.05775508545578836,-0.013539357904318896,0.0001839459422705329,-0.0014119085860852115,3.0,6.0
2.0788977243420432,-0.0050000000000000044,-0.007048590257135742,0.0018732886936661843,0.020796216710322467,0.004462511454848748,0.05410266179839618,-0.014378748224381073,0.0011376813341854829,-0.008732467942149116,3.0,6.0
2.1025215621186573,-0.0044228869021900145,-0.00654256291181086,0.001974624236104874,0.022028890610343185,0.004113518122265433,0.050218562237191636,-0.015156566537080824,0.002086544999967439,-0.016015633529851567,3.0,6.0
2.1261453998952717,-0.003826834323650896,-0.006008519307665062,0.0020675041344147362,0.02316723341883362,0.003746910073563779,0.046119419082793246,-0.01586948210499052,0.003026473759727335,-0.023230217716015335,3.0,6.0
2.1497692376718858,-0.0032143946530316103,-0.005448746301399187,0.0021515306626120234,0.024206370577126206,0.003364257180691032,0.04182278549550055,-0.016514442114199262,0.003953442694215356,-0.03034532654355023,3.0,6.0
2.1733930754485,-0.002588190451025207,-0.004865640926963971,0.00222634400620301,0.025141852340377913,0.002967198022080396,0.03734706031996517,-0.017088684746931773,0.004863482380143182,-0.03733049202412668,3.0,6.0
2.197016913225114,-0.0019509032201612873,-0.00426170013109271,0.002291623802964885,0.025969672832060742,0.0025574328660066944,0.03271140929851467,-0.017589751008075395,0.005752695887863838,-0.044155802606774805,3.0,6.0
2.2206407510017283,-0.001305261922200508,-0.003639510080991991,0.002347090514785979,0.026686287197739994,0.0021367163897765074,0.027935683000501012,-0.01801549525497466,0.006617275468622737,-0.05079203126373825,3.0,6.0
2.2442645887783423,-0.000654031292301428,-0.0030017350899767237,0.002392506624690867,0.027288626784685167,0.0017068501659306425,0.023040331819115155,-0.01836409438540305,0.007453518859922365,-0.05721076064509618,3.0,6.0
2.2678884265549564,-2.4492935982947064e-18,-0.00235110620847142,0.00242767765392453,0.027774112282312118,0.001269674947633851,0.018046318399663724,-0.018634055644366074,0.008257845139178776,-0.06338450476621603,3.0,6.0
2.2915122643315704,0.0006540312923014319,-0.0016904095292330505,0.002452452994740234,0.028140664767186917,0.000827062786287246,0.01297502787430384,-0.01882422301630755,0.009026810057781774,-0.06928682670696015,3.0,6.0
2.3151361021081844,0.001305261922200512,-0.0010224742568741127,0.0024667265553250275,0.02838671460529517,0.00038090901511676957,0.007848176287623536,-0.018933782175345998,0.009757120789896257,-0.07489245181863848,3.0,6.0
2.338759939884799,0.001950903220161291,-0.0003501605927741241,0.0024704372141011685,0.02851120817345583,-6.687586693466888e-05,0.002687717605205663,-0.01896226397234239,0.010445650032847982,-0.08017737595393058,3.0,6.0
2.362383777661413,0.002588190451025211,0.0003236525127417432,0.0024635690814581073,0.02851361237109745,-0.0005143743762569079,-0.0024842502966235915,-0.01890954644386958,0.011089449398713673,-0.08511896825633365,3.0,6.0
2.386007615438027,0.0032143946530316142,0.0009960796885100137,0.0024461515677942362,0.028393916903076615,-0.0009596702555318233,-0.007645580257293658,-0.018775855334477724,0.011685762039770826,-0.08969606806896131,3.0,6.0
2.409631453214641,0.003826834323650891,0.0016642414981311482,0.0024182592575770494,0.02815263432376339,-0.0014008566794412906,-0.01277417066953114,-0.01856176313002193,0.012232034453742853,-0.09388907554772698,3.0,6.0
2.4332552909912555,0.004422886902190018,0.002325276770158294,0.0023800115899610015,0.027790797842204746,-0.0018360444199859729,-0.01784806012183538,-0.018268186606189552,0.012725927418287871,-0.09768003559088373,3.0,6.0
2.4568791287678695,0.005,0.0029763548500726265,0.002331572347330715,0.02730995689776488,-0.0022633699364495996,-0.02284552144061385,-0.017896382902726517,0.013165326007907853,-0.10105271472552874,3.0,6.0
2.4805029665444835,0.005555702330196025,0.003614687721580638,0.0022731489539596595,0.026712170525187925,-0.002681003355366476,-0.027745154729275252,-0.01744794414017125,0.01354834865038435,-0.1039926706218236,3.0,6.0
2.5041268043210976,0.006087614290087206,0.004237541945327886,0.002204991587787572,0.02599999853749508,-0.003087156306320559,-0.03252597900587238,-0.016924790602150627,0.013873355183959575,-0.10648731393727062,3.0,6.0
2.5277506420977116,0.006593458151000684,0.004842250363905966,0.002127392109120111,0.0251764905644723,-0.0034800895800221093,-0.0371675220468872,-0.01632916251243054,0.014138953880760852,-0.10852596222620865,3.0,6.0
2.551374479874326,0.007071067811865479,0.00542622352303001,0.002040682810838218,0.02424517299368728,-0.0038581205758689407,-0.04164990805243545,-0.015663610441933533,0.014344007406393022,-0.11009988568368498,3.0,6.0
2.57499831765094,0.007518398074789775,0.005986960759979438,0.001945234995468992,0.023210033869956636,-0.004219630507100446,-0.04595394275749295,-0.014930984386802966,0.014487637690178934,-0.1112023445278219,3.0,6.0
2.598622155427554,0.007933533402912349,0.006522060911819698,0.0018414573852112586,0.022075505817925608,-0.004563071332691087,-0.050061195624685195,-0.0141344215642817,0.014569229685192898,-0.11182861786059622,3.0,6.0
2.622245993204168,0.008314696123025453,0.007029232597550539,0.0017297943717243696,0.020846447060888916,-0.004886972386299689,-0.05395407876667794,-0.013277332978666283,0.014588434001986034,-0.1119760238834496,3.0,6.0
2.645869830980782,0.008660254037844385,0.007506304030151247,0.0016107241131748935,0.01952812061713272,-0.0051899466738885075,-0.057615922260210936,-0.012363388814862961,0.014545168404725532,-0.11164393138116208,3.0,6.0
2.6694936687573967,0.008968727415326887,0.007951232316506096,0.0014847564866899356,0.01812617176288231,-0.005470696813044635,-0.061031045529268434,-0.011396502722092382,0.014439618163341116,-0.11083376242481215,3.0,6.0
2.6931175065340107,0.009238795325112868,0.008362112205386265,0.001352430904985011,0.016646603858362752,-0.00572802058857064,-0.06418482449171298,-0.010380815055042944,0.014272235260170763,-0.10954898628225064,3.0,6.0
2.7167413443106248,0.009469301294951056,0.008737184246028148,0.0012143140065159705,0.01509575264048857,-0.005960816100554668,-0.06706375418185048,-0.009320675144236025,0.01404373645450294,-0.1077951045621619,3.0,6.0
2.740365182087239,0.009659258262890684,0.00907484232237161,0.0010709972290461507,0.013480259092265707,-0.006168086482874983,-0.06965550658076644,-0.008220622671525447,0.013755100213303287,-0.10557962765533264,3.0,6.0
2.7639890198638533,0.009807852804032305,0.009373640530695544,0.0009230942770190667,0.011807041005082704,-0.006348944171933767,-0.0719489834067957,-0.007085368230482431,0.013407562521268866,-0.10291204257400392,3.0,6.0
2.7876128576404673,0.009914448613738105,0.00963229937119956,0.0007712384935817781,0.010083263355666052,-0.006502614707340686,-0.07393436364006814,-0.005919773154910949,0.01300261158815193,-0.09980377232702899,3.0,6.0
2.8112366954170813,0.009978589232386035,0.009849711227018595,0.000616080148512285,0.008316307624549693,-0.0066284400482711945,-0.07560314557762374,-0.0047288287018700855,0.012541981476017282,-0.096268127004796,3.0,6.0
2.8348605331936954,0.01,0.01002494510720836,0.00045828365366451724,0.006513740187442244,-0.006725881391298376,-0.07694818323900991,-0.0035176346783448165,0.0120276446737223,-0.09232024678337676,3.0,6.0
2.8584843709703094,0.009978589232386035,0.010157250633391486,0.00029852471785477155,0.0046832799148445745,-0.006794521477631924,-0.0779637169664666,-0.002291377603089755,0.011461803650416838,-0.08797703709196883,3.0,6.0
2.882108208746924,0.009914448613738105,0.010246061252992947,0.0001374874533728204,0.0028327651186612944,-0.006834066379884336,-0.07864539808866533,-0.0010553084971595622,0.010846881424232171,-0.08325709622125262,3.0,6.0
2.905732046523538,0.009807852804032303,0.010290996665305148,-2.4138553491927907e-05,0.0009701199873459371,-0.006844346760713126,-0.07899030754238726,0.00018527960176926983,0.010185511186545423,-0.07818063568265554,3.0,6.0
2.929355884300152,0.009659258262890684,0.010291864449993962,-0.00018566119536480557,-0.0008966793466907748,-0.006825318597949315,-0.07899696837240001,0.0014250743049988648,0.009480525026249761,-0.07276939365955498,3.0,6.0
2.952979722076766,0.009469301294951058,0.010248660891072127,-0.00034638880749590596,-0.0027596389621042327,-0.0067770633731071145,-0.07866535205600703,0.0026587666212729523,0.008734941802315018,-0.06704654192104423,3.0,6.0
2.9766035598533804,0.009238795325112868,0.010161570992811675,-0.0005056331295747346,-0.004610781379814517,-0.006699787722467562,-0.07799687862518549,0.0038810736906935246,0.007951954216570085,-0.06103658659685479,3.0,6.0
3.0002273976299945,0.008968727415326882,0.010030967687527245,-0.0006627122529665109,-0.006442179723796364,-0.006593822552230287,-0.07699441058579237,0.005086761406737188,0.007134915142063592,-0.05476526323835086,3.0,6.0
3.0238512354066085,0.008660254037844383,0.009857410238622648,-0.0008169535407496487,-0.00824599166517949,-0.006459621621522303,-0.07566224065987392,0.006270666829503374,0.006287323265546684,-0.04825942661494418,3.0,6.0
3.0474750731832225,0.008314696123025456,0.009641641845739117,-0.000967696508050307,-0.010014493004304646,-0.006297759599331807,-0.07400607340357129,0.007427720294215499,0.005412808105559276,-0.041546935717849565,3.0,6.0
3.0710989109598366,0.007933533402912352,0.009384586462260348,-0.0011142956503400233,-0.011740110746932432,-0.006108929603687333,-0.07203300077933564,0.008552967120303252,0.004515114470274447,-0.03465653446361043,3.0,6.0
3.094722748736451,0.007518398074789773,0.009087344838802249,-0.0012561232075852056,-0.013415455532967293,-0.005893940233619928,-0.06975147178705524,0.00964158882810662,0.0035980864216549006,-0.02761772860822931,3.0,6.0
