iteration,residual_mode,shape_mode,value,finite_difference_step,root_defect_derivative,source_signed_root_defect,jacobian_condition_number
1,0,0,0.23079067022347902,0.00015314386818667214,0.7168281354103138,-0.015678395722405317,217.92099521196488
1,0,1,0.7453717208752039,4.586748477915143e-05,2.356391264569237,-0.015678395722405317,217.92099521196488
1,0,2,0.8672340454150994,3.600360549661413e-05,2.8808899347761114,-0.015678395722405317,217.92099521196488
1,0,3,0.7734645502715056,3.329859838087915e-05,2.8767952135188763,-0.015678395722405317,217.92099521196488
1,0,4,-6.420873350993898,1.0271155342122395e-05,-1.8864881263211564,-0.015678395722405317,217.92099521196488
1,0,5,12.521936560234412,1.769242266475063e-05,11.732270337724142,-0.015678395722405317,217.92099521196488
1,0,6,-11.558489762497839,2.6248667453280664e-05,-10.816586194036434,-0.015678395722405317,217.92099521196488
1,0,7,6.893745280383112,3.105865832635065e-05,6.379755311360429,-0.015678395722405317,217.92099521196488
1,0,8,-7.042150227067587,3.7848011896250424e-05,-6.6679422076497,-0.015678395722405317,217.92099521196488
1,0,9,2.4471067295020417,4.217911797139509e-05,2.1930634222109346,-0.015678395722405317,217.92099521196488
1,0,10,-4.959344773800137,5.433767271584064e-05,-4.748155550056367,-0.015678395722405317,217.92099521196488
1,0,11,-0.4214224252129217,5.8295780696457686e-05,-0.5199141985415892,-0.015678395722405317,217.92099521196488
1,0,12,-4.336740602135993,6.669830018917453e-05,-4.196953725292346,-0.015678395722405317,217.92099521196488
1,0,13,-2.086635212972633,7.474151782216179e-05,-2.101484868367688,-0.015678395722405317,217.92099521196488
1,0,14,-4.371012657599962,7.384403454159995e-05,-4.2573005025191675,-0.015678395722405317,217.92099521196488
1,0,15,-3.383589702199006,7.68530234266872e-05,-3.342714198724282,-0.015678395722405317,217.92099521196488
1,0,16,-4.020020681214415,8.765143018893361e-05,-3.9210680230221953,-0.015678395722405317,217.92099521196488
1,0,17,-4.331276992263101,6.738462906035562e-05,-4.252858255270818,-0.015678395722405317,217.92099521196488
1,0,18,-4.128805550697569,8.150718777384181e-05,-4.030709269588033,-0.015678395722405317,217.92099521196488
1,0,19,-3.8135197352136503,7.789675261354321e-05,-3.7346010666503826,-0.015678395722405317,217.92099521196488
1,0,20,-3.6058869877674837,9.027680408040622e-05,-3.5166559171785767,-0.015678395722405317,217.92099521196488
1,0,21,-3.298202398140151,9.14702314617954e-05,-3.220601091917093,-0.015678395722405317,217.92099521196488
1,0,22,-2.980629118435828,0.00010568695438600991,-2.901929472788169,-0.015678395722405317,217.92099521196488
1,0,23,-2.6368687866728444,0.00011520295486329986,-2.5656832024758867,-0.015678395722405317,217.92099521196488
1,0,24,-2.252338486039412,0.00013606226684435488,-2.1861677981446523,-0.015678395722405317,217.92099521196488
1,0,25,-1.9549103679714284,0.0001542908782766234,-1.8936842343401925,-0.015678395722405317,217.92099521196488
1,0,26,-1.9061360529783566,0.00015665333489981828,-1.8401064189790695,-0.015678395722405317,217.92099521196488
1,0,27,-1.5736436701858285,0.00018562904597894893,-1.5110773510963331,-0.015678395722405317,217.92099521196488
1,0,28,-1.252955344014277,0.00022780999688435283,-1.1928921250448943,-0.015678395722405317,217.92099521196488
1,0,29,-0.13669719959839455,0.00024845126485700813,-0.14720686966389632,-0.015678395722405317,217.92099521196488
1,0,30,-0.9559086250798282,0.00028245935399116796,-0.8979519033839989,-0.015678395722405317,217.92099521196488
1,0,31,-0.6736585208529956,0.0003553541395681058,-0.616611584686077,-0.015678395722405317,217.92099521196488
1,1,0,0.41412877438891793,0.00015314386818667214,0.7168281354103138,-0.015678395722405317,217.92099521196488
1,1,1,1.3738985789428761,4.586748477915143e-05,2.356391264569237,-0.015678395722405317,217.92099521196488
1,1,2,1.7216484126060876,3.600360549661413e-05,2.8808899347761114,-0.015678395722405317,217.92099521196488
1,1,3,1.8075611125400919,3.329859838087915e-05,2.8767952135188763,-0.015678395722405317,217.92099521196488
1,1,4,3.9786670031934532,1.0271155342122395e-05,-1.8864881263211564,-0.015678395722405317,217.92099521196488
1,1,5,-0.8203893227152411,1.769242266475063e-05,11.732270337724142,-0.015678395722405317,217.92099521196488
1,1,6,0.6363203176979144,2.6248667453280664e-05,-10.816586194036434,-0.015678395722405317,217.92099521196488
1,1,7,-0.47491618197436386,3.105865832635065e-05,6.379755311360429,-0.015678395722405317,217.92099521196488
1,1,8,0.2896308806658028,3.7848011896250424e-05,-6.6679422076497,-0.015678395722405317,217.92099521196488
1,1,9,-0.25415719151473787,4.217911797139509e-05,2.1930634222109346,-0.015678395722405317,217.92099521196488
1,1,10,0.13395836458124108,5.433767271584064e-05,-4.748155550056367,-0.015678395722405317,217.92099521196488
1,1,11,-0.13556680108380112,5.8295780696457686e-05,-0.5199141985415892,-0.015678395722405317,217.92099521196488
1,1,12,0.05512561528291199,6.669830018917453e-05,-4.196953725292346,-0.015678395722405317,217.92099521196488
1,1,13,-0.07934950150378921,7.474151782216179e-05,-2.101484868367688,-0.015678395722405317,217.92099521196488
1,1,14,0.015947567029843967,7.384403454159995e-05,-4.2573005025191675,-0.015678395722405317,217.92099521196488
1,1,15,-0.04955114110904233,7.68530234266872e-05,-3.342714198724282,-0.015678395722405317,217.92099521196488
1,1,16,0.004166943784389786,8.765143018893361e-05,-3.9210680230221953,-0.015678395722405317,217.92099521196488
1,1,17,-0.03212996465945121,6.738462906035562e-05,-4.252858255270818,-0.015678395722405317,217.92099521196488
1,1,18,-0.002222827226159604,8.150718777384181e-05,-4.030709269588033,-0.015678395722405317,217.92099521196488
1,1,19,-0.017559757045907495,7.789675261354321e-05,-3.7346010666503826,-0.015678395722405317,217.92099521196488
1,1,20,0.0009348195964372025,9.027680408040622e-05,-3.5166559171785767,-0.015678395722405317,217.92099521196488
1,1,21,-0.005144236661790861,9.14702314617954e-05,-3.220601091917093,-0.015678395722405317,217.92099521196488
1,1,22,0.0051601374954050126,0.00010568695438600991,-2.901929472788169,-0.015678395722405317,217.92099521196488
1,1,23,0.005433587511489629,0.00011520295486329986,-2.5656832024758867,-0.015678395722405317,217.92099521196488
1,1,24,0.010330134500960616,0.00013606226684435488,-2.1861677981446523,-0.015678395722405317,217.92099521196488
1,1,25,0.012623321367648299,0.0001542908782766234,-1.8936842343401925,-0.015678395722405317,217.92099521196488
1,1,26,0.018745934776985655,0.00015665333489981828,-1.8401064189790695,-0.015678395722405317,217.92099521196488
1,1,27,0.023494648742280144,0.00018562904597894893,-1.5110773510963331,-0.015678395722405317,217.92099521196488
1,1,28,0.02902802477850951,0.00022780999688435283,-1.1928921250448943,-0.015678395722405317,217.92099521196488
1,1,29,-0.0175146895271728,0.00024845126485700813,-0.14720686966389632,-0.015678395722405317,217.92099521196488
