iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective,predicted_low_mode_objective,trust_ratio,maximum_displacement_ratio,condition_number,condition_number_ratio,dipole_coefficient,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.1061332206391005,0.10186597991999577,0.10613530761030379,0.10552615669073799,0.9518253985028058,0.23760975376109694,26612.546848919406,1.0018587184307566,2.813554241968754,0.014704181618368768,18.847522293245195,1.012187110813246,17.303423563347483,True,
1,0.5,0.11190857523967346,0.052993040669067334,0.1119087359058409,0.11161641290335395,0.9554004438664062,0.11883965497233896,26587.27498825133,1.0009073313243284,2.8165235062692737,0.014810133862162738,18.727344908053986,1.0057331059626788,17.40095605915637,True,
1,0.25,0.1149783788703532,0.027015358477984856,0.11497728325175523,0.1148355921700794,0.9575166366282892,0.05942882220613991,26574.30744143672,1.0004191537024483,2.8179944510610877,0.015145978996608906,18.67227452558123,1.0027756068039455,17.626155262151197,True,
1,0.125,0.11655904267295689,0.013639264481414054,0.11655724605728376,0.11648869459354651,0.9592467644723618,0.02971695336608194,26567.746280973086,1.0001721515703024,2.81872648354356,0.015387752733436373,18.646004919561644,1.0013648241978574,17.73680477916638,True,
