reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,1.0,22.403917620481383,7.331900197366044,0.999666324941482,0.0003336750585180015,5.641057908200257e-07,1376263.5193611947,1.0000625418201932,0.25006569734525436,22.572600495292146,1.007529168677917,7.346937205375587,7.7493120077338125,False,displacement_limit,
1,0.5,22.403917620481383,7.331900197366044,0.9983489901909433,0.001651009809056747,1.4051958853110443e-07,1376220.3126089193,1.0000311456130742,0.12503286825036874,22.48791105158066,1.0037490510598241,7.340823345253995,7.74839272663154,True,,7.747350432681357
1,0.25,22.403917620481383,7.331900197366044,0.9988092947910454,0.00119070520895459,3.503936093422317e-08,1376199.5817578798,1.0000160815302928,0.0625164390038856,22.445828508542032,1.001870694615585,7.336720551633614,7.747932594135774,True,,
2,1.0,22.48791105158066,7.340823345253995,1.0056282187390067,-0.005628218739006652,5.690885183267536e-07,1376307.1677229006,1.0000631123742831,0.25007845763736525,22.658135737590804,1.0075696086497183,7.350807863952731,7.750352750182196,False,insufficient_objective_decrease,
2,0.5,22.48791105158066,7.340823345253995,1.0013312754184582,-0.0013312754184582332,1.4158287560726238e-07,1376263.5551011972,1.0000314222289273,0.12503924835105715,22.572670507419254,1.0037691120195282,7.347260735246911,7.74943430262497,False,insufficient_objective_decrease,
2,0.25,22.48791105158066,7.340823345253995,1.0003006337606908,-0.00030063376069078274,3.527403955037445e-08,1376243.6206961803,1.0000169373351535,0.06251962904279103,22.53020375522892,1.00188068618518,7.344410383007753,7.7489745145280065,False,insufficient_objective_decrease,
