case,field,x,samples,rms_difference,reference_rms,relative_rms,reflection_residual
free_surface_fn167,phi_local,1.7902623815836317e-05,96,0.0005163588601279618,0.5401802224429346,0.0009559010838878142,2.5757177909931543e-14
free_surface_fn167,phi_local,0.06395456606438725,96,0.0005095641548434859,0.5083483718776917,0.0010023916334408695,2.4887424232728383e-14
free_surface_fn167,phi_local,0.12789122950495868,96,0.0004971296292158184,0.47626215912416736,0.0010438150915244363,2.109692183871901e-14
free_surface_fn167,phi_local,0.1918278929455301,96,0.0005085796948200452,0.44398837649224576,0.0011454797507045268,1.9762457114195617e-14
free_surface_fn167,phi_local,0.2557645563861015,96,0.0004796746773627114,0.41160703098876383,0.0011653704656366904,2.216753221642968e-14
free_surface_fn167,phi_local,0.31970121982667293,96,0.0004975992251608769,0.3791959908527128,0.0013122481175022608,2.3953624580003672e-14
free_surface_fn167,phi_local,0.38363788326724435,96,0.0004764312967070406,0.34685364572494526,0.0013735801903170721,2.1077157221789333e-14
free_surface_fn167,phi_local,0.44757454670781577,96,0.0004702213192344911,0.3146631673845429,0.0014943640310460741,1.6347657047511783e-14
free_surface_fn167,phi_local,0.5115112101483872,96,0.00047629278011163156,0.2827282886383529,0.0016846307895311931,1.5213701718270358e-14
free_surface_fn167,phi_local,0.5754478735889587,96,0.00044904459146549996,0.251191262620794,0.0017876600753561694,1.7899484421972565e-14
free_surface_fn167,phi_local,0.63938453702953,96,0.00045878853061717093,0.22018946803683964,0.0020836079704793673,1.9346651625332817e-14
free_surface_fn167,phi_local,0.7033212004701015,96,0.00044012604405144575,0.18990692987027047,0.0023175881172535695,1.626059870376964e-14
free_surface_fn167,phi_local,0.7672578639106729,96,0.00043166066073363767,0.16053268515804087,0.00268892693290888,1.1643191043244297e-14
free_surface_fn167,phi_local,0.8311945273512443,96,0.0004255925357394902,0.1323139261507588,0.003216536218980979,9.76444148197206e-15
free_surface_fn167,phi_local,0.8951311907918157,96,0.00040413276233481797,0.1056022294212868,0.0038269340008209598,1.037702245591572e-14
free_surface_fn167,phi_local,0.9590678542323872,96,0.0003947705955669581,0.0808092206546636,0.0048852172112140695,1.0086698486528353e-14
free_surface_fn167,phi_local,1.0230045176729585,96,0.00036462333013368293,0.058502305912488894,0.006232631764619799,6.534124683471689e-15
free_surface_fn167,phi_local,1.08694118111353,96,0.00034133678451716735,0.03941637193122359,0.008659771759632149,2.1286916106271215e-15
free_surface_fn167,phi_local,1.1508778445541015,96,0.00029439836186008256,0.02463983811579372,0.011948063963593096,1.0556822159517266e-15
free_surface_fn167,phi_local,1.2148145079946728,96,0.00024540548751887393,0.016291840001480134,0.015063092167402732,6.485237835125354e-16
free_surface_fn167,phi_local,1.2787511714352442,96,0.0002067473983150931,0.01208831000192461,0.017103085400868804,6.62146473100744e-16
free_surface_fn167,phi_local,1.3426878348758158,94,0.00017303911371807515,0.008765284795904249,0.019741413741505703,5.868638689590487e-16
free_surface_fn167,phi_local,1.4066244983163871,96,0.00013625645147651767,0.005853976834461534,0.023275878147380975,6.987486702804787e-16
free_surface_fn167,phi_local,1.4705611617569585,96,0.00010464171862255791,0.0037057399562805435,0.028237739252375105,6.158040254350541e-16
free_surface_fn167,phi_local,1.5344978251975299,96,7.504231743059517e-05,0.002121207902470373,0.035377162862348564,4.629601905897803e-16
free_surface_fn167,phi_local,1.5984344886381014,96,4.732086102749284e-05,0.0010345618265113858,0.04574000297987223,4.051879553296865e-16
free_surface_fn167,phi_local,1.6623711520786728,96,2.410081151010883e-05,0.00037485665675857435,0.0642934067611634,3.837752026399722e-16
free_surface_fn167,phi_local,1.7263078155192442,96,7.106841908493823e-06,6.268380902862896e-05,0.11337603790554568,1.349318957356172e-16
free_surface_fn167,phi_local,1.7902444789598158,96,0.0,0.0,,0.0
free_surface_fn167,normal_derivative_local,1.7902623815836317e-05,96,0.07748123174743783,1.7157942809509288,0.04515764658248897,1.2801730158825307e-12
free_surface_fn167,normal_derivative_local,0.06395456606438725,96,0.06748445709434153,1.7109800051680188,0.03944199049112473,1.1434676274199145e-12
free_surface_fn167,normal_derivative_local,0.12789122950495868,96,0.046879740381432326,1.7157119304211474,0.02732378294410122,9.603147560114e-13
free_surface_fn167,normal_derivative_local,0.1918278929455301,96,0.07930997606901019,1.6242742097546412,0.04882794764129793,1.4851534361733028e-12
free_surface_fn167,normal_derivative_local,0.2557645563861015,96,0.0250900536886328,1.7221302134990124,0.01456919662169738,3.784859553032307e-13
free_surface_fn167,normal_derivative_local,0.31970121982667293,96,0.07199059894518614,1.5704000247898486,0.045842204412101906,1.7024740664165987e-12
free_surface_fn167,normal_derivative_local,0.38363788326724435,96,0.04682270062412556,1.634564147843226,0.02864537356084015,7.029639025217057e-13
free_surface_fn167,normal_derivative_local,0.44757454670781577,96,0.04359966665304504,1.621584012210124,0.026887084680627338,1.2318599229185966e-12
free_surface_fn167,normal_derivative_local,0.5115112101483872,96,0.06463563204533733,1.4923251920671587,0.043312029032897645,1.2678747633893442e-12
free_surface_fn167,normal_derivative_local,0.5754478735889587,96,0.016538531643337507,1.6190714567391546,0.010214825031037525,5.084850541512886e-13
free_surface_fn167,normal_derivative_local,0.63938453702953,96,0.05922090374535068,1.4581205182612413,0.04061454660549567,1.5432289907230146e-12
free_surface_fn167,normal_derivative_local,0.7033212004701015,96,0.03454499600571575,1.5058201968439686,0.022940983311366264,5.114465746305572e-13
free_surface_fn167,normal_derivative_local,0.7672578639106729,96,0.0391969650590735,1.4851205096224647,0.02639312083100774,9.67635639034368e-13
free_surface_fn167,normal_derivative_local,0.8311945273512443,96,0.04653608087886322,1.388030668504866,0.03352669500378556,7.86191561353816e-13
free_surface_fn167,normal_derivative_local,0.8951311907918157,96,0.022231626838435107,1.4652157688105534,0.015172937195784145,3.5220918439805686e-13
free_surface_fn167,normal_derivative_local,0.9590678542323872,96,0.04536295294460581,1.34248786500202,0.0337902145167901,1.0924998928742526e-12
free_surface_fn167,normal_derivative_local,1.0230045176729585,96,0.020164174354145394,1.4367122988366365,0.01403494239624254,4.16638996414136e-13
free_surface_fn167,normal_derivative_local,1.08694118111353,96,0.03638185265642154,1.390155457272841,0.026171067750792566,6.830768488478279e-13
free_surface_fn167,normal_derivative_local,1.1508778445541015,96,0.030034497698311118,1.666048453766177,0.018027385476344814,6.612558422250537e-13
free_surface_fn167,normal_derivative_local,1.2148145079946728,96,0.008888061788794446,1.8771136462030704,0.00473496200231284,1.9663074705318146e-13
free_surface_fn167,normal_derivative_local,1.2787511714352442,96,0.008202519979742327,1.7631828102131866,0.004652109771164659,9.785791667052348e-13
free_surface_fn167,normal_derivative_local,1.3426878348758158,94,0.007615449971487358,1.6670958579497204,0.004568093631312375,1.269054986506009e-12
free_surface_fn167,normal_derivative_local,1.4066244983163871,96,0.006732967991889931,1.5085489897901745,0.004463208047904646,3.006454432054867e-13
free_surface_fn167,normal_derivative_local,1.4705611617569585,96,0.005875715486907428,1.3631830122234214,0.00431029101318086,2.3590125836440774e-13
free_surface_fn167,normal_derivative_local,1.5344978251975299,96,0.00483660649555014,1.2009826021338093,0.004027207793815536,2.1613233761648772e-13
free_surface_fn167,normal_derivative_local,1.5984344886381014,96,0.00344700936255647,1.0156788536443877,0.003393798492691024,1.9813251117097735e-13
