node,y_over_Vt,z_over_Vt,supplied_psi_over_V2,similarity_psi_over_V2,difference_over_V2
0,4.389010569544835,0.5974692051940718,-12.955711853716394,-19.84395035532055,6.888238501604157
1,4.639975137820226,0.30090478858700775,-2.059964334677436,-6.427609917610417,4.367645582932981
2,5.003395782293439,0.15955731929792363,-1.8513982971915874,-4.589252290429494,2.7378539932379065
3,5.390398430699633,0.12292859834362904,-1.3762129949959894,-2.419847079865783,1.0436340848697938
4,5.779773403973406,0.12629058005801735,-0.8635326884384849,-0.9080956678696832,0.04456297943119836
5,6.168784042558348,0.11815107101419174,-0.5099808295723124,-0.4060710851196884,-0.10390974445262396
6,6.556565437464103,0.0854561296309731,-0.41656150306985207,-0.41606281463639416,-0.0004986884334579056
7,7.038839369084034,0.08132395299326255,-0.34909043633003894,-0.36213183343011246,0.013041397100073515
8,7.635188562226046,0.04759143157186671,-0.21566675854965914,-0.21819020655848156,0.0025234480088224265
9,8.374940870058923,0.0727710998555972,-0.23851438541317324,-0.25070691985877885,0.012192534445605613
10,9.289907214335475,0.010702140366158802,-0.09594683181730758,-0.04036479447192372,-0.05558203734538386
11,10.42538473038572,0.05617503011166562,-0.13370995396071356,-0.22831762734888714,0.09460767338817358
12,11.832273386961864,0.006448556945647883,-0.08154594506782206,0.011380733691462808,-0.09292667875928487
13,13.576244387996503,0.023757063275480286,-0.03631896955862704,-0.08373920250025872,0.04742023294163168
14,15.736915792399172,0.013577718382734357,-0.07102213117212561,-0.07975408447796375,0.008731953305838147
15,18.41387254347843,0.005873180949984414,-0.006945878192730036,0.036834264997173106,-0.04378014318990314
16,21.73046271225172,0.010392621119838774,-0.03820777874929591,-0.0904442492610886,0.05223647051179269
17,25.83950727689375,0.0023999081828186097,-0.00673070034274042,0.03725940400228725,-0.04399010434502767
18,30.930363819617646,0.0049342307016974766,-0.015679582856296136,-0.04529958341622811,0.029620000559931976
19,37.23761498769155,0.0018064203860386056,-0.006081501546245444,0.010992806489213643,-0.017074308035459087
20,45.05190373681094,0.002056967399980406,-0.006391924054368036,-0.014935085170800281,0.008543161116432245
21,54.73331635620683,0.0011417082898454506,-0.003741673207668006,7.889007808676955e-06,-0.003749562215476683
22,66.72797823162253,0.0009101179128936195,-0.002899540899937448,-0.004320456277166434,0.0014209153772289864
23,81.58861050533615,0.0006306902392152259,-0.002021006336048547,-0.0015666536819111399,-0.0004543526541374073
24,99.99999999999999,0.0006768041486262985,-0.002196467073712386,-0.0031585474853685863,0.0009620804116562002
