stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.005901435929536264,-0.000696150028598646,0.000696150028598646,189865.23501752297,7.624808548623606
source,640,0.0052964913570646595,-0.0006197022894830291,0.0006197022894830291,424930.8774737487,7.622445451274756
source,1280,0.005192386587467778,-0.0005855319529949489,0.0005855319529949489,1020990.3108316709,7.620819576855967
candidate_factor_1,320,0.005021368393899141,-0.0007332523042883059,0.0007332523042883059,189821.14975781585,7.62117259978661
candidate_factor_1,640,0.004416472226281787,-0.0006569495664131678,0.0006569495664131678,424831.22409459186,7.6189243962531465
candidate_factor_1,1280,0.004312580494102971,-0.0006225410020398864,0.0006225410020398864,1020732.7533741008,7.617299922299543
candidate_factor_0.75,320,0.005232308035326486,-0.0007239439625882903,0.0007239439625882903,189832.17148966392,7.622054636109563
candidate_factor_0.75,640,0.0046273676326801065,-0.0006476471699204608,0.0006476471699204608,424857.29814458167,7.619806324531236
candidate_factor_0.75,1280,0.004523422893145863,-0.0006132316500929094,0.0006132316500929094,1020797.1447068364,7.618181527991852
candidate_factor_0.5,320,0.005449308026325952,-0.0007146464906653633,0.0007146464906653633,189843.1930698808,7.622935559719712
candidate_factor_0.5,640,0.0048443467383920275,-0.0006381309270889699,0.0006381309270889699,424879.44531525904,7.6206872038038505
candidate_factor_0.5,1280,0.004740337982114228,-0.0006039332282151972,0.0006039332282151972,1020861.5344813707,7.619062004419467
candidate_factor_0.25,320,0.005672368760640541,-0.0007053599033649255,0.0007053599033649255,189854.2144985844,7.623815370442329
candidate_factor_0.25,640,0.005067383980869935,-0.0006288298596434352,0.0006288298596434352,424905.161118933,7.621566889199808
candidate_factor_0.25,1280,0.004963326130918247,-0.0005946457594248066,0.0005946457594248066,1020925.9227315662,7.6199413541123535
candidate_factor_0.125,320,0.005786172033018974,-0.0007007206958260121,0.0007007206958260121,189859.72515510465,7.624254857737827
candidate_factor_0.125,640,0.0051811791412490205,-0.000624183425455402,0.000624183425455402,424918.01883583056,7.622006311551004
candidate_factor_0.125,1280,0.005077097725303387,-0.0005900061221144721,0.0005900061221144721,1020958.1162931137,7.620380605233349
