case,x,panel,chain_real,chain_imag,pressure_delta_real,pressure_delta_imag
fn167,1.7902623815836317e-05,0,-7.209596702275924e-15,-1.9822255068299163e-14,2.451262878773814e-11,6.739566723221715e-11
fn167,1.7902623815836317e-05,1,-4.543242775595905e-15,-1.4258035866109628e-14,1.544702543702608e-11,4.847732194477273e-11
fn167,1.7902623815836317e-05,2,-3.2833583593660174e-15,-1.3260144446115135e-14,1.116341842184446e-11,4.508449111679146e-11
fn167,1.7902623815836317e-05,3,-1.4179057478053937e-15,-8.386552229434611e-15,4.820879542538339e-12,2.8514277580077676e-11
fn167,1.7902623815836317e-05,4,2.823216119826914e-17,-5.586967319237672e-15,-9.598934807411507e-14,1.8995688885408086e-11
fn167,1.7902623815836317e-05,5,8.981092182997946e-16,-3.4957826647441697e-15,-3.0535713422193015e-12,1.1885661060130177e-11
fn167,1.7902623815836317e-05,6,1.3406368785399873e-15,-4.348032518350451e-15,-4.558165387035957e-12,1.4783310562391533e-11
fn167,1.7902623815836317e-05,7,1.9477162186384915e-15,-4.021725217280424e-15,-6.622235143370871e-12,1.3673865738753443e-11
fn167,1.7902623815836317e-05,8,2.767864330794666e-15,-2.2511766554722897e-15,-9.410738724701865e-12,7.654000628605784e-12
fn167,1.7902623815836317e-05,9,2.7577925106734976e-15,-2.8091862786719563e-15,-9.376494536289892e-12,9.551233347484652e-12
fn167,1.7902623815836317e-05,10,3.431807656960689e-15,-9.324586926733477e-16,-1.1668146033666342e-11,3.170359555089382e-12
fn167,1.7902623815836317e-05,11,3.711942314051864e-15,1.5472125667134584e-16,-1.2620603867776336e-11,-5.260522726825758e-13
fn167,1.7902623815836317e-05,12,4.7303637904462775e-15,6.686330390318036e-16,-1.6083236887517342e-11,-2.273352332708132e-12
fn167,1.7902623815836317e-05,13,4.052890212367813e-15,-2.860210138819339e-16,-1.3779826722050564e-11,9.724714471985754e-13
fn167,1.7902623815836317e-05,14,3.597486955406376e-15,4.473812520357373e-16,-1.2231455648381679e-11,-1.5210962569215068e-12
fn167,1.7902623815836317e-05,15,5.892418180721595e-15,1.5927559621602972e-15,-2.0034221814453422e-11,-5.415370271345011e-12
fn167,1.7902623815836317e-05,16,5.829733869864153e-15,2.1975889623093908e-15,-1.982109515753812e-11,-7.471802471851929e-12
fn167,1.7902623815836317e-05,17,5.667218112127919e-15,2.183299304058915e-15,-1.9268541581234926e-11,-7.42321763380031e-12
fn167,1.7902623815836317e-05,18,5.1266963742498344e-15,2.358430128814607e-15,-1.7430767672449437e-11,-8.018662437969663e-12
fn167,1.7902623815836317e-05,19,5.650511612647599e-15,2.877942524160465e-15,-1.9211739483001836e-11,-9.78500458214558e-12
fn167,1.7902623815836317e-05,20,5.417832213530015e-15,2.4853434894631194e-15,-1.8420629526002052e-11,-8.450167864174606e-12
fn167,1.7902623815836317e-05,21,6.49646621458143e-15,3.633887027754506e-15,-2.2087985129576862e-11,-1.235521589436532e-11
fn167,1.7902623815836317e-05,22,6.411709053935295e-15,3.457251168148126e-15,-2.1799810783380005e-11,-1.1754653971703628e-11
fn167,1.7902623815836317e-05,23,5.787238673341612e-15,3.318560617536146e-15,-1.967661148936148e-11,-1.1283106099622896e-11
fn167,1.7902623815836317e-05,24,5.2088142443103505e-15,3.1350031311145588e-15,-1.770996843065519e-11,-1.06590106457895e-11
fn167,1.7902623815836317e-05,25,7.355610486604701e-15,4.472729516749252e-15,-2.5009075654455984e-11,-1.5207280356947458e-11
fn167,1.7902623815836317e-05,26,6.675128185694438e-15,4.172057034544235e-15,-2.2695435831361088e-11,-1.4184993917450398e-11
fn167,1.7902623815836317e-05,27,4.679122599605811e-15,2.925999358837495e-15,-1.5909016838659757e-11,-9.948397820047483e-12
fn167,1.7902623815836317e-05,28,3.761904087732155e-15,2.372216617720865e-15,-1.2790473898289327e-11,-8.06553650025094e-12
fn167,1.7902623815836317e-05,29,6.70655694839224e-15,4.248787448130221e-15,-2.280229362453362e-11,-1.4445877323642752e-11
fn167,1.7902623815836317e-05,30,6.72755176721548e-15,4.261251470466065e-15,-2.2873676008532633e-11,-1.448825499958462e-11
fn167,1.7902623815836317e-05,31,3.8410201233551605e-15,2.4163494410515118e-15,-1.3059468419407546e-11,-8.21558809957514e-12
fn167,1.7902623815836317e-05,32,4.455375157045365e-15,2.8095693550182366e-15,-1.5148275533954243e-11,-9.552535807062005e-12
