time_s,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,surge_velocity_mps,sway_velocity_mps,heave_velocity_mps,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,heave_accel_mps2,pitch_accel_rad_s2,bow_vertical_m,bow_vertical_accel_mps2,wave_elevation_m
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057373286946089286,0.5332594760949833,0.0,3.3096270451176353,0.0
0.04,0.0,0.0,0.0001383988544308679,0.0,0.0004700628587283833,0.0,0.0,0.0,0.011533626780365853,0.0,0.024483253249572692,0.0,0.6326658789927181,0.6793685172553794,0.00310637574444188,4.922198696943184,0.05165129077028434
0.08,0.0,0.0,0.0012801885355331545,0.0,0.002014689700243558,0.0,0.0,0.0,0.04973378019076229,0.0,0.05311497211527965,0.0,1.2579156593425749,0.7340772146134176,0.01400093930287098,5.8928791924116934,0.10107376636612811
0.12,0.0,0.0,0.004414478865124019,0.0,0.0047188800058390505,0.0,0.0,0.0,0.11016461935735017,0.0,0.0817231495226068,0.0,1.7351000656185291,0.6787578589363933,0.03420948722199178,6.020777186942917,0.14613478766228008
0.16,0.0,0.0,0.010301349252502125,0.0,0.008496995352357754,0.0,0.0,0.0,0.1861919394278499,0.0,0.10620997723053081,0.0,2.0372648121167716,0.5334877157567859,0.06395137790728898,5.405706249405117,0.18488991751994116
0.2,0.0,0.0,0.01942571720532446,0.0,0.01312146029635722,0.0,0.0,0.0,0.2709344757403813,0.0,0.12367732039295941,0.0,2.1737942358677147,0.3336101473832167,0.10227461751652395,4.280208706445345,0.21566682558248323
0.24,0.0,0.0,0.03200852742799043,0.0,0.01827652310158813,0.0,0.0,0.0,0.35813154519578394,0.0,0.13257865364086086,0.0,2.1628646616666725,0.1093624149165269,0.1474064942914179,2.853378949449623,0.23713745133700972
0.28,0.0,0.0,0.048034245307803945,0.0,0.023606066090415632,0.0,0.0,0.0,0.44219500362481085,0.0,0.132374652972331,0.0,2.0191388769695435,-0.11899724094755956,0.19708294660268824,1.2677902976266524,0.24837531151906064
0.32,0.0,0.0,0.06727429526011834,0.0,0.028746435547012616,0.0,0.0,0.0,0.5180335029722538,0.0,0.12318039822873976,0.0,1.7531996506845244,-0.3383576243747226,0.24877928930395599,-0.3831903896174742,0.2488954789771851
0.36,0.0,0.0,0.08930444793744063,0.0,0.033347902116180786,0.0,0.0,0.0,0.5809499071102101,0.0,0.1055526830924856,0.0,1.3747592583195223,-0.5392679888346157,0.2998631018990061,-2.0301788231822413,0.23867550786140282
