omega_e_rad_s,matrix,row,column,value
6.575571103388235,raw_added_mass,heave,heave,81.41568395115968
6.575571103388235,raw_added_mass,heave,pitch,-9.525185515187168
6.575571103388235,raw_added_mass,pitch,heave,-19.35204422196294
6.575571103388235,raw_added_mass,pitch,pitch,6.903990554017305
6.575571103388235,raw_radiation_damping,heave,heave,54.09322556674367
6.575571103388235,raw_radiation_damping,heave,pitch,-368.4628463079551
6.575571103388235,raw_radiation_damping,pitch,heave,-25.618971140031377
6.575571103388235,raw_radiation_damping,pitch,pitch,86.9811390687947
6.575571103388235,delta_added_mass,heave,heave,11.284997788670353
6.575571103388235,delta_added_mass,heave,pitch,5.523903437972045
6.575571103388235,delta_added_mass,pitch,heave,-4.297495970942824
6.575571103388235,delta_added_mass,pitch,pitch,-2.231949284213945
6.575571103388235,delta_radiation_damping,heave,heave,58.603182282987405
6.575571103388235,delta_radiation_damping,heave,pitch,-31.399294392753177
6.575571103388235,delta_radiation_damping,pitch,heave,-43.062098593748516
6.575571103388235,delta_radiation_damping,pitch,pitch,10.911657189874205
7.957739901990668,raw_added_mass,heave,heave,79.88432499109088
7.957739901990668,raw_added_mass,heave,pitch,-10.149205068401315
7.957739901990668,raw_added_mass,pitch,heave,-18.578710882996138
7.957739901990668,raw_added_mass,pitch,pitch,7.212827337077242
7.957739901990668,raw_radiation_damping,heave,heave,74.00025712729106
7.957739901990668,raw_radiation_damping,heave,pitch,-359.70644090595886
7.957739901990668,raw_radiation_damping,pitch,heave,-34.73000444927667
7.957739901990668,raw_radiation_damping,pitch,pitch,83.02256034448989
7.957739901990668,delta_added_mass,heave,heave,9.753638828601552
7.957739901990668,delta_added_mass,heave,pitch,4.899883884757898
7.957739901990668,delta_added_mass,pitch,heave,-3.5241626319760204
7.957739901990668,delta_added_mass,pitch,pitch,-1.9231125011540078
7.957739901990668,delta_radiation_damping,heave,heave,78.5102138435348
7.957739901990668,delta_radiation_damping,heave,pitch,-22.642888990756944
7.957739901990668,delta_radiation_damping,pitch,heave,-52.1731319029938
7.957739901990668,delta_radiation_damping,pitch,pitch,6.953078465569391
9.63043716691076,raw_added_mass,heave,heave,77.87298162831095
9.63043716691076,raw_added_mass,heave,pitch,-10.967154100812762
9.63043716691076,raw_added_mass,pitch,heave,-17.573936667257048
9.63043716691076,raw_added_mass,pitch,pitch,7.612887278159063
9.63043716691076,raw_radiation_damping,heave,heave,97.97378915410977
9.63043716691076,raw_radiation_damping,heave,pitch,-348.9818764970834
9.63043716691076,raw_radiation_damping,pitch,heave,-45.333481277321354
9.63043716691076,raw_radiation_damping,pitch,pitch,78.31485025953302
9.63043716691076,delta_added_mass,heave,heave,7.742295465821627
9.63043716691076,delta_added_mass,heave,pitch,4.081934852346452
9.63043716691076,delta_added_mass,pitch,heave,-2.5193884162369304
9.63043716691076,delta_added_mass,pitch,pitch,-1.5230525600721876
9.63043716691076,delta_radiation_damping,heave,heave,102.4837458703535
9.63043716691076,delta_radiation_damping,heave,pitch,-11.918324581881507
9.63043716691076,delta_radiation_damping,pitch,heave,-62.77660873103849
9.63043716691076,delta_radiation_damping,pitch,pitch,2.2453683806125184
11.654731263912689,raw_added_mass,heave,heave,75.37366227948318
11.654731263912689,raw_added_mass,heave,pitch,-11.98105938540296
11.654731263912689,raw_added_mass,pitch,heave,-16.347475599752737
11.654731263912689,raw_added_mass,pitch,pitch,8.099301210428411
11.654731263912689,raw_radiation_damping,heave,heave,123.48305092608577
11.654731263912689,raw_radiation_damping,heave,pitch,-337.1379711407578
11.654731263912689,raw_radiation_damping,pitch,heave,-55.8426671465078
11.654731263912689,raw_radiation_damping,pitch,pitch,73.39884755324326
11.654731263912689,delta_added_mass,heave,heave,5.242976116993859
11.654731263912689,delta_added_mass,heave,pitch,3.0680295677562537
