iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.1117150775997782,8.161966772147428,0.0317985258737026,4.043165296259992,4.059720085198655,0.0040945120284784,0.521964451899221,1.9053155117392933,37085.0815685428,,,0.1906415297790094,0.2078964690967713,,,,,,,,484.0,128.0,424.0,3.361458392821269e-05,0.0042558537586167
1,0.0010194434177991,0.1105223133866472,8.164635430508444,0.0322247525109881,4.042530842102355,4.057900312596532,0.0038019426677233,0.5225168522113117,1.930937638310097,37084.43426015836,0.0010194434177991,0.2499441423313206,0.1863040995244717,0.203584982022065,0.15234375,0.15234375,0.1523437499999921,0.1523437500000159,1.0,1.0,0.0,484.0,128.0,424.0,4.0924670604033726e-05,0.005115407628833
2,0.0020391559368848,0.1093751417423768,8.16727588172442,0.0326296763126204,4.044324079947243,4.056156521031151,0.00292569063458,0.5230903478188675,1.9552733061926104,37083.869727378165,0.0010197125190856,0.2499455997577589,0.1821468456485086,0.1994688361519132,0.15234375,0.1484375,0.1523437499999269,0.148437499999992,1.0,1.0,0.0,484.0,128.0,424.0,4.7404149965200125e-05,0.005850914508665
3,0.0030591493607796,0.1082198147633946,8.169904856199983,0.0330375062640897,4.04481447302894,4.054454559211707,0.0023833197411271,0.5236421277179439,1.979791310022181,37083.27784767409,0.0010199934238947,0.2499470461072886,0.1780805171800716,0.1954340299102174,0.15234375,0.15234375,0.152343750000016,0.1523437500000574,1.0,1.0,0.0,484.0,128.0,424.0,5.45484196988399e-05,0.006650917034635
4,0.0040793975923072,0.1070581933132888,8.172518790384574,0.0334475114766364,4.044097204400148,4.052788376620976,0.0021491007217559,0.5241721865078326,2.00444764173153,37082.66349457233,0.0010202482315276,0.2499502086923969,0.1741091655879821,0.1914862395892277,0.15625,0.15625,0.1562499999999737,0.1562500000000051,1.0,1.0,0.0,484.0,128.0,424.0,6.233296874787433e-05,0.0075108146194633
5,0.0050998752958023,0.1059411436099659,8.175108907243768,0.0338369738457412,4.045647184930405,4.051209887847839,0.001374984684318,0.5247233511852469,2.027863039984995,37082.13295739225,0.0010204777034951,0.2499499875795707,0.1702987836290238,0.1877121355740627,0.15234375,0.15234375,0.1523437499999748,0.1523437500000192,1.0,1.0,0.0,484.0,128.0,424.0,6.929729582492354e-05,0.0082531513824032
6,0.0061205915573222,0.1048178529597974,8.177684513406534,0.0342286501086919,4.04597147219879,4.04966351581594,0.0009125233933356,0.5252527775262403,2.051419124717708,37082.55558526564,0.0010207162615198,0.2499530874293007,0.1665762064705948,0.1840175182604026,0.15625,0.15625,0.1562499999999862,0.1562500000000114,1.0,1.0,0.0,485.0,128.0,424.0,6.062892776106572e-06,0.0007138800330079
7,0.0071415213673674,0.1037137425231403,8.180241331266439,0.0346112842549354,4.046789853289195,4.048179145649907,0.0003433072660254,0.5257818919164228,2.0744323191340355,37083.09394494082,0.0010209298100451,0.2499545241058892,0.1629720625775822,0.180443269386388,0.15625,0.15625,0.156250000000013,0.1562499999999452,1.0,1.0,0.0,485.0,128.0,424.0,1.2794324056653464e-05,0.0014901075786156
8,0.0081626564228082,0.10262894399431,8.18277620477788,0.0349848336087186,4.048147364857875,4.046757403714081,0.0003433573480698,0.5263107053419342,2.096899465104847,37083.61997432834,0.0010211350554408,0.2499576171442641,0.1594859662227661,0.1769906706207871,0.16015625,0.15625,0.1601562499999821,0.156249999999988,1.0,1.0,0.0,485.0,128.0,424.0,1.939450299322595e-05,0.002234646196724
9,0.0091839898326922,0.1015387712115577,8.185300683352827,0.035360442970592,4.048218805185522,4.045362792544051,0.0007054985856527,0.5268177490092263,2.119498887600633,37084.2167668404,0.001021333409884,0.2499589884778223,0.1560764149605813,0.1736039482206734,0.16015625,0.16015625,0.1601562500000161,0.1601562500000433,1.0,1.0,0.0,485.0,128.0,424.0,2.671478117812712e-05,0.003046359944365
