case_name,coefficient,total_rows,pass_rows,fail_rows,error_rows,finite_gate_rows,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,median_rel_error,max_heave_residual,max_pitch_residual,max_heave_condition_number,max_pitch_condition_number,a1_grid_recommendation_status,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_min_station_count_for_fn,pass_fraction,diagnostic_conclusion,gate_role
recommended_mapping_gate1_probe__reverse_pitch_force_row,A55,1,0,1,0,1,2.296203230346301,2.296203230346301,0.021699120526772545,0.34443048455194514,3.25793245819286e-15,3.662534531712182e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_mapping_gate1_probe__default_mapping,A53,1,0,1,0,1,4.098707644013165,4.098707644013165,0.1844418439805924,1.2296122932039495,3.25793245819286e-15,3.672164598145477e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_mapping_gate1_probe__reverse_m5_forward_speed,A53,1,0,1,0,1,4.098707644013165,4.098707644013165,0.1844418439805924,1.2296122932039495,3.25793245819286e-15,3.672164598145477e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_mapping_gate1_probe__reverse_n5_and_pitch_row,A35,1,0,1,0,1,7.798914365324107,7.798914365324107,0.4679348619194464,2.339674309597232,4.78617763653297e-15,2.49855194204739e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_mapping_gate1_probe__default_mapping,A35,1,0,1,0,1,10.64997518379552,10.64997518379552,0.6389985110277312,3.194992555138656,4.78617763653297e-15,2.49855194204739e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_mapping_gate1_probe__reverse_pitch_force_row,A35,1,0,1,0,1,10.64997518379552,10.64997518379552,0.6389985110277312,3.194992555138656,4.78617763653297e-15,2.49855194204739e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_mapping_gate1_probe__reverse_all_pitch_rows,A53,1,0,1,0,1,10.765374310679832,10.765374310679832,0.4844418439805924,3.2296122932039495,3.25793245819286e-15,3.672164598145477e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_mapping_gate1_probe__reverse_n5_and_pitch_row,A53,1,0,1,0,1,10.765374310679832,10.765374310679832,0.4844418439805924,3.2296122932039495,3.25793245819286e-15,3.672164598145477e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_mapping_gate1_probe__reverse_pitch_force_row,A53,1,0,1,0,1,10.765374310679832,10.765374310679832,0.4844418439805924,3.2296122932039495,3.25793245819286e-15,3.672164598145477e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_mapping_gate1_probe__reverse_m5_forward_speed,A35,1,0,1,0,1,14.465581031990775,14.465581031990775,0.8679348619194465,4.339674309597232,4.78617763653297e-15,2.49855194204739e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_mapping_gate1_probe__default_mapping,A55,1,0,1,0,1,15.629536563679633,15.629536563679633,0.14769912052677253,2.344430484551945,3.25793245819286e-15,3.662534531712182e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_mapping_gate1_probe__reverse_all_pitch_rows,A55,1,0,1,0,1,15.629536563679633,15.629536563679633,0.14769912052677253,2.344430484551945,3.25793245819286e-15,3.662534531712182e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_mapping_gate1_probe__reverse_all_pitch_rows,A35,1,0,1,0,1,17.316641850462187,17.316641850462187,1.038998511027731,5.194992555138655,4.78617763653297e-15,2.49855194204739e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
