component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.4,0.5298693212979696,0.9973293212979696,3.1362557273521054,0.0313180344546577,0.4987780344546577,1.5684843850775398,zero_diagnostic_only,False
resolved_station_bem,1.4,0.5246628997344108,0.9921228997344108,3.119883332498147,0.048124817826900985,0.515584817826901,1.621335905116041,zero_diagnostic_only,False
transom_extrapolation,1.4,-0.4263014900451886,0.041158509954811406,0.12942927658745726,-0.4369971262155959,0.0304628737844041,0.09579520057988711,zero_diagnostic_only,False
pre_chine_bem,1.4,0.35901150396812553,0.8264715039681255,2.5989669936104574,0.32320894273734574,0.7906689427373457,2.486380323073414,zero_diagnostic_only,False
post_chine_bem,1.4,0.0018667469645138703,0.4693267469645139,1.475870273473314,-0.07315370155793885,0.3943062984420611,1.2399569133398147,zero_diagnostic_only,False
longitudinal_bin_aft_post_chine,1.4,-0.3200131123485553,0.1474468876514447,0.46366945802341103,-0.34699727834784816,0.12046272165215183,0.3788135901011064,zero_diagnostic_only,False
longitudinal_bin_middle_post_chine,1.4,-0.1411287459881933,0.3263312540118067,1.0261989119868133,-0.11344505511986899,0.35401494488013097,1.1132545436482106,zero_diagnostic_only,False
longitudinal_bin_forward_post_chine,1.4,0.10160806698576223,0.5690680669857622,1.7895222232256671,0.12342879325220248,0.5908887932522024,1.8581408592836555,zero_diagnostic_only,False
longitudinal_bin_pre_chine,1.4,0.35901150396812553,0.8264715039681255,2.5989669936104574,0.32320894273734574,0.7906689427373457,2.486380323073414,zero_diagnostic_only,False
bem,1.4,0.5298693212979696,0.9973293212979696,3.1362557273521054,0.0313180344546577,0.4987780344546577,1.5684843850775398,zero_diagnostic_only,False
front,1.4,0.8089320782771119,1.2763920782771119,4.0138115669091565,0.5263796725292397,0.9938396725292397,3.1252819890856594,zero_diagnostic_only,False
transom,1.4,nan,nan,nan,nan,nan,nan,zero_diagnostic_only,False
total,1.4,0.6727917310129591,1.1402517310129592,3.5856972673363496,0.15531162248282385,0.6227716224828238,1.958401328562339,zero_diagnostic_only,False
