case,omega,mode,original_real,original_imag,delta_real,delta_imag,candidate_real,candidate_imag,normal_real,normal_imag,tangent_real,tangent_imag,complex_relative_change
fn167,8.6966,3,2118.77525576297,-3084.1150656689633,208.6917460935965,329.6745094433689,2327.4670018565666,-2754.4405562255943,80.70944886901992,127.08703617464639,127.9822972245766,202.58747326872248,0.10427536790019196
fn167,8.6966,5,1095.7433252990422,-9.952702035343798,134.49434665222068,232.89250463479428,1230.2376719512629,222.93980259945047,52.14354705859552,90.3730184424849,82.35079959362517,142.51948619230933,0.2454287430303191
fn226,10.4354,3,1545.9477721829871,-2948.537656111733,400.2765186833438,360.1354509570567,1946.2242908663309,-2588.4022051546763,151.1675775462154,137.12271815932374,249.1089411371282,223.01273279773298,0.16173101420865377
fn226,10.4354,5,671.9457078453191,110.90450998238246,192.12854096020615,191.36549436948525,864.0742488055253,302.2700043518677,73.05544799370603,73.61152004801325,119.07309296650017,117.75397432147203,0.398175034112763
fn282,12.10175,3,1177.562571441948,-2678.343653675142,585.5275263347318,337.62530190901384,1763.0900977766796,-2340.718351766128,219.95237361525255,128.5240904935133,365.57515271947943,209.10121141550056,0.23101356598177536
fn282,12.10175,5,474.7681397766463,196.6074320809527,200.86959916194996,137.2852591879478,675.6377389385963,333.8926912689005,76.35024665949717,53.06611296005337,124.51935250245279,84.21914622789444,0.473472630380761
