stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.005021368393899141,-0.0007332523042883059,0.0007332523042883059,189821.14975781585,7.62117259978661
source,640,0.004416655126363323,-0.0006572982739269846,0.0006572982739269846,424831.2259134546,7.618509694159634
source,1280,0.004312771862482898,-0.0006228900790173662,0.0006228900790173662,1020732.7559355581,7.616884309791581
candidate_factor_1,320,0.004275883857977411,-0.0007636988944227047,0.0007636988944227047,189777.31019677396,7.617321290870922
candidate_factor_1,640,0.003672385738752856,-0.0006873536855996411,0.0006873536855996411,424727.76543890487,7.615071615361449
candidate_factor_1,1280,0.003569499057105819,-0.0006530254329842395,0.0006530254329842395,1020478.8823908956,7.613446634315175
candidate_factor_0.75,320,0.00445262636758813,-0.0007560057508002113,0.0007560057508002113,189788.2706216204,7.61818255370138
candidate_factor_0.75,640,0.0038487790073376306,-0.0006796708976277775,0.0006796708976277775,424753.6305650201,7.615932946719567
candidate_factor_0.75,1280,0.0037456428257168586,-0.0006453207248369598,0.0006453207248369598,1020542.3095693019,7.614307873065159
candidate_factor_0.5,320,0.004635816806093911,-0.0007483273156440375,0.0007483273156440375,189799.23089759916,7.619042615227026
candidate_factor_0.5,640,0.004031622064937843,-0.0006720028610031603,0.0006720028610031603,424779.49506006995,7.616793070793018
candidate_factor_0.5,1280,0.003928236953208979,-0.0006376307892451322,0.0006376307892451322,1020605.735572004,7.615167896040562
candidate_factor_0.25,320,0.004825455218860979,-0.0007406635992233164,0.0007406635992233164,189810.191026177,7.61990147565511
candidate_factor_0.25,640,0.004220914947273059,-0.0006643495889230646,0.0006643495889230646,424805.3589093143,7.6176519870165
candidate_factor_0.25,1280,0.004117281423735953,-0.0006299556369273309,0.0006299556369273309,1020669.1601334787,7.61602671076377
candidate_factor_0.125,320,0.0049226924319322254,-0.0007368372630458742,0.0007368372630458742,189815.67103078996,7.620330455281028
candidate_factor_0.125,640,0.004317980090081328,-0.0006605284926815795,0.0006605284926815795,424818.2906252087,7.618080991032864
candidate_factor_0.125,1280,0.0042142225515149805,-0.0006261236155191144,0.0006261236155191144,1020700.8719242756,7.616455663713563
