x_m,side,body_trace_real,body_trace_imag,free_trace_real,free_trace_imag,gap_over_incident_potential,nearest_body_distance_m,nearest_free_distance_m
2.999997,-1,-3.4093060931606836e-10,-2.6175163841847365e-10,0.0,0.0,1.671875792328773e-10,0.0029296875000288038,0.003749640000599991
2.999997,1,-3.409306215785023e-10,-2.617516432285706e-10,0.0,0.0,1.671875841555316e-10,0.0029296875000287934,0.003749640000599991
2.9906220187500003,-1,2.642602666557449e-06,2.171107260108552e-06,-7.64116597376161e-06,-6.27734708686609e-06,5.176824718306704e-06,0.0029299659198235043,0.0026304907126558238
2.9906220187500003,1,2.6426026665655894e-06,2.171107260101863e-06,-7.641165973761053e-06,-6.277347086865362e-06,5.176824718307152e-06,0.0029299659198235867,0.0026304907126558238
2.9812470375,-1,-1.7465346388913304e-05,-1.3758891078544088e-05,-4.550707033862529e-05,-3.831284566570934e-05,1.4497811851478947e-05,0.0029307890126579446,0.0015229725302218881
2.9812470375,1,-1.7465346388896922e-05,-1.375889107853136e-05,-4.55070703386225e-05,-3.831284566570628e-05,1.4497811851485403e-05,0.002930789012657992,0.0015229725302218881
2.97187205625,-1,-8.59560710999014e-05,-7.122492409999564e-05,-0.00014896565887552001,-0.0001298088472765396,3.346551278234886e-05,0.0029321389821217623,0.00042699838734445213
2.97187205625,1,-8.595607109993676e-05,-7.12249241000338e-05,-0.00014896565887551842,-0.0001298088472765364,3.346551278232738e-05,0.0029321389821217844,0.00042699838734445213
2.9624970750000004,-1,-0.00024931884556280104,-0.00021909498379387885,-0.0002826098117751861,-0.0002517117751189658,1.812837446164711e-05,0.0029339979854678265,0.00309248176738163
2.9624970750000004,1,-0.0002493188455627896,-0.00021909498379387487,-0.0002826098117751861,-0.00025171177511896267,1.8128374461650517e-05,0.002933997985467772,0.00309248176738163
2.9531220937500002,-1,-0.0004789675950366441,-0.0004340181275351232,-0.0005378771540201107,-0.0004954317381269459,3.310113595984088e-05,0.002936348214700069,0.002019336703003584
2.9531220937500002,1,-0.000478967595036564,-0.000434018127535105,-0.0005378771540201154,-0.0004954317381269426,3.310113595986789e-05,0.0029363482146997685,0.002019336703003584
2.9437471125,-1,-0.0008080780169285271,-0.000755337119692167,-0.0009096184174255113,-0.0008680061322308487,5.899612038450932e-05,0.002939171971168045,0.0009574777761924402
2.9437471125,1,-0.0008080780169284743,-0.0007553371196921165,-0.0009096184174255203,-0.0008680061322308506,5.899612038454054e-05,0.0029391719711681632,0.0009574777761924402
2.9343721312500004,-1,-0.001278550276146304,-0.0012464082561925906,-0.0013481071161489345,-0.0013223607865948265,4.005988331823436e-05,0.0029424517333876492,0.003656820118242518
2.9343721312500004,1,-0.001278550276146337,-0.0012464082561925605,-0.0013481071161489248,-0.001322360786594831,4.005988331823309e-05,0.0029424517333878153,0.003656820118242518
2.9249971500000003,-1,-0.0018483095838587819,-0.0018617270997962016,-0.001945411583089432,-0.001976480997128604,5.8471259842504816e-05,0.002946170217982019,0.0026172794097598547
2.9249971500000003,1,-0.0018483095838588224,-0.0018617270997961408,-0.0019454115830894192,-0.0019764809971286037,5.847125984250931e-05,0.002946170217981779,0.0026172794097598547
2.91562216875,-1,-0.00254340657641766,-0.0026477466481503054,-0.0026783298897442645,-0.002821259870013378,8.5494513021043e-05,0.0029503104338134576,0.0015887718806627295
2.91562216875,1,-0.002543406576417692,-0.0026477466481503926,-0.002678329889744248,-0.002821259870013366,8.54945130210009e-05,0.002950310433813411,0.0015887718806627295
2.9062471875000004,-1,-0.003358572001856713,-0.0036145542988121754,-0.003552382419821134,-0.003887206384346614,0.00013011663633989565,0.0029548557294977445,0.0005712143101814608
2.9062471875000004,1,-0.0033585720018567355,-0.003614554298812274,-0.0035523824198211234,-0.003887206384346591,0.00013011663633984965,0.002954855729497832,0.0005712143101814608
2.8968722062500003,-1,-0.004327628578222705,-0.00484447977384448,-0.00448576840659188,-0.00504757444776639,0.00010012120591852024,0.002959789834582236,0.0033145240268581157
2.8968722062500003,1,-0.004327628578222764,-0.004844479773844528,-0.004485768406591928,-0.005047574447766518,0.00010012120591854232,0.002959789834582055,0.0033145240268581157
2.887497225,-1,-0.0054068525195084165,-0.006267226685285576,-0.0055850824649655495,-0.006521803289682518,0.00012087801691856043,0.002965096894753677,0.002318618908547055
2.887497225,1,-0.0054068525195084104,-0.006267226685285563,-0.005585082464965612,-0.006521803289682668,0.00012087801691862766,0.0029650968947534466,0.002318618908547055
2.87812224375,-1,-0.006599521181860932,-0.007924538938729256,-0.006805462416075122,-0.008257689395208205,0.00015234518336748902,0.0029707615014812443,0.001333417382414468
2.87812224375,1,-0.006599521181860954,-0.007924538938729167,-0.006805462416075176,-0.008257689395208333,0.00015234518336756732,0.002970761501481303,0.001333417382414468
2.8687472625000003,-1,-0.007891810335607806,-0.009821047171643456,-0.00814239738499021,-0.010292470472872165,0.00020766475126429931,0.0029767687165195345,0.0003588384249387337
2.8687472625000003,1,-0.007891810335607896,-0.009821047171643572,-0.00814239738499023,-0.010292470472872246,0.00020766475126427443,0.0029767687165196434,0.0003588384249387337
2.85937228125,-1,-0.009306093067801283,-0.012053626713112034,-0.009561002329637273,-0.012448895945496124,0.0001829461870814373,0.0029831040917045236,0.0031448015619099934
2.85937228125,1,-0.009306093067801259,-0.012053626713112093,-0.009561002329637256,-0.012448895945496063,0.00018294618708139963,0.0029831040917046004,0.0031448015619099934
