omega_e_rad_s,F3_real,F3_imag,M5_real,M5_imag
5.601,-373.02221173593307,-5556.606156901961,602.9274225149654,-939.0036868523
6.560399999999999,-297.2626329461898,-5527.207498380743,778.7044342342134,-923.9549482831105
7.5978,-197.7661479147879,-5450.760032172395,973.6260676237321,-890.2827237613908
8.6966,-80.52823254051441,-5315.051627350772,1178.7638837269249,-833.1518231815314
9.86,47.44873264269313,-5107.677944258002,1386.3168070640268,-747.9877266391003
11.1048,177.67890433441312,-4813.802820898134,1587.764192883399,-629.975027133677
13.7884,383.7818515018048,-3952.1408371943785,1905.431689404019,-300.14473907957586
16.733999999999998,412.64593883087656,-2753.3473614809254,2003.883023601813,110.84304906898814
30.121199999999998,-1167.7369333548784,1063.3188224244454,109.8469187067033,150.41348755640905
