speed_mps,fn_b,wave_period_s,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,bow_vertical_rao_m_per_m,heave_accel_rao_mps2_per_m,bow_accel_rao_mps2_per_m,heave_phase_rad,pitch_phase_rad
9.289699672217612,2.1076461064710914,2.0,3.141592653589793,12.994137913210764,1.0064195623469134,0.09572805154820195,0.0906599693454932,0.09008168435645197,0.6076605913807714,16.163453681445944,102.60204468778444,-1.4382673505557477,-0.16773251403417885
9.289699672217612,2.1076461064710914,2.067415730337079,3.039149414885778,12.259613852676148,0.9418536570592981,0.09105068946191562,0.08280756994894024,0.0879197838520754,0.5569692603896664,13.684748526751044,83.71143931591209,-1.4530512824018094,-0.18686172465831316
9.289699672217612,2.1076461064710914,2.134831460674157,2.943176275468333,11.590490513856999,0.8833074075733964,0.08551648833588667,0.07519824506544587,0.08513258738770108,0.5074070483732066,11.488239749389672,68.16479413123133,-1.470983300084431,-0.20940282315940256
9.289699672217612,2.1076461064710914,2.202247191011236,2.8530790425458323,10.97906935923239,0.8300551180081112,0.07907037179910449,0.06779409083011162,0.08167420374781563,0.458652368074445,9.531139769722314,55.28593993383965,-1.4937080489622163,-0.23650153013375105
9.289699672217612,2.1076461064710914,2.2696629213483144,2.768334120490016,10.418761627740063,0.7814772427556027,0.07165986770089122,0.060564458924714584,0.07749996495247317,0.41041179186659565,7.778721194550398,44.550443732488084,-1.523927543447702,-0.26986026546690467
9.289699672217612,2.1076461064710914,2.337078651685393,2.688478328552804,9.90390094333255,0.7370422848881197,0.06324547358132829,0.053489015479708496,0.072572519347147,0.36243097816802516,6.20357482490298,35.54985937510474,-1.5664260606673661,-0.3120982081351654
9.289699672217612,2.1076461064710914,2.404494382022472,2.6131004314905755,9.429591915590295,0.6962921961175561,0.05382823310342671,0.046564462294468714,0.06687488751720429,0.31452332549121365,4.786255967375966,27.966534599394482,-1.6304912677133452,-0.3674085655986272
9.289699672217612,2.1076461064710914,2.4719101123595504,2.5418340560862873,8.99158703141337,0.6588305250702399,0.04353123933394595,0.039819123129614914,0.060439098697452856,0.26664006455205935,3.5194413820224764,21.557485880211843,-1.7363644994061582,-0.4428029001156826
9.289699672217612,2.1076461064710914,2.539325842696629,2.4743517360131997,8.586185943974488,0.6243127381431514,0.03288226570572788,0.03334552338366308,0.05341156978926985,0.21904843229871437,2.4241657621332444,16.14881755958218,-1.934426397680889,-0.5504945130539357
9.289699672217612,2.1076461064710914,2.606741573033708,2.410359880771479,8.210152612746635,0.592438269422555,0.023936896437489714,0.027375268226293825,0.04620779858292458,0.17282616847704724,1.6135049452196009,11.64962543198919,-2.3530648218271097,-0.7120792909056974
9.289699672217612,2.1076461064710914,2.6741573033707864,2.34959450562598,7.860646761925515,0.5629439554657087,0.022878826402746313,0.02244255559121923,0.039866411875145,0.13136075528437782,1.413677364459357,8.116750529717672,-3.0754704844197125,-0.9622100093579797
9.289699672217612,2.1076461064710914,2.741573033707865,2.2918175915532095,7.535166892914248,0.5355985859547097,0.03368028889461278,0.01961188915688001,0.03661676798851443,0.10440021721155332,1.9123243697772465,5.927712799863341,2.6512913737815373,-1.330102204156797
9.289699672217612,2.1076461064710914,2.808988764044944,2.2368139693559326,7.231502673449224,0.5101983586143936,0.05169277314757086,0.02018459041199731,0.03956224098175268,0.10900943888087757,2.7032544927820727,5.700608372647011,2.3883767365033557,-1.7610965062339587
9.289699672217612,2.1076461064710914,2.8764044943820224,2.184388641949153,6.947694977487345,0.48656307088317274,0.07409703087117445,0.024368125098267863,0.05008215081764564,0.14734785197282457,3.5766981723344933,7.112549405183229,2.2588342724763093,-2.1206131963002215
9.289699672217612,2.1076461064710914,2.943820224719101,2.1343644745762718,6.682002199735512,0.46453291494376214,0.1003061616836793,0.031211685907472555,0.06718939584991764,0.20602567994750898,4.478585199705986,9.198872187753228,2.187838861155178,-2.3606300921592323
9.289699672217612,2.1076461064710914,3.01123595505618,2.086580195294713,6.43287174137723,0.44396576928881143,0.13046318252592315,0.03987914675844397,0.0898248232568163,0.2773096881331873,5.398806393972987,11.475584823378222,2.1466896885960693,-2.5120716183589784
9.289699672217612,2.1076461064710914,3.0786516853932584,2.0408886581714714,6.19891577743503,0.42473490081250476,0.16501920520971813,0.049997022917485534,0.11771347921219276,0.3590418484251501,6.341119864678326,13.796741987734803,2.123053824307183,-2.6087734558472992
9.289699672217612,2.1076461064710914,3.1460674157303368,1.997155329782083,5.9788905849584975,0.40672700782397464,0.20463833010188753,0.061489960451502554,0.15118238835547032,0.4513745601807934,7.315233526700614,16.1353462671939,2.111031547303425,-2.6714329745536074
9.289699672217612,2.1076461064710914,3.2134831460674156,1.955256966220221,5.771678845111987,0.38984054737884016,0.25019572321579947,0.07445177364270311,0.19098006644842971,0.5555649181783159,8.334589158697897,18.507132274231747,2.1076243237639134,-2.711550267465599
9.289699672217612,2.1076461064710914,3.2808988764044944,1.9150804532156958,5.576274439022494,0.3739843006825812,0.30281450292200146,0.08909166074641184,0.23822299648355638,0.673637979286095,9.415967494312854,20.94666290645358,2.111326294040405,-2.735485105341491
9.289699672217612,2.1076461064710914,3.3483146067415728,1.8765217863724268,5.391769342854464,0.3590761386131211,0.36392937881130333,0.10572068951385336,0.2944241572892702,0.8083581118210275,10.579855258290884,23.499921462416875,2.1215135208828233,-2.7467244280206513
9.289699672217612,2.1076461064710914,3.4157303370786516,1.839485172167708,5.2173422965382805,0.3450419560833579,0.4353766151150333,0.12475917929062051,0.3615768375150303,0.9633391441885829,11.851239090310525,26.222727924460376,2.1381750145265146,-2.7470349362709707
9.289699672217612,2.1076461064710914,3.4831460674157304,1.8038822333515585,5.052248976388299,0.33181474935899685,0.5195126245007052,0.14675690156763438,0.4422856483961032,1.1432414379016813,13.26067388739128,29.1814888947822,2.1618134759554644,-2.737030093079214
9.289699672217612,2.1076461064710914,3.550561797752809,1.7696313048702,4.895813447213483,0.3193338148273474,0.6193597263699366,0.17242162898652935,0.5399416566007946,1.3540296970799648,14.845426660353736,32.45472333461897,2.193448228791762,-2.716422106203778
9.289699672217612,2.1076461064710914,3.6179775280898876,1.7366568085061589,4.747420706560158,0.30754405128466883,0.7387609866291764,0.20264908110870344,0.6589270065936911,1.6032410409534155,16.650197602635355,36.13385197603627,2.2346955209604826,-2.684085942373433
9.289699672217612,2.1076461064710914,3.6853932584269664,1.7048886961554364,4.606510164085899,0.29639535073430623,0.8824775357970657,0.23853569941518446,0.8047889375599953,1.900115297521469,18.72611673559093,40.32032480048478,2.2879173982970515,-2.6379953704377623
