case,x,grid_changed,waterline_shift,near_equal_skipped,inner_extrapolated,outer_extrapolated,max_extrapolation_m,replay_max_abs,affine_max_abs,affine_interior_max_abs
free_surface_fn167,1.4066244983163871,True,0.007523737837727196,False,0,2,0.00011694397759365316,0.0,0.0002614946834586208,4.440892098500626e-16
free_surface_fn167,1.3853122771695299,True,0.007523737837727251,False,0,2,0.00011694397759365316,0.0,0.0002614946834586208,4.440892098500626e-16
free_surface_fn167,1.3640000560226728,True,0.007523737837727168,False,0,2,0.00011694397759343111,0.0,0.00026149468345812427,2.220446049250313e-16
free_surface_fn167,1.3426878348758158,True,0.007523737837727168,False,0,2,0.00011694397759365316,0.0,0.0002614946834586208,4.440892098500626e-16
free_surface_fn167,1.3213756137289585,True,0.007523737837727251,False,0,2,0.00011694397759343111,0.0,0.00026149468345812427,2.220446049250313e-16
free_surface_fn167,1.3000633925821015,True,0.007523737837727196,False,0,2,0.00011694397759365316,0.0,0.0002614946834586208,2.220446049250313e-16
free_surface_fn167,1.2787511714352442,True,0.007523737837727307,False,0,2,0.00011694397759365316,0.0,0.0002614946834586208,4.440892098500626e-16
free_surface_fn167,1.2574389502883871,True,0.00752373783772714,False,0,2,0.00011694397759343111,0.0,0.00026149468345812427,4.440892098500626e-16
free_surface_fn167,1.2361267291415299,True,0.007523737837727251,False,0,2,0.00011694397759343111,0.0,0.00026149468345812427,4.440892098500626e-16
free_surface_fn167,1.2148145079946728,True,0.00752373783772714,False,0,2,0.00011694397759365316,0.0,0.0002614946834586208,4.440892098500626e-16
free_surface_fn167,1.1935022868478158,True,0.007523737837727196,False,0,2,0.00011694397759365316,0.0,0.0002614946834586208,4.440892098500626e-16
free_surface_fn167,1.1721900657009585,True,0.0013290204774530356,False,0,2,2.065741049039893e-05,0.0,4.619137409564928e-05,2.220446049250313e-16
free_surface_fn167,1.1508778445541015,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,1.1295656234072442,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,1.1082534022603872,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,1.08694118111353,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,1.0656289599666728,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,1.0443167388198158,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,1.0230045176729585,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,1.0016922965261015,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.9803800753792443,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.9590678542323872,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.93775563308553,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.9164434119386728,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.8951311907918157,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.8738189696449586,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.8525067484981015,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.8311945273512443,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.8098823062043872,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.78857008505753,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.7672578639106729,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.7459456427638158,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.7246334216169587,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.7033212004701015,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.6820089793232443,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.6606967581763872,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.63938453702953,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.6180723158826729,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.5967600947358158,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.5754478735889587,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.5541356524421015,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.5328234312952443,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.5115112101483872,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.4901989890015301,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.4688867678546729,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.44757454670781577,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.42626232556095867,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.4049501044141015,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.38363788326724435,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.36232566212038725,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.3410134409735301,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.31970121982667293,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.29838899867981583,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.2770767775329587,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.2557645563861015,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.23445233523924439,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.21314011409238726,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.1918278929455301,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.17051567179867297,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.14920345065181584,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.12789122950495868,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.10657900835810154,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.0852667872112444,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.06395456606438725,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.04264234491753012,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,0.021330123770672976,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn167,1.7902623815836317e-05,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,1.5668380035719365,True,0.006956118290377608,False,0,2,0.0001081212768219153,0.0,0.00024176652478787505,2.220446049250313e-16
free_surface_fn226,1.547960628315797,True,0.007003090751223625,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,2.220446049250313e-16
free_surface_fn226,1.5290832530596576,True,0.007003090751223538,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,4.440892098500626e-16
free_surface_fn226,1.5102058778035181,True,0.0070030907512236285,False,0,2,0.00010885138551630646,0.0,0.0002433990974594973,4.440892098500626e-16
free_surface_fn226,1.4913285025473786,True,0.007003090751223615,False,0,2,0.00010885138551586238,0.0,0.00024339909745850428,2.220446049250313e-16
free_surface_fn226,1.4724511272912393,True,0.007003090751223545,False,0,2,0.00010885138551630646,0.0,0.0002433990974594973,2.220446049250313e-16
free_surface_fn226,1.4535737520350998,True,0.0070030907512236285,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,4.440892098500626e-16
free_surface_fn226,1.4346963767789602,True,0.007003090751223601,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,2.220446049250313e-16
free_surface_fn226,1.415819001522821,True,0.007003090751223559,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,4.440892098500626e-16
free_surface_fn226,1.3969416262666814,True,0.0070030907512236285,False,0,2,0.00010885138551630646,0.0,0.0002433990974594973,4.440892098500626e-16
free_surface_fn226,1.3780642510105419,True,0.007003090751223615,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,2.220446049250313e-16
free_surface_fn226,1.3591868757544026,True,0.007003090751223531,False,0,2,0.00010885138551586238,0.0,0.00024339909745850428,2.220446049250313e-16
free_surface_fn226,1.340309500498263,True,0.007003090751223656,False,0,2,0.00010885138551630646,0.0,0.0002433990974594973,2.220446049250313e-16
free_surface_fn226,1.3214321252421235,True,0.007003090751223601,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,4.440892098500626e-16
free_surface_fn226,1.302554749985984,True,0.007003090751223615,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,2.220446049250313e-16
free_surface_fn226,1.2836773747298447,True,0.007003090751223545,False,0,2,0.00010885138551630646,0.0,0.0002433990974594973,4.440892098500626e-16
free_surface_fn226,1.2647999994737051,True,0.007003090751223615,False,0,2,0.00010885138551586238,0.0,0.00024339909745850428,4.440892098500626e-16
free_surface_fn226,1.2459226242175656,True,0.0070030907512236285,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,2.220446049250313e-16
free_surface_fn226,1.2270452489614263,True,0.007003090751223573,False,0,2,0.00010885138551630646,0.0,0.0002433990974594973,4.440892098500626e-16
free_surface_fn226,1.2081678737052868,True,0.007003090751223601,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,4.440892098500626e-16
free_surface_fn226,1.1892904984491472,True,0.0070030907512236285,False,0,2,0.00010885138551630646,0.0,0.0002433990974594973,4.440892098500626e-16
free_surface_fn226,1.170413123193008,True,0.007003090751223545,False,0,2,0.00010885138551586238,0.0,0.00024339909745850428,4.440892098500626e-16
free_surface_fn226,1.1515357479368684,True,0.0070030907512236285,False,0,2,0.00010885138551630646,0.0,0.0002433990974594973,2.220446049250313e-16
free_surface_fn226,1.1326583726807289,True,0.0070030907512236285,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,2.220446049250313e-16
free_surface_fn226,1.1137809974245896,True,0.007003090751223517,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,2.220446049250313e-16
free_surface_fn226,1.09490362216845,True,0.0070030907512236285,False,0,2,0.00010885138551630646,0.0,0.0002433990974594973,4.440892098500626e-16
free_surface_fn226,1.0760262469123105,True,0.0070030907512236285,False,0,2,0.00010885138551586238,0.0,0.00024339909745850428,2.220446049250313e-16
free_surface_fn226,1.057148871656171,True,0.007003090751223573,False,0,2,0.00010885138551630646,0.0,0.0002433990974594973,2.220446049250313e-16
free_surface_fn226,1.0382714964000317,True,0.007003090751223573,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,2.220446049250313e-16
free_surface_fn226,1.0193941211438922,True,0.007003090751223684,False,0,2,0.00010885138551608442,0.0,0.0002433990974590008,4.440892098500626e-16
free_surface_fn226,1.0005167458877526,True,0.0019013947494066485,False,0,2,2.955401553950132e-05,0.0,6.608478775441008e-05,2.220446049250313e-16
free_surface_fn226,0.9816393706316133,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.9627619953754738,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.9438846201193344,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.9250072448631949,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.9061298696070554,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.887252494350916,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.8683751190947765,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.8494977438386371,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.8306203685824975,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.8117429933263581,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.7928656180702187,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.7739882428140792,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.7551108675579398,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.7362334923018004,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.7173561170456608,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.6984787417895214,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.679601366533382,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.6607239912772425,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.641846616021103,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.6229692407649635,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.6040918655088241,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.5852144902526847,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.5663371149965452,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.5474597397404057,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.5285823644842662,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.5097049892281268,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.4908276139719874,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.4719502387158479,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.45307286345970843,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.43419548820356896,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.4153181129474295,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.39644073769129007,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.3775633624351506,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.3586859871790111,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.3398086119228717,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.32093123666673223,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.30205386141059276,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.2831764861544533,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.2642991108983138,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.24542173564217437,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.2265443603860349,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.20766698512989543,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.18878960987375598,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.16991223461761654,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.15103485936147706,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.1321574841053376,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.11328010884919816,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.0944027335930587,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.07552535833691924,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.05664798308077978,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.03777060782464032,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,0.018893232568500864,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn226,1.5857312361404375e-05,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,1.4390301503939995,True,0.006157370061616105,False,0,2,9.570606552888883e-05,0.0,0.00021400526838164478,4.440892098500626e-16
free_surface_fn282,1.4216926132063912,True,0.00620070511368322,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,2.220446049250313e-16
free_surface_fn282,1.4043550760187828,True,0.006200705113683223,False,0,2,9.637963676034644e-05,0.0,0.00021551141944287227,2.220446049250313e-16
free_surface_fn282,1.3870175388311747,True,0.00620070511368314,False,0,2,9.637963675990235e-05,0.0,0.00021551141944187925,2.220446049250313e-16
free_surface_fn282,1.3696800016435664,True,0.006200705113683223,False,0,2,9.637963676034644e-05,0.0,0.00021551141944287227,2.220446049250313e-16
free_surface_fn282,1.352342464455958,True,0.006200705113683216,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,2.220446049250313e-16
free_surface_fn282,1.33500492726835,True,0.006200705113683133,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,2.220446049250313e-16
free_surface_fn282,1.3176673900807416,True,0.00620070511368323,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,4.440892098500626e-16
free_surface_fn282,1.3003298528931333,True,0.006200705113683216,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,4.440892098500626e-16
free_surface_fn282,1.2829923157055252,True,0.006200705113683147,False,0,2,9.637963676034644e-05,0.0,0.00021551141944287227,4.440892098500626e-16
free_surface_fn282,1.2656547785179169,True,0.00620070511368323,False,0,2,9.637963675990235e-05,0.0,0.00021551141944187925,2.220446049250313e-16
free_surface_fn282,1.2483172413303085,True,0.006200705113683216,False,0,2,9.637963676034644e-05,0.0,0.00021551141944287227,4.440892098500626e-16
free_surface_fn282,1.2309797041427004,True,0.006200705113683147,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,2.220446049250313e-16
free_surface_fn282,1.213642166955092,True,0.0062007051136832025,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,4.440892098500626e-16
free_surface_fn282,1.1963046297674838,True,0.00620070511368323,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,2.220446049250313e-16
free_surface_fn282,1.1789670925798756,True,0.006200705113683147,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,4.440892098500626e-16
free_surface_fn282,1.1616295553922673,True,0.006200705113683216,False,0,2,9.637963676034644e-05,0.0,0.00021551141944287227,2.220446049250313e-16
free_surface_fn282,1.144292018204659,True,0.00620070511368323,False,0,2,9.637963675990235e-05,0.0,0.00021551141944187925,2.220446049250313e-16
free_surface_fn282,1.1269544810170509,True,0.006200705113683133,False,0,2,9.637963676034644e-05,0.0,0.00021551141944287227,4.440892098500626e-16
free_surface_fn282,1.1096169438294425,True,0.0062007051136832025,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,4.440892098500626e-16
free_surface_fn282,1.0922794066418342,True,0.006200705113683258,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,2.220446049250313e-16
free_surface_fn282,1.074941869454226,True,0.0062007051136830915,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,4.440892098500626e-16
free_surface_fn282,1.0576043322666178,True,0.006200705113683258,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,4.440892098500626e-16
free_surface_fn282,1.0402667950790094,True,0.0062007051136832025,False,0,2,9.637963676034644e-05,0.0,0.00021551141944287227,2.220446049250313e-16
free_surface_fn282,1.0229292578914013,True,0.006200705113683147,False,0,2,9.637963675990235e-05,0.0,0.00021551141944187925,4.440892098500626e-16
free_surface_fn282,1.005591720703793,True,0.006200705113683258,False,0,2,9.637963676034644e-05,0.0,0.00021551141944287227,4.440892098500626e-16
free_surface_fn282,0.9882541835161849,True,0.006200705113683119,False,0,2,9.637963675990235e-05,0.0,0.00021551141944187925,4.440892098500626e-16
free_surface_fn282,0.9709166463285765,True,0.00620070511368323,False,0,2,9.637963676056849e-05,0.0,0.00021551141944336878,2.220446049250313e-16
free_surface_fn282,0.9535791091409683,True,0.0062007051136832025,False,0,2,9.637963675990235e-05,0.0,0.00021551141944187925,4.440892098500626e-16
free_surface_fn282,0.9362415719533601,True,0.006200705113683175,False,0,2,9.63796367601244e-05,0.0,0.00021551141944237576,2.220446049250313e-16
free_surface_fn282,0.9189040347657518,True,0.0062007051136832025,False,0,2,9.637963676034644e-05,0.0,0.00021551141944287227,4.440892098500626e-16
free_surface_fn282,0.9015664975781436,True,0.006200705113683175,False,0,2,9.637963675990235e-05,0.0,0.00021551141944187925,4.440892098500626e-16
free_surface_fn282,0.8842289603905353,True,0.0062007051136832025,False,0,2,9.637963676034644e-05,0.0,0.00021551141944287227,4.440892098500626e-16
free_surface_fn282,0.866891423202927,True,0.006200705113683147,False,0,2,9.637963675990235e-05,0.0,0.00021551141944187925,4.440892098500626e-16
free_surface_fn282,0.8495538860153188,True,0.001170817438302052,False,0,2,1.819840765659997e-05,0.0,4.0692876602410183e-05,2.220446049250313e-16
free_surface_fn282,0.8322163488277105,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.8148788116401022,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.797541274452494,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.7802037372648857,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.7628662000772775,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.7455286628896692,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.7281911257020609,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.7108535885144527,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.6935160513268445,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.6761785141392361,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.6588409769516279,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.6415034397640197,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.6241659025764114,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.6068283653888031,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.5894908282011949,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.5721532910135866,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.5548157538259784,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.5374782166383701,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.5201406794507618,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.5028031422631536,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.48546560507554526,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.46812806788793704,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.45079053070032876,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.4334529935127205,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.4161154563251122,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.398777919137504,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.3814403819498957,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.36410284476228744,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.3467653075746792,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.32942777038707094,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.31209023319946266,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.29475269601185444,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.27741515882424617,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.2600776216366379,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.24274008444902967,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.22540254726142142,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.20806501007381314,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.1907274728862049,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.17338993569859665,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.15605239851098837,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.13871486132338012,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.12137732413577185,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.10403978694816358,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.08670224976055534,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.06936471257294707,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.05202717538533881,False,0.0,False,0,0,0.0,0.0,0.0,0.0
free_surface_fn282,0.034689638197730556,False,0.0,False,0,0,0.0,0.0,0.0,0.0
