outer_iteration,krylov_iteration,preconditioned_relative_residual,gmres_info
1,1,0.9839929665158168,1
1,2,0.981405470959464,1
1,3,0.9738957945639646,1
1,4,0.9705786518137688,1
1,5,0.9695814364603186,1
1,6,0.9674203763913648,1
1,7,0.9663023479900499,1
1,8,0.965121119608273,1
1,9,0.9635011507321501,1
1,10,0.9625673968132664,1
1,11,0.9604275310122297,1
1,12,0.9580367682196598,1
1,13,0.9555208310209369,1
1,14,0.9523709219328119,1
1,15,0.949421517326693,1
1,16,0.9458519107382755,1
