outer_iteration,node_index,normal_displacement
1,0,-8.174705003469954e-05
1,1,5.3933918703039655e-05
1,2,3.342725508008102e-05
1,3,7.64764991012863e-05
1,4,8.098143818044238e-06
1,5,4.2537000701174676e-05
1,6,-1.3064230884277994e-05
1,7,6.207988665858595e-05
1,8,-1.3962440386546179e-05
1,9,8.597151704772883e-05
1,10,-4.521081062583112e-05
1,11,4.0964992629998816e-05
1,12,-2.1531452295035613e-06
1,13,3.762754285327283e-05
1,14,6.0530955761940137e-05
1,15,5.573550050055431e-05
1,16,5.866854766447758e-05
1,17,3.3978450823447596e-05
1,18,-7.906529596804414e-06
1,19,-6.331655330831022e-05
1,20,-0.00011643356547889121
1,21,-0.00015825963757525692
1,22,-0.00019183975876986317
1,23,-0.00019460867044263522
1,24,-0.00014257097611118072
1,25,-2.4374723225419176e-05
1,26,0.00012601553433349652
1,27,0.00026581269171082407
1,28,0.00038683542935146484
1,29,0.0004760604198893118
1,30,0.0005195133855875199
1,31,0.000508575133385705
1,32,0.00045635350653214717
1,33,0.0003816933205295236
1,34,0.0003082875863467244
1,35,0.0002432436034617844
1,36,0.00018733068132208044
1,37,0.00013883019498308702
1,38,0.00010484851759813216
1,39,8.609205083691163e-05
1,40,8.806401402944178e-05
1,41,0.00010513285987762927
1,42,0.00012530334416585738
1,43,0.0001474529641264085
1,44,0.00016863368551216272
1,45,0.00019300384998637146
1,46,0.00021948444245716763
1,47,0.0002354642647561423
1,48,0.0002413304907845865
1,49,0.00024293090796773657
1,50,0.00024168849880341458
1,51,0.00023115786907947628
1,52,0.0002153318382236043
1,53,0.00019848392716852924
1,54,0.00018248700814440055
1,55,0.00016779600028637165
1,56,0.00015425593567340115
1,57,0.00014402490981894173
1,58,0.00013885486532394197
1,59,0.00013629951691355568
1,60,0.0001382921651979739
1,61,0.00014355126009732208
1,62,0.00014819639512251282
1,63,0.00015413378561517682
1,64,0.000158284845370398
1,65,0.00016036532431897628
1,66,0.00016110251943843708
1,67,0.00015832544839109589
1,68,0.00015432223715939548
1,69,0.00014884454557731835
1,70,0.00014241644790783932
1,71,0.0001360559361618832
1,72,0.0001301730378658302
1,73,0.00012628458788815092
1,74,0.00012378618007119835
1,75,0.00012285556351333395
1,76,0.00012345992470062374
1,77,0.00012493297203015658
1,78,0.00012627414675372918
1,79,0.00012651304325124476
1,80,0.00012555362129154218
1,81,0.00012305362349287737
1,82,0.00011937433596909936
1,83,0.00011513539716114567
1,84,0.0001109129290220201
1,85,0.00010757963969094799
1,86,0.00010561589502647132
1,87,0.00010511336002167261
1,88,0.00010560308881855459
1,89,0.00010697379395374253
1,90,0.0001075101385816769
1,91,0.00010284172771797061
1,92,9.6057044370728e-05
1,93,9.712853408042315e-05
1,94,9.971187911676137e-05
1,95,9.650337050538869e-05
1,96,8.886927663232927e-05
1,97,8.732209019141535e-05
1,98,9.188670129985918e-05
1,99,9.147024296068043e-05
1,100,8.912514523424863e-05
1,101,8.550756556162305e-05
1,102,8.100820364257137e-05
1,103,8.21305043552122e-05
1,104,8.512695091002331e-05
1,105,7.99359135743176e-05
1,106,7.44046007879503e-05
1,107,7.65528687783256e-05
1,108,7.821372998918583e-05
1,109,7.659991672848033e-05
1,110,7.437148504897315e-05
1,111,6.921965250497258e-05
1,112,6.705365895455663e-05
1,113,7.178530449487627e-05
1,114,7.165344070230124e-05
1,115,6.539376767567774e-05
1,116,6.400375320843985e-05
1,117,6.513737164511797e-05
1,118,6.429130358093005e-05
1,119,6.318080868219402e-05
1,120,5.774266201484975e-05
1,121,5.168744059468007e-05
1,122,5.432795155890609e-05
1,123,5.657798666220254e-05
1,124,5.162269146253453e-05
1,125,4.984688290650026e-05
1,126,5.247748945860613e-05
1,127,5.515747717735671e-05
1,128,5.936238538116008e-05
1,129,5.9560885385476204e-05
1,130,5.6630342095704356e-05
1,131,6.145416386162255e-05
1,132,6.697881771496538e-05
1,133,6.386778127385986e-05
1,134,6.06747401920269e-05
1,135,5.970781932135791e-05
1,136,5.8385325833957435e-05
1,137,5.9024393329735464e-05
1,138,5.472090250752628e-05
1,139,4.582871603811278e-05
1,140,4.509556577922305e-05
1,141,4.656384952980952e-05
1,142,4.094503799538827e-05
1,143,3.606142924263637e-05
1,144,3.3609353944375744e-05
1,145,3.299690923921271e-05
1,146,3.69613370114687e-05
1,147,3.62963631524082e-05
1,148,3.1916042271170977e-05
1,149,3.681470662102463e-05
1,150,4.350304477306184e-05
1,151,4.378479390514627e-05
1,152,4.423070537942028e-05
1,153,4.435428139090951e-05
1,154,4.613993874766912e-05
1,155,5.140263740431975e-05
1,156,4.837861204700217e-05
1,157,4.112693984598398e-05
1,158,4.217088943249919e-05
1,159,4.215812132501415e-05
1,160,3.646271094227092e-05
1,161,3.0768635413997915e-05
1,162,2.3846755596544732e-05
1,163,2.1872673070131547e-05
1,164,2.4222229629503278e-05
1,165,1.8260039866962438e-05
1,166,1.3076651912308216e-05
1,167,1.7968985757062682e-05
1,168,2.179982967305448e-05
1,169,2.3490722879265528e-05
1,170,2.5060068606146575e-05
1,171,2.5230682859193853e-05
1,172,3.2574676912815883e-05
1,173,4.0182044756000585e-05
1,174,3.666125510884114e-05
1,175,3.54014813260184e-05
1,176,3.972498533403732e-05
1,177,3.930680489567552e-05
1,178,3.627021573768492e-05
1,179,2.9248373497846324e-05
1,180,2.1423372976652792e-05
1,181,2.2474513584223505e-05
1,182,1.9914017087021643e-05
1,183,9.020540251390057e-06
1,184,5.94268821376176e-06
1,185,8.163048901644898e-06
1,186,9.010760059213918e-06
1,187,1.048284983840753e-05
1,188,8.237979875559452e-06
1,189,1.0768493481573871e-05
1,190,2.2803090245757222e-05
1,191,2.647240495357082e-05
1,192,2.4207037853560253e-05
1,193,2.9291986842986327e-05
1,194,3.435589899280406e-05
1,195,3.667535936995934e-05
1,196,3.4799421712775205e-05
1,197,2.55122743164175e-05
1,198,2.3221765504574246e-05
1,199,2.6004362485045513e-05
1,200,1.6815412625769118e-05
1,201,6.3089442631910856e-06
1,202,3.948249990284655e-06
1,203,2.8162757544680293e-06
1,204,3.4858233732921558e-06
1,205,1.9771991173694275e-07
1,206,-5.926888148591756e-06
1,207,1.4524483410915073e-06
1,208,1.1948657851300064e-05
1,209,1.100669460676683e-05
1,210,1.2080312436837918e-05
1,211,1.869149949965907e-05
1,212,2.5274207352920352e-05
1,213,3.140500600163094e-05
1,214,2.7314889556896002e-05
1,215,1.9624345126360928e-05
1,216,2.4318529571679477e-05
1,217,2.6087131317893902e-05
1,218,1.537056739874097e-05
1,219,7.30575806055514e-06
1,220,3.894395127729601e-06
1,221,3.4829881278591592e-06
1,222,4.433955463747956e-06
1,223,-4.289168670444208e-06
1,224,-1.1382036353922635e-05
1,225,-2.055734010108759e-06
1,226,5.4785382645074405e-06
1,227,3.0291322637574475e-06
1,228,3.93010226557407e-06
1,229,9.079343493222624e-06
1,230,1.8025367301212812e-05
1,231,2.6267232606751895e-05
1,232,2.0712396571132677e-05
1,233,1.3812319595323268e-05
1,234,2.0967335087238472e-05
1,235,2.4775462739129653e-05
1,236,1.6300109358528584e-05
1,237,7.934519107254363e-06
1,238,3.171217803735109e-06
1,239,4.33402292087176e-06
1,240,7.86666501817152e-06
1,241,-7.769605058979228e-07
1,242,-1.1733605435596977e-05
1,243,-6.068066298816543e-06
1,244,3.6344986595779124e-06
1,245,3.560321417104137e-06
1,246,8.984800830155153e-07
1,247,1.1329673191746503e-06
1,248,7.184914134611629e-06
1,249,1.4565252345467212e-05
1,250,1.2130352574762233e-05
1,251,6.2748638267149895e-06
1,252,9.292783877673919e-06
1,253,7.284474240113342e-06
1,254,8.6741701713801e-06
1,255,8.718619784279678e-06
1,256,6.842205242542996e-06
1,257,7.060693842524079e-06
1,258,3.887696842384559e-06
1,259,3.1519191436778287e-06
1,260,9.963259037777873e-08
1,261,-1.081028282939471e-06
1,262,-3.1594875239406883e-06
1,263,-3.7503692910377105e-06
1,264,-4.278570804344704e-06
1,265,-3.5158988037804236e-06
1,266,-2.518654487736041e-06
1,267,-6.206076844655678e-07
1,268,1.6856219511641778e-06
1,269,4.446087891277263e-06
1,270,6.686950514845892e-06
1,271,9.428392924333033e-06
1,272,9.82091052083581e-06
1,273,1.0061007732782668e-05
1,274,9.265531055779679e-06
1,275,7.709698513823458e-06
1,276,6.770693447657782e-06
1,277,3.860982949473802e-06
1,278,1.4159326039293964e-06
1,279,-9.650254923604072e-07
1,280,-3.844540563726457e-06
1,281,-7.9281241690771e-06
1,282,-7.386133280867935e-06
1,283,-1.0164585503692103e-05
1,284,-9.052894727671034e-06
1,285,-9.070775453447299e-06
1,286,-4.890508262335472e-06
1,287,-5.237044683476882e-06
1,288,6.858749314995531e-07
1,289,1.48305868565813e-06
1,290,4.131225891727931e-06
1,291,7.318658338628749e-06
1,292,3.2232468924101738e-06
1,293,6.856710274069403e-06
1,294,2.329326460892919e-06
1,295,-2.4652725461052647e-06
1,296,-6.500626308952992e-06
1,297,-6.688427270100186e-06
1,298,-6.842022910515084e-06
1,299,-1.3513651004233057e-05
1,300,-1.8588977627024333e-05
1,301,-7.749497631395614e-06
1,302,-8.16174681714228e-06
1,303,-1.7908875750274014e-05
1,304,-3.7654250435847554e-06
1,305,4.26893769897533e-06
1,306,7.449258325250572e-06
1,307,1.8249606013919596e-05
1,308,4.972529596868547e-06
1,309,4.065896839424506e-06
1,310,-9.004969720820972e-06
1,311,-3.283478538949019e-05
1,312,-4.610939027455455e-06
1,313,1.149021844255298e-05
1,314,4.9965131579048215e-06
1,315,-1.0591449275646146e-05
1,316,-2.8480665626360696e-05
1,317,-1.099766953983055e-05
1,318,8.183828448029522e-07
1,319,0.0
1,320,0.0
