outer_iteration,jvp_call,direction_norm,maximum_unit_displacement_ratio,signed_finite_difference_step,source_residual_norm,perturbed_residual_norm,product_norm
1,1,1.0,1086.0611365640973,9.207584788123775e-07,0.055180045858974576,0.055256558042615166,456.8404058694843
1,2,1.0,4920.900867351197,2.0321482325212457e-07,0.055180045858974576,0.05515604554393845,1279.6448160952664
1,3,1.0,2100.1160451420074,4.7616416355334366e-07,0.055180045858974576,0.05517349933431413,1403.4299157937726
1,4,0.9999999999999999,1737.0780759392428,5.756793628630062e-07,0.055180045858974576,0.0551614850860637,1352.1282569678924
1,5,0.9999999999999999,2354.0564890562678,4.247986421094322e-07,0.055180045858974576,0.05507866056083126,1449.347946084191
1,6,0.9999999999999999,1557.9065342016745,6.418870311192544e-07,0.055180045858974576,0.05517881288583863,1170.954679964394
1,7,1.0,1781.7386194043336,5.612495509214015e-07,0.055180045858974576,0.05519069943257784,1244.632249155678
1,8,1.0,2128.652329558398,4.697808026769013e-07,0.055180045858974576,0.05513770122311847,1241.7924322573801
1,9,1.0,2035.7529200806334,4.91218747685938e-07,0.055180045858974576,0.055204939245811845,1131.8450212048929
1,10,1.0,1291.7556521080312,7.74140216354454e-07,0.055180045858974576,0.055231734304830256,1382.561554473159
1,11,0.9999999999999999,1261.328483128555,7.928148879343746e-07,0.055180045858974576,0.05520657379158861,1488.9382481272005
1,12,1.0,1380.652538915148,7.242951950718557e-07,0.055180045858974576,0.05524524981393499,1351.2786396253132
1,13,1.0,1515.761188049348,6.597345333052844e-07,0.055180045858974576,0.05521186029999921,1249.5298063010912
1,14,1.0,1640.6240980736104,6.095241446070315e-07,0.055180045858974576,0.05517153648204639,1127.6902949860294
1,15,1.0,1338.9856304093091,7.468340042561278e-07,0.055180045858974576,0.05521844605706514,1050.7136136841475
1,16,0.9999999999999999,1202.9685299332234,8.312769412642157e-07,0.055180045858974576,0.055189344437578634,1050.0613481114283
1,17,0.0002478955158736319,233.35698078802866,4.285279988724042e-06,0.055180045858974576,0.05507683381583905,0.017886038717447792
1,18,0.0002478955158736319,233.35698078802866,4.285279988724042e-06,0.055180045858974576,0.05507683381583905,0.017886038717447792
