xi,eta,node_index
4.52938414660054,0.06323655384688,0
4.528406743298682,0.06291875137511795,1
4.527419522183182,0.06259755401311853,2
4.526422470082027,0.06227274319346615,3
4.525415577472472,0.061944088758855126,4
4.524398829014035,0.06161137835866145,5
4.5233721790069605,0.0612744923802055,6
4.5223355758405654,0.06093332876981376,7
4.521288968935877,0.060587781841024035,8
4.5202322963921295,0.060237779651016905,9
4.519165459267847,0.059883360990694405,10
4.518088349433643,0.05952459049076249,11
4.517000856037294,0.05916153907994679,12
4.515902869949705,0.05879427075043619,13
4.514794291317767,0.05842282017515574,14
4.513675020310643,0.058047220550586,15
4.512544955568291,0.05766750827104111,16
4.5114040623894205,0.05728352030325392,17
4.510252467012471,0.056894616324748674,18
4.50909033154568,0.0565000553683619,19
4.507917834885851,0.05609905735958454,20
4.506735163472832,0.055690835121909824,21
4.505542500369996,0.0552746300178496,22
4.504340046225324,0.0548496551295489,23
4.503128022521798,0.05441509124391771,24
4.501906515400943,0.05397052135864278,25
4.5006753230736765,0.05351632227352247,26
4.499434194273937,0.05305298447757824,27
4.498182858059217,0.05258103008506335,28
4.496921050837327,0.05210094319467491,29
4.495648537050203,0.051613119714012654,30
4.494365070926577,0.05111797096970875,31
4.493070396172272,0.05061592575977426,32
4.491764453152749,0.050106899830446375,33
4.490447504137963,0.04958998769677202,34
4.489119862658162,0.04906417109314596,35
4.487781870671255,0.04852838521772538,36
4.48643386173724,0.047981617335345624,37
4.485076144253277,0.04742295026755887,38
4.4837090528702355,0.04685143833555794,39
4.48233295034207,0.0462661088043666,40
4.480948051136758,0.045666375042693705,41
4.479554350116231,0.04505217357545622,42
4.478151822745895,0.044423481939874804,43
4.476740440528379,0.04378028213576075,44
4.475320215521965,0.043122464267556386,45
4.473891213610541,0.042449804188608914,46
4.472453507286769,0.041762069432755525,47
4.47100717797614,0.041059015009918785,48
4.469552455737932,0.04034010150466846,49
4.468089750487962,0.03960445257180061,50
4.466619515784687,0.038851145923060756,51
4.465142242927388,0.0380792310217318,52
4.463658444540434,0.03728776534904898,53
4.462168654995284,0.03647581636922683,54
4.460673451269249,0.03564242660432227,55
4.4591734577433115,0.034786610870015396,56
4.457669374532151,0.0339073140792963,57
4.456161984197634,0.03300341094887693,58
4.454652133738606,0.032073747229207125,59
4.45314073617863,0.031117145861532025,60
4.4516287509306585,0.030132445756787384,61
4.450117189147389,0.02911849856689511,62
4.448607138752056,0.028074137763214796,63
4.447099762062501,0.026998191323252978,64
4.445596175358567,0.025889653580128576,65
4.444097456298562,0.02474766219256346,66
4.442604747022417,0.023571355478680917,67
4.441119263998803,0.022359866459866755,68
4.439642360689515,0.02111225618937501,69
4.438175530294136,0.01982752829738161,70
4.4367203654726115,0.01850469089558576,71
4.435278581198311,0.017142742781253884,72
4.433852334831872,0.015740361681974662,73
4.432444209789743,0.014295986727782931,74
4.4310569971288745,0.01280808623332432,75
4.429693677074755,0.011275201317103153,76
4.428357191218196,0.00969616215354548,77
4.427050504451158,0.008070021938695798,78
4.425776784292044,0.006395914474609746,79
4.424539347723202,0.0046731170900918325,80
4.42334087858814,0.0029015952733276455,81
4.422183583967181,0.0010817895662923404,82
4.421069736331529,-0.0007857898023447507,83
4.420001690538182,-0.0027005651735075476,84
4.418981883952508,-0.004661881540363271,85
