case,x,panel,chain_real,chain_imag,pressure_delta_real,pressure_delta_imag
fn167,1.7902623815836317e-05,0,-9.579096456005283e-15,-1.77873892936129e-14,3.256892795041796e-11,6.047712359828386e-11
fn167,1.7902623815836317e-05,1,-5.55456616465377e-15,-1.3437690050745452e-14,1.888552495982282e-11,4.5688146172534536e-11
fn167,1.7902623815836317e-05,2,-3.1328691321661195e-15,-1.128758039359444e-14,1.0651755049364806e-11,3.83777733382211e-11
fn167,1.7902623815836317e-05,3,-4.4348276327606357e-16,-3.888469414562708e-15,1.507841395138616e-12,1.3220796009513208e-11
fn167,1.7902623815836317e-05,4,-3.3789663650094873e-16,-6.8681943787633675e-15,1.1488485641032257e-12,2.3351860887795448e-11
fn167,1.7902623815836317e-05,5,2.651514130639471e-16,-5.976631052589383e-15,-9.015148044174202e-13,2.0320545578803903e-11
fn167,1.7902623815836317e-05,6,8.321016509449372e-16,-4.201597364165234e-15,-2.8291456132127863e-12,1.4285431038161794e-11
fn167,1.7902623815836317e-05,7,1.2820822636337455e-15,-8.728603626471524e-16,-4.359079696354735e-12,2.9677252330003184e-12
fn167,1.7902623815836317e-05,8,2.7136320449258355e-15,-3.1237760411513468e-15,-9.226348952747841e-12,1.0620838539914578e-11
fn167,1.7902623815836317e-05,9,2.5870037318734048e-15,-2.1268987519172958e-15,-8.795812688369577e-12,7.231455756518806e-12
fn167,1.7902623815836317e-05,10,3.072334675285021e-15,-6.238164868998794e-17,-1.044593789596907e-11,2.12097605545959e-13
fn167,1.7902623815836317e-05,11,2.5729802845177017e-15,-2.9547463342653015e-16,-8.748132967360185e-12,1.0046137536502025e-12
fn167,1.7902623815836317e-05,12,2.5516977623902454e-15,1.3452029737541836e-16,-8.675772392126835e-12,-4.573690110764224e-13
fn167,1.7902623815836317e-05,13,3.962549932896214e-15,2.72856697871735e-16,-1.3472669771847129e-11,-9.27712772763899e-13
fn167,1.7902623815836317e-05,14,3.286812904901214e-15,1.4004192897194914e-15,-1.1175163876664127e-11,-4.761425585046271e-12
fn167,1.7902623815836317e-05,15,3.775578257883318e-15,6.82269904031635e-16,-1.2836966076803281e-11,-2.319717673707559e-12
fn167,1.7902623815836317e-05,16,3.021373835013306e-15,5.298086471376007e-16,-1.027267103904524e-11,-1.8013494002678424e-12
fn167,1.7902623815836317e-05,17,2.5276908489818177e-15,7.631999863474719e-16,-8.59414888653818e-12,-2.5948799535814044e-12
fn167,1.7902623815836317e-05,18,2.2741795888081967e-15,8.714776368854226e-16,-7.732210601947868e-12,-2.963023965410437e-12
fn167,1.7902623815836317e-05,19,3.696763769918516e-15,1.4564646148108568e-15,-1.2568996817722955e-11,-4.951979690356913e-12
fn167,1.7902623815836317e-05,20,2.008302606949225e-15,9.646862761842823e-16,-6.828228863627365e-12,-3.27993333902656e-12
fn167,1.7902623815836317e-05,21,3.073071254732184e-15,1.5243914642962426e-15,-1.0448442266089425e-11,-5.1829309786072246e-12
fn167,1.7902623815836317e-05,22,6.246473996965415e-15,3.8297734831035595e-15,-2.1238011589682413e-11,-1.3021229842552103e-11
fn167,1.7902623815836317e-05,23,4.4823668306199824e-15,2.6738181669938918e-15,-1.5240047224107942e-11,-9.090981767779232e-12
fn167,1.7902623815836317e-05,24,3.9951279225827995e-15,2.4979336783423674e-15,-1.3583434936781519e-11,-8.492974506364049e-12
fn167,1.7902623815836317e-05,25,5.228696106396002e-15,3.1671113274397867e-15,-1.7777566761746406e-11,-1.0768178513295275e-11
fn167,1.7902623815836317e-05,26,4.9686666095136035e-15,3.0640048597517747e-15,-1.689346647234625e-11,-1.0417616523156034e-11
fn167,1.7902623815836317e-05,27,5.091871424349624e-15,3.2107776327015517e-15,-1.7312362842788722e-11,-1.0916643951185276e-11
fn167,1.7902623815836317e-05,28,5.305053503749929e-15,3.36910973644937e-15,-1.803718191274976e-11,-1.1454973103927857e-11
fn167,1.7902623815836317e-05,29,3.3809085675725088e-15,2.1401880388999525e-15,-1.1495089129746529e-11,-7.276639332259839e-12
fn167,1.7902623815836317e-05,30,3.423222735545627e-15,2.1653599113358087e-15,-1.1638957300855132e-11,-7.36222369854175e-12
fn167,1.7902623815836317e-05,31,5.4637442096299295e-15,3.4578608435045382e-15,-1.857673031274176e-11,-1.175672686791543e-11
fn167,1.7902623815836317e-05,32,5.0918714243496396e-15,3.2107776327015505e-15,-1.7312362842788773e-11,-1.0916643951185272e-11
fn167,1.7902623815836317e-05,33,4.686635131654934e-15,2.9273709033494655e-15,-1.5934559447626774e-11,-9.953061071388183e-12
fn167,1.7902623815836317e-05,34,5.80401020744032e-15,3.5430683855650134e-15,-1.9733634705297087e-11,-1.2046432510921046e-11
fn167,1.7902623815836317e-05,35,4.576744144949558e-15,2.8802137360504926e-15,-1.55609300928285e-11,-9.792726702571675e-12
fn167,1.7902623815836317e-05,36,4.4823668306199745e-15,2.673818166993869e-15,-1.5240047224107913e-11,-9.090981767779154e-12
fn167,1.7902623815836317e-05,37,6.6974359486480985e-15,3.969161344532493e-15,-2.2771282225403534e-11,-1.3495148571410477e-11
