case,omega,mode,original_real,original_imag,delta_real,delta_imag,candidate_real,candidate_imag,normal_real,normal_imag,tangent_real,tangent_imag,complex_relative_change
fn167,8.6966,3,-93.47022534835878,-5309.992027287376,-69.5480949179788,-113.95260042379667,-163.01832026633758,-5423.944627711173,80.69064590737314,127.10309207215832,-150.238740825352,-241.05569249595496,0.025137303754267367
fn167,8.6966,5,1173.2706168250443,-832.9364274976679,-45.06833957577643,-80.7887743652239,1128.2022772492678,-913.7252018628917,52.14129273917424,90.39549180575267,-97.20963231495065,-171.18426617097666,0.06429305941701563
fn226,10.4354,3,-780.328277051798,-4710.433320415481,-140.6880614111965,-128.19049495678135,-921.0163384629944,-4838.6238153722625,151.14703293613692,137.15539177500332,-291.83509434733327,-265.34588673178484,0.039863006073074615
fn226,10.4354,5,671.9761860673117,-469.1840179086649,-67.80822519752961,-68.25822604391311,604.1679608697821,-537.442243952578,73.06770360666047,73.63901310122398,-140.87592880419007,-141.89723914513706,0.11739656896163805
fn282,12.10175,3,-1175.7210622952546,-4190.012141951571,-208.4446624279581,-121.30633318186473,-1384.1657247232126,-4311.318475133436,219.9413079911704,128.55171419484648,-428.3859704191287,-249.85804737671123,0.0554186065402584
fn282,12.10175,5,446.75535519038567,-178.33809992596443,-71.8117215190197,-49.37542913875033,374.943633671366,-227.71352906471475,76.36422611663065,53.082075306664514,-148.17594763565037,-102.45750444541483,0.18116861353730607
