component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.4,-0.02709598686188428,0.4403640131381157,1.3847924941450178,-0.16633892534923303,0.301121074650767,0.9469216183986383,zero_diagnostic_only,False
resolved_station_bem,1.4,0.1672363546811771,0.634696354681177,1.9959004864187957,-0.11158977997881317,0.35587022002118684,1.11908874220499,zero_diagnostic_only,False
transom_extrapolation,1.4,-0.386367269716259,0.08109273028374098,0.2550085857979276,-0.42418305602718104,0.04327694397281895,0.13609101878244953,zero_diagnostic_only,False
pre_chine_bem,1.4,0.4043178410002808,0.8717778410002808,2.74143975157321,0.3377939872982468,0.8052539872982467,2.5322452430762477,zero_diagnostic_only,False
post_chine_bem,1.4,-0.21065788597265112,0.25680211402734887,0.8075538176960656,-0.21763009072047823,0.24982990927952176,0.7856286455330873,zero_diagnostic_only,False
longitudinal_bin_aft_post_chine,1.4,-0.36064685585839756,0.10681314414160242,0.33589039038239754,-0.3679685759816657,0.09949142401833427,0.31286611326520214,zero_diagnostic_only,False
longitudinal_bin_middle_post_chine,1.4,-0.1304369064496885,0.33702309355031146,1.0598210489003506,-0.12599888584756944,0.3414611141524305,1.0737770885296558,zero_diagnostic_only,False
longitudinal_bin_forward_post_chine,1.4,0.109535050235333,0.5769950502353329,1.8144498435073362,0.11153669374357404,0.578996693743574,1.8207443199483457,zero_diagnostic_only,False
longitudinal_bin_pre_chine,1.4,0.4043178410002808,0.8717778410002808,2.74143975157321,0.3377939872982468,0.8052539872982467,2.5322452430762477,zero_diagnostic_only,False
bem,1.4,-0.02709598686188428,0.4403640131381157,1.3847924941450178,-0.16633892534923303,0.301121074650767,0.9469216183986383,zero_diagnostic_only,False
front,1.4,-3.3903108874425856,-2.9228508874425856,-9.191354991957816,0.5176440188804354,0.9851040188804354,3.097811380127155,zero_diagnostic_only,False
transom,1.4,nan,nan,nan,nan,nan,nan,zero_diagnostic_only,False
total,1.4,0.07565248431423943,0.5431124843142394,1.7079008940699352,0.16192952714759518,0.6293895271475951,1.9792123495207392,zero_diagnostic_only,False
