case_code,fn_b,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wave_amplitude_m,source_wave_amplitude_m,wave_amplitude_scale,component,heave_force_real_n_per_m,heave_force_imag_n_per_m,pitch_moment_real_nm_per_m,pitch_moment_imag_nm_per_m,response_calibration_used
C5,2.82,3.77,12.102220605156361,1.449,0.032,0.032,1.0,total,5207.124459879414,-2224.911204172012,2257.304114273628,359.33616530878135,False
C5,2.82,3.77,12.102220605156361,1.449,0.032,0.032,1.0,bem,2928.6782856296113,-2893.432182393366,555.7405910959666,71.21989925092643,False
C5,2.82,3.77,12.102220605156361,1.449,0.032,0.032,1.0,front,2278.4461742498024,668.520978221355,1701.5635231776612,288.11626605785534,False
C5,2.82,3.77,12.102220605156361,1.449,0.032,0.032,1.0,transom,0.0,0.0,0.0,0.0,False
C5,2.82,3.77,12.102220605156361,1.449,0.032,0.032,1.0,raw_bem,2928.6782856296113,-2893.432182393366,555.7405910959666,71.21989925092643,False
C5,2.82,3.77,12.102220605156361,1.449,0.032,0.032,1.0,resolved_station,2979.393426703773,-2751.5400140430356,521.8790736107695,-21.643432866276545,False
C5,2.82,3.77,12.102220605156361,1.449,0.032,0.032,1.0,transom_extrapolation,-50.715141074161444,-141.89216835032965,33.86151748519734,92.86333211720272,False
C5,2.82,3.77,12.102220605156361,1.449,0.032,0.032,1.0,pre_chine_bem,1618.3387268669962,-1097.0469173449355,602.2832639338562,-385.679088458099,False
C5,2.82,3.77,12.102220605156361,1.449,0.032,0.032,1.0,post_chine_bem,1310.3395587626153,-1796.3852650484307,-46.542672837889796,456.89898770902494,False
