case,field,x,region,discrepancy_sq,reference_sq
free_surface_fn167,phi_local,0.23445233523924439,control,4.45325153814966e-08,0.0005653438224696469
free_surface_fn167,phi_local,0.2557645563861015,waterline,4.667054993951912e-06,0.21516463684701392
free_surface_fn167,phi_local,0.2557645563861015,interior,1.069169398535326e-05,0.14474955646637616
free_surface_fn167,phi_local,0.2557645563861015,control,3.8959992737027994e-08,0.0005121869835230627
free_surface_fn167,phi_local,0.2770767775329587,waterline,4.976154533848087e-06,0.20841213343019763
free_surface_fn167,phi_local,0.2770767775329587,interior,1.0215419350379027e-05,0.13301318973663828
free_surface_fn167,phi_local,0.2770767775329587,control,3.397787174556389e-08,0.0004633432931410113
free_surface_fn167,phi_local,0.29838899867981583,waterline,5.215412240065371e-06,0.2014618683049981
free_surface_fn167,phi_local,0.29838899867981583,interior,9.73171935952062e-06,0.12195845220358262
free_surface_fn167,phi_local,0.29838899867981583,control,2.9539443467623034e-08,0.0004185218195834127
free_surface_fn167,phi_local,0.31970121982667293,waterline,5.3915534324900634e-06,0.19432851885412034
free_surface_fn167,phi_local,0.31970121982667293,interior,9.243455237890126e-06,0.11157209943164009
free_surface_fn167,phi_local,0.31970121982667293,control,2.559985871948938e-08,0.00037744676904739096
free_surface_fn167,phi_local,0.3410134409735301,waterline,5.5221812969812785e-06,0.1870290618030784
free_surface_fn167,phi_local,0.3410134409735301,interior,8.753343399646225e-06,0.10183852752935837
free_surface_fn167,phi_local,0.3410134409735301,control,2.211632674449593e-08,0.0003398569936929842
free_surface_fn167,phi_local,0.36232566212038725,waterline,5.631338068237267e-06,0.17958279118266063
free_surface_fn167,phi_local,0.36232566212038725,interior,8.263954450952149e-06,0.09274000509519578
free_surface_fn167,phi_local,0.36232566212038725,control,1.9048296379108708e-08,0.00030550549766095934
free_surface_fn167,phi_local,0.38363788326724435,waterline,5.744613238565874e-06,0.17201130244230378
free_surface_fn167,phi_local,0.38363788326724435,interior,7.777719223686545e-06,0.08425691744970067
free_surface_fn167,phi_local,0.38363788326724435,control,1.6357599512701183e-08,0.0002741589432525857
free_surface_fn167,phi_local,0.4049501044141015,waterline,5.8849551806021795e-06,0.1643384222298477
free_surface_fn167,phi_local,0.4049501044141015,interior,7.296937898722906e-06,0.07636801846254601
free_surface_fn167,phi_local,0.4049501044141015,control,1.4008542163560639e-08,0.000245597159019532
free_surface_fn167,phi_local,0.42626232556095867,waterline,6.06994597240179e-06,0.15659006231223194
free_surface_fn167,phi_local,0.42626232556095867,interior,6.82378854547856e-06,0.06905068551569096
free_surface_fn167,phi_local,0.42626232556095867,control,1.1967935360701229e-08,0.00021961265110134374
free_surface_fn167,phi_local,0.44757454670781577,waterline,6.31076198015393e-06,0.14879398055357568
free_surface_fn167,phi_local,0.44757454670781577,interior,6.360332016533426e-06,0.06228117344284727
free_surface_fn167,phi_local,0.44757454670781577,control,1.020506514031579e-08,0.00019601011877352838
free_surface_fn167,phi_local,0.4688867678546729,waterline,6.612527179001584e-06,0.14097944160192735
free_surface_fn167,phi_local,0.4688867678546729,interior,5.908511025009714e-06,0.05603486364127827
free_surface_fn167,phi_local,0.4688867678546729,control,8.69160731178743e-09,0.0001746059748529427
free_surface_fn167,phi_local,0.4901989890015301,waterline,6.975412830322533e-06,0.13317678326071863
free_surface_fn167,phi_local,0.4901989890015301,interior,5.470142303504599e-06,0.05028650495572509
free_surface_fn167,phi_local,0.4901989890015301,control,7.401497445976408e-09,0.00015522787136524458
free_surface_fn167,phi_local,0.5115112101483872,waterline,7.3957312103610416e-06,0.12541690861123936
free_surface_fn167,phi_local,0.5115112101483872,interior,5.046901882488441e-06,0.045010443376531914
free_surface_fn167,phi_local,0.5115112101483872,control,6.310769379083505e-09,0.0001377142307210223
free_surface_fn167,phi_local,0.5328234312952443,waterline,7.866424385550814e-06,0.11773073559047292
free_surface_fn167,phi_local,0.5328234312952443,interior,4.640304610149214e-06,0.04018083806467193
free_surface_fn167,phi_local,0.5328234312952443,control,5.397376391726283e-09,0.00012191378257458223
free_surface_fn167,phi_local,0.5541356524421015,waterline,8.376700201278671e-06,0.11014864216802431
free_surface_fn167,phi_local,0.5541356524421015,interior,4.251679946000817e-06,0.03577186170423413
free_surface_fn167,phi_local,0.5541356524421015,control,4.641008427212283e-09,0.00010768510654648517
free_surface_fn167,phi_local,0.5754478735889587,waterline,8.911000293948903e-06,0.1026999449916425
free_surface_fn167,phi_local,0.5754478735889587,interior,3.88214669726017e-06,0.03175788367597374
free_surface_fn167,phi_local,0.5754478735889587,control,4.022916769838854e-09,9.48961810653021e-05
free_surface_fn167,phi_local,0.5967600947358158,waterline,9.447859425407921e-06,0.09541244253735792
free_surface_fn167,phi_local,0.5967600947358158,interior,3.5325896622193708e-06,0.028113635031053102
free_surface_fn167,phi_local,0.5967600947358158,control,3.5257550770620034e-09,8.342393870803177e-05
free_surface_fn167,phi_local,0.6180723158826729,waterline,9.959407378967364e-06,0.08831204221615084
free_surface_fn167,phi_local,0.6180723158826729,interior,3.2036410727418713e-06,0.024814354709224946
free_surface_fn167,phi_local,0.6180723158826729,control,3.1334430243473496e-09,7.315382857119426e-05
free_surface_fn167,phi_local,0.63938453702953,waterline,1.0412200796633415e-05,0.08142247754211396
free_surface_fn167,phi_local,0.63938453702953,interior,2.8956693089371404e-06,0.021835916878016278
free_surface_fn167,phi_local,0.63938453702953,control,2.831056379324317e-09,6.397938636355831e-05
free_surface_fn167,phi_local,0.6606967581763872,waterline,1.0769754366867067e-05,0.07476510971045525
free_surface_fn167,phi_local,0.6606967581763872,interior,2.608776656815704e-06,0.019154939657715996
free_surface_fn167,phi_local,0.6606967581763872,control,2.6047451784495734e-09,5.580181305539115e-05
free_surface_fn167,phi_local,0.6820089793232443,waterline,1.0996649390757308e-05,0.06835880055264926
free_surface_fn167,phi_local,0.6820089793232443,interior,2.3428069919159855e-06,0.0167488758318087
free_surface_fn167,phi_local,0.6820089793232443,control,2.44167978908362e-09,4.852956302932996e-05
free_surface_fn167,phi_local,0.7033212004701015,waterline,1.1063573886043852e-05,0.06221984225329946
free_surface_fn167,phi_local,0.7033212004701015,interior,2.097363314867444e-06,0.014596086417116641
free_surface_fn167,phi_local,0.7033212004701015,control,2.330022890264958e-09,4.207794273992446e-05
free_surface_fn167,phi_local,0.7246334216169587,waterline,1.0952254672823458e-05,0.056361933061060326
free_surface_fn167,phi_local,0.7246334216169587,interior,1.8718341559302081e-06,0.012675898178505698
free_surface_fn167,phi_local,0.7246334216169587,control,2.258923711244424e-09,3.636872089324191e-05
free_surface_fn167,phi_local,0.7459456427638158,waterline,1.0659114009800916e-05,0.05079619541883923
free_surface_fn167,phi_local,0.7459456427638158,interior,1.6654271059615513e-06,0.01096864631904251
free_surface_fn167,phi_local,0.7459456427638158,control,2.218529240288577e-09,3.1329751101040126e-05
free_surface_fn167,phi_local,0.7672578639106729,waterline,1.0196685260346041e-05,0.04553124024748153
free_surface_fn167,phi_local,0.7672578639106729,interior,1.4772071930768638e-06,0.009455703660701758
free_surface_fn167,phi_local,0.7672578639106729,control,2.2000056914232107e-09,2.6894607848063865e-05
free_surface_fn167,phi_local,0.78857008505753,waterline,9.592319677910917e-06,0.040573285107555326
free_surface_fn167,phi_local,0.78857008505753,interior,1.3061375435772826e-06,0.008119497658891998
free_surface_fn167,phi_local,0.78857008505753,control,2.1955625211315255e-09,2.3002236443542243e-05
free_surface_fn167,phi_local,0.8098823062043872,waterline,8.884380250018081e-06,0.035926332052573604
free_surface_fn167,phi_local,0.8098823062043872,interior,1.1511197428229568e-06,0.006943516574519479
free_surface_fn167,phi_local,0.8098823062043872,control,2.1984709715698293e-09,1.959661742107136e-05
free_surface_fn167,phi_local,0.8311945273512443,waterline,8.11675753514006e-06,0.03159240232958686
free_surface_fn167,phi_local,0.8311945273512443,interior,1.0110315175538139e-06,0.0059123060702263325
free_surface_fn167,phi_local,0.8311945273512443,control,2.203069669144341e-09,1.662644562030731e-05
free_surface_fn167,phi_local,0.8525067484981015,waterline,7.332960692439993e-06,0.027571811031542447
free_surface_fn167,phi_local,0.8525067484981015,interior,8.84759747449952e-07,0.005011457414047051
free_surface_fn167,phi_local,0.8525067484981015,control,2.204751276156819e-09,1.4044823946879847e-05
free_surface_fn167,phi_local,0.8738189696449586,waterline,6.571097119672165e-06,0.02386344877828916
free_surface_fn167,phi_local,0.8738189696449586,interior,7.712273241906107e-07,0.004227588375407078
free_surface_fn167,phi_local,0.8738189696449586,control,2.199926450245214e-09,1.1808971581796588e-05
free_surface_fn167,phi_local,0.8951311907918157,waterline,5.860726745711626e-06,0.0204650242551338
free_surface_fn167,phi_local,0.8951311907918157,interior,6.694129557645586e-07,0.0035483177958225407
free_surface_fn167,phi_local,0.8951311907918157,control,2.185964116252942e-09,9.87994621541732e-06
free_surface_fn167,phi_local,0.9164434119386728,waterline,5.221957571905268e-06,0.017373215883216404
free_surface_fn167,phi_local,0.9164434119386728,interior,5.783636136802698e-07,0.0029622347190777104
free_surface_fn167,phi_local,0.9164434119386728,control,2.161109892484311e-09,8.222379728361467e-06
free_surface_fn167,phi_local,0.93775563308553,waterline,4.666434606938124e-06,0.014583686754551767
free_surface_fn167,phi_local,0.93775563308553,interior,4.971999000926035e-07,0.002458862880246133
free_surface_fn167,phi_local,0.93775563308553,control,2.1243870083934888e-09,6.8042266431643746e-06
free_surface_fn167,phi_local,0.9590678542323872,waterline,4.1993038322226495e-06,0.012090935579071054
free_surface_fn167,phi_local,0.9590678542323872,interior,4.251151354889827e-07,0.002028621284471642
free_surface_fn167,phi_local,0.9590678542323872,control,2.0754858406007907e-09,5.596524632053388e-06
free_surface_fn167,phi_local,0.9803800753792443,waterline,3.821008334108356e-06,0.009887986034904608
free_surface_fn167,phi_local,0.9803800753792443,interior,3.613694029352279e-07,0.0016627815572094096
free_surface_fn167,phi_local,0.9803800753792443,control,2.014649053469829e-09,4.573166388565225e-06
free_surface_fn167,phi_local,1.0016922965261015,waterline,3.5279881002928027e-06,0.007965952809952073
free_surface_fn167,phi_local,1.0016922965261015,interior,3.052801004054107e-07,0.0013534227175273387
free_surface_fn167,phi_local,1.0016922965261015,control,1.9425592062601208e-09,3.7106822493605127e-06
free_surface_fn167,phi_local,1.0230045176729585,waterline,3.3119513146389737e-06,0.006313557731611821
free_surface_fn167,phi_local,1.0230045176729585,interior,2.562107191464304e-07,0.001093384012914072
free_surface_fn167,phi_local,1.0230045176729585,control,1.8602346931861623e-09,2.9880330783578273e-06
free_surface_fn167,phi_local,1.0443167388198158,waterline,3.158164593593689e-06,0.004916695817250981
free_surface_fn167,phi_local,1.0443167388198158,interior,2.1355956122867016e-07,0.0008762164541037175
free_surface_fn167,phi_local,1.0443167388198158,control,1.7689382515796455e-09,2.3864130854451997e-06
free_surface_fn167,phi_local,1.0656289599666728,waterline,3.0438897159556665e-06,0.0037581618681886376
free_surface_fn167,phi_local,1.0656289599666728,interior,1.767499256666472e-07,0.0006961336970081315
free_surface_fn167,phi_local,1.0656289599666728,control,1.6701003071514193e-09,1.8890624315296243e-06
free_surface_fn167,phi_local,1.08694118111353,waterline,2.9384000842584657e-06,0.002817639010383992
free_surface_fn167,phi_local,1.08694118111353,interior,1.4522294365080456e-07,0.0005479629308711462
free_surface_fn167,phi_local,1.08694118111353,control,1.5652574292155846e-09,1.4810896548558544e-06
free_surface_fn167,phi_local,1.1082534022603872,waterline,2.8057717654709193e-06,0.0020720208260516073
free_surface_fn167,phi_local,1.1082534022603872,interior,1.1843376932915697e-07,0.0004270964423244228
free_surface_fn167,phi_local,1.1082534022603872,control,1.4560044071637831e-09,1.1493041254843662e-06
free_surface_fn167,phi_local,1.1295656234072442,waterline,2.61086711896429e-06,0.0014960921667984627
free_surface_fn167,phi_local,1.1295656234072442,interior,9.585129771461025e-08,0.00032944452984284367
free_surface_fn167,phi_local,1.1295656234072442,control,1.3439571316044167e-09,8.820588828035136e-07
free_surface_fn167,phi_local,1.1508778445541015,waterline,2.327811058306519e-06,0.0010635379147921897
free_surface_fn167,phi_local,1.1508778445541015,interior,7.696106688391019e-08,0.00025139043879058513
free_surface_fn167,phi_local,1.1508778445541015,control,1.2307226968823165e-09,6.691043252574854e-07
free_surface_fn167,phi_local,1.1721900657009585,waterline,1.9491426626121707e-06,0.0007481938027820563
free_surface_fn167,phi_local,1.1721900657009585,interior,6.127059164202565e-08,0.00018974797150084585
free_surface_fn167,phi_local,1.1721900657009585,control,1.1178729958832858e-09,5.014532959435172e-07
free_surface_fn167,phi_local,1.1935022868478158,waterline,1.5663763293079045e-06,0.0005420069715040673
free_surface_fn167,phi_local,1.1935022868478158,interior,4.881382193231776e-08,0.00014351512517314776
free_surface_fn167,phi_local,1.1935022868478158,control,1.0071197820607786e-09,3.7191209327546975e-07
free_surface_fn167,phi_local,1.2148145079946728,waterline,1.4477223629311092e-06,0.0004616896916844887
free_surface_fn167,phi_local,1.2148145079946728,interior,4.037528302979232e-08,0.00011420083179470379
free_surface_fn167,phi_local,1.2148145079946728,control,9.005706183015908e-10,2.748154189220082e-07
free_surface_fn167,phi_local,1.2361267291415299,waterline,1.3327725811511705e-06,0.000390670196419441
free_surface_fn167,phi_local,1.2361267291415299,interior,3.310472680666611e-08,8.999760584580992e-05
free_surface_fn167,phi_local,1.2361267291415299,control,7.982391251462845e-10,2.0047394828599625e-07
free_surface_fn167,phi_local,1.2574389502883871,waterline,1.2217347074354295e-06,0.00032822390956630383
free_surface_fn167,phi_local,1.2574389502883871,interior,2.688905095172774e-08,7.018454895015133e-05
free_surface_fn167,phi_local,1.2574389502883871,control,7.009314406174791e-10,1.4421251177762132e-07
free_surface_fn167,phi_local,1.2787511714352442,waterline,1.1148021800926215e-06,0.00027364638980163834
free_surface_fn167,phi_local,1.2787511714352442,interior,2.1619552419974143e-08,5.411488897508181e-05
free_surface_fn167,phi_local,1.2787511714352442,control,6.093421680594189e-10,1.0216925455211327e-07
free_surface_fn167,phi_local,1.3000633925821015,waterline,1.0121535260526647e-06,0.00022625549519928302
free_surface_fn167,phi_local,1.3000633925821015,interior,1.7192460348545125e-08,4.121185946696104e-05
free_surface_fn167,phi_local,1.3000633925821015,control,5.240448713293941e-10,7.118244147789871e-08
free_surface_fn167,phi_local,1.3213756137289585,waterline,9.13951833132182e-07,0.0001853934347101519
free_surface_fn167,phi_local,1.3213756137289585,interior,1.3509413384697852e-08,3.096448552045636e-05
free_surface_fn167,phi_local,1.3213756137289585,control,4.4548428052539735e-10,4.8688524216210276e-08
free_surface_fn167,phi_local,1.3426878348758158,waterline,8.203443343775612e-07,0.00015042869427022533
free_surface_fn167,phi_local,1.3426878348758158,interior,1.0477875327851095e-08,2.292329975259973e-05
free_surface_fn167,phi_local,1.3426878348758158,control,3.7397063621262795e-10,3.2630913693913436e-08
free_surface_fn167,phi_local,1.3640000560226728,waterline,7.314621200695633e-07,0.00012075782470437437
free_surface_fn167,phi_local,1.3640000560226728,interior,8.011483345846371e-09,1.6696012519888674e-05
free_surface_fn167,phi_local,1.3640000560226728,control,3.0967665952005173e-10,2.1378871338781165e-08
free_surface_fn167,phi_local,1.3853122771695299,waterline,6.474199955484309e-07,9.580707800338783e-05
free_surface_fn167,phi_local,1.3853122771695299,interior,6.030323508354331e-09,1.1943160995001067e-05
free_surface_fn167,phi_local,1.3853122771695299,control,2.5263762516129204e-10,1.365590963157598e-08
free_surface_fn167,phi_local,1.4066244983163871,waterline,5.683165062917594e-07,7.503387793133688e-05
free_surface_fn167,phi_local,1.4066244983163871,interior,4.461129004794265e-09,8.373762208628362e-06
free_surface_fn167,phi_local,1.4066244983163871,control,2.0275493118279782e-10,8.477076402717919e-09
free_surface_fn167,phi_local,1.4279367194632442,waterline,4.942341559300458e-07,5.792811027416327e-05
free_surface_fn167,phi_local,1.4279367194632442,interior,3.2373971995647218e-09,5.740995659092447e-06
free_surface_fn167,phi_local,1.4279367194632442,control,1.5980340950681243e-10,5.094487339135133e-09
free_surface_fn167,phi_local,1.4492489406101015,waterline,4.252398490803597e-07,4.401321737506558e-05
free_surface_fn167,phi_local,1.4492489406101015,interior,2.2994226450659184e-09,3.837941592158988e-06
free_surface_fn167,phi_local,1.4492489406101015,control,1.2344242037670334e-10,2.9504667753677656e-09
free_surface_fn167,phi_local,1.4705611617569585,waterline,3.6138560197692456e-07,3.28470809297936e-05
free_surface_fn167,phi_local,1.4705611617569585,interior,1.594244345106083e-09,2.4934015455519425e-06
free_surface_fn167,phi_local,1.4705611617569585,control,9.323054318570743e-11,1.6376574097770409e-09
free_surface_fn167,phi_local,1.4918733829038158,waterline,3.027095873641262e-07,2.402267635436979e-05
free_surface_fn167,phi_local,1.4918733829038158,interior,1.0755069589922407e-09,1.567828220305496e-06
free_surface_fn167,phi_local,1.4918733829038158,control,6.864344042548369e-11,8.654645392991605e-10
free_surface_fn167,phi_local,1.5131856040506728,waterline,2.4923763119998396e-07,1.7168481418487522e-05
free_surface_fn167,phi_local,1.5131856040506728,interior,7.032372773275265e-10,9.493921581151072e-07
free_surface_fn167,phi_local,1.5131856040506728,control,4.9094254415139546e-11,4.3220926599635666e-10
free_surface_fn167,phi_local,1.5344978251975299,waterline,2.0098537961527014e-07,1.1948621305932515e-05
free_surface_fn167,phi_local,1.5344978251975299,interior,4.4353919369840766e-10,5.502130307941605e-07
free_surface_fn167,phi_local,1.5344978251975299,control,3.3955717820055e-11,2.023775544481249e-10
free_surface_fn167,phi_local,1.5558100463443871,waterline,1.5796151416070873e-07,8.06273189446924e-06
free_surface_fn167,phi_local,1.5558100463443871,interior,2.6821253749340926e-10,3.0278352638901756e-07
free_surface_fn167,phi_local,1.5558100463443871,control,2.258303214307352e-11,8.836783152926955e-11
free_surface_fn167,phi_local,1.5771222674912442,waterline,1.2017252713981619e-07,5.245522978430776e-06
free_surface_fn167,phi_local,1.5771222674912442,interior,1.543034951207939e-10,1.5661376118744316e-07
free_surface_fn167,phi_local,1.5771222674912442,control,1.4336499486839927e-11,3.615900400706314e-11
free_surface_fn167,phi_local,1.5984344886381014,waterline,8.762928180220411e-08,3.2660236467722206e-06
free_surface_fn167,phi_local,1.5984344886381014,interior,8.359687000444682e-11,7.512373462949733e-08
free_surface_fn167,phi_local,1.5984344886381014,control,8.602881311249434e-12,1.4343450012640604e-11
free_surface_fn167,phi_local,1.6197467097849585,waterline,6.035372706207968e-08,1.92649351799291e-06
free_surface_fn167,phi_local,1.6197467097849585,interior,4.206301257644478e-11,3.281039882050737e-08
free_surface_fn167,phi_local,1.6197467097849585,control,4.814497949956831e-12,5.995939508529911e-12
free_surface_fn167,phi_local,1.6410589309318155,waterline,3.8378263466448526e-08,1.0609864542556666e-06
free_surface_fn167,phi_local,1.6410589309318155,interior,1.927473925631663e-11,1.2714186336603106e-08
free_surface_fn167,phi_local,1.6410589309318155,control,2.46516591482407e-12,2.8798151070697e-12
free_surface_fn167,phi_local,1.6623711520786728,waterline,2.1717064533853992e-08,5.335569140048108e-07
free_surface_fn167,phi_local,1.6623711520786728,interior,7.811770099074303e-12,4.2069798755842086e-09
free_surface_fn167,phi_local,1.6623711520786728,control,1.1221876345612994e-12,1.5263498319127392e-12
free_surface_fn167,phi_local,1.6836833732255299,waterline,1.0269387945955743e-08,2.3609742469416746e-07
free_surface_fn167,phi_local,1.6836833732255299,interior,2.671972049050963e-12,1.119034412036484e-09
free_surface_fn167,phi_local,1.6836833732255299,control,4.33752202440594e-13,7.621407245011479e-13
free_surface_fn167,phi_local,1.7049955943723871,waterline,3.613544212763007e-09,8.577222884613902e-08
free_surface_fn167,phi_local,1.7049955943723871,interior,7.098730637940744e-13,2.1563466555792444e-10
free_surface_fn167,phi_local,1.7049955943723871,control,1.3126889386341404e-13,3.0272270039386176e-13
free_surface_fn167,phi_local,1.7263078155192442,waterline,7.415710985052679e-10,2.1949140736611216e-08
free_surface_fn167,phi_local,1.7263078155192442,interior,1.2336861196700288e-13,2.4473835070484097e-11
free_surface_fn167,phi_local,1.7263078155192442,control,2.6332188198539118e-14,7.819085954723163e-14
free_surface_fn167,phi_local,1.7476200366661014,waterline,4.568610210621278e-11,2.5119272574185937e-09
free_surface_fn167,phi_local,1.7476200366661014,interior,8.711571219711721e-15,9.48173452304091e-13
free_surface_fn167,phi_local,1.7476200366661014,control,2.210855357083264e-15,8.295103897241539e-15
free_surface_fn167,phi_local,1.7689322578129585,waterline,5.809288627269148e-15,1.77498473602233e-13
free_surface_fn167,phi_local,1.7689322578129585,interior,7.2171379367647945e-19,6.724467408388289e-18
free_surface_fn167,phi_local,1.7689322578129585,control,4.32468157537884e-19,4.16575801999823e-18
free_surface_fn167,phi_local,1.7902444789598158,waterline,0.0,0.0
free_surface_fn167,phi_local,1.7902444789598158,interior,0.0,0.0
free_surface_fn167,phi_local,1.7902444789598158,control,0.0,0.0
free_surface_fn167,normal_derivative_local,1.7902623815836317e-05,waterline,0.027338682918322275,2.5437070067549357
free_surface_fn167,normal_derivative_local,1.7902623815836317e-05,interior,0.0007329554703012443,2.808450872416372
free_surface_fn167,normal_derivative_local,1.7902623815836317e-05,control,2.3465584303026143e-06,0.016710528995643015
free_surface_fn167,normal_derivative_local,0.021330123770672976,waterline,0.02636208185770664,2.6538348654536237
free_surface_fn167,normal_derivative_local,0.021330123770672976,interior,0.000704850463988089,2.6163347865425655
free_surface_fn167,normal_derivative_local,0.021330123770672976,control,2.3255037436779738e-06,0.016236885225861745
free_surface_fn167,normal_derivative_local,0.04264234491753012,waterline,0.023217585665764644,2.7576955930812668
free_surface_fn167,normal_derivative_local,0.04264234491753012,interior,0.0006684561723907084,2.4337832047956964
free_surface_fn167,normal_derivative_local,0.04264234491753012,control,2.3114827939364267e-06,0.015761904766859583
free_surface_fn167,normal_derivative_local,0.06395456606438725,waterline,0.018838425093627438,2.8594733664092127
free_surface_fn167,normal_derivative_local,0.06395456606438725,interior,0.0006258685397804869,2.262799184680339
free_surface_fn167,normal_derivative_local,0.06395456606438725,control,2.301071411937389e-06,0.015286602304672478
free_surface_fn167,normal_derivative_local,0.0852667872112444,waterline,0.01442471722836073,2.9608195500050014
free_surface_fn167,normal_derivative_local,0.0852667872112444,interior,0.0005791436171798438,2.1049607471037293
free_surface_fn167,normal_derivative_local,0.0852667872112444,control,2.2909415836469766e-06,0.014811962038668542
free_surface_fn167,normal_derivative_local,0.10657900835810154,waterline,0.011092040982249519,3.060223546719212
free_surface_fn167,normal_derivative_local,0.10657900835810154,interior,0.0005301948630355659,1.9614063420192684
free_surface_fn167,normal_derivative_local,0.10657900835810154,control,2.278358513961906e-06,0.014338925710818832
free_surface_fn167,normal_derivative_local,0.12789122950495868,waterline,0.009581610434747383,3.1534661697348056
free_surface_fn167,normal_derivative_local,0.12789122950495868,interior,0.0004807173210937669,1.8328378882584364
free_surface_fn167,normal_derivative_local,0.12789122950495868,control,2.2614338839461827e-06,0.013868381657122177
free_surface_fn167,normal_derivative_local,0.14920345065181584,waterline,0.010104241928895738,3.2349890226771634
free_surface_fn167,normal_derivative_local,0.14920345065181584,interior,0.00043213542434993274,1.719538885560535
free_surface_fn167,normal_derivative_local,0.14920345065181584,control,2.2391070656859e-06,0.013401155723170865
free_surface_fn167,normal_derivative_local,0.17051567179867297,waterline,0.012344201906835207,3.2997313889307223
free_surface_fn167,normal_derivative_local,0.17051567179867297,interior,0.0003855732930751463,1.621404841860823
free_surface_fn167,normal_derivative_local,0.17051567179867297,control,2.2109020005618843e-06,0.012938004704392998
free_surface_fn167,normal_derivative_local,0.1918278929455301,waterline,0.015601784033946468,3.3448435023185743
free_surface_fn167,normal_derivative_local,0.1918278929455301,interior,0.00034184694889758256,1.537983199839522
free_surface_fn167,normal_derivative_local,0.1918278929455301,control,2.176566490400539e-06,0.012479612718441944
free_surface_fn167,normal_derivative_local,0.21314011409238726,waterline,0.019018542434757486,3.3707242548005514
free_surface_fn167,normal_derivative_local,0.21314011409238726,interior,0.00030147707275200806,1.4685200410367625
free_surface_fn167,normal_derivative_local,0.21314011409238726,control,2.135727958117751e-06,0.012026590640505156
free_surface_fn167,normal_derivative_local,0.23445233523924439,waterline,0.02181444285554598,3.3810398670200272
free_surface_fn167,normal_derivative_local,0.23445233523924439,interior,0.0002647193955543861,1.4120110489638662
free_surface_fn167,normal_derivative_local,0.23445233523924439,control,2.087689060124113e-06,0.011579478476626685
free_surface_fn167,normal_derivative_local,0.2557645563861015,waterline,0.02347279640549854,3.38169446983813
